# port: port_b
# start_pressure_psia: 10.0
# end_pressure_psia: 100.0
# rate_psi_s: 1.0
# no_dio: 9
# nc_dio: 11
# com_dio: 12

timestamp,elapsed_time,phase,transducer_voltage,transducer_pressure_calc,alicat_pressure,no_active,nc_active,switch_activated,com_state
465651.5973001,30.38109770003939,settle_start,0.9750712513923645,13.65829847753048,13.74,True,False,True,0
465651.6506488,30.434446400031447,settle_start,0.9758451581001282,13.680548295378685,13.74,True,False,True,0
465651.6771728,30.460970400017686,settle_start,0.975695788860321,13.67625392973423,13.74,True,False,True,0
465651.7036042,30.487401799997315,settle_start,0.9752341508865356,13.6629818379879,13.74,True,False,True,0
465651.7615993,30.545396900037304,settle_start,0.9760265946388245,13.685764595866203,13.74,True,False,True,0
465651.7862707,30.570068300003186,settle_start,0.9757624268531799,13.678169772028923,13.74,True,False,True,0
465651.8119195,30.5957171000191,settle_start,0.9755908846855164,13.673237934708595,13.74,True,False,True,0
465651.8580549,30.641852500033565,settle_start,0.9751564264297485,13.66074725985527,13.74,True,False,True,0
465651.8837636,30.667561200039927,settle_start,0.9757143259048462,13.676786869764328,13.74,True,False,True,0
465651.9094427,30.693240299995523,settle_start,0.9751946926116943,13.661847412586212,13.74,True,False,True,0
465651.9349831,30.718780700000934,settle_start,0.9756267070770264,13.674267828464508,13.74,True,False,True,0
465651.9862501,30.770047700032592,settle_start,0.9748935103416443,13.653188422322273,13.74,True,False,True,0
465652.011444,30.795241600018926,settle_start,0.9753711819648743,13.666921481490135,13.74,True,False,True,0
465652.0367928,30.820590400020592,settle_start,0.9762870669364929,13.693253174424171,13.74,True,False,True,0
465652.0971926,30.88099020003574,settle_start,0.9757735729217529,13.678490221500397,13.74,True,False,True,0
465652.1228648,30.906662399997003,settle_start,0.9750699996948242,13.658262491226196,13.74,True,False,True,0
465652.1488732,30.93267080001533,settle_start,0.9752341508865356,13.6629818379879,13.74,True,False,True,0
465652.2091271,30.99292470002547,settle_start,0.9749749302864075,13.655529245734215,13.74,True,False,True,0
465652.2349587,31.01875630003633,settle_start,0.9749033451080322,13.653471171855927,13.74,True,False,True,0
465652.260668,31.044465599989053,settle_start,0.9755526185035706,13.672137781977654,13.74,True,False,True,0
465652.3219276,31.105725200031884,settle_start,0.9748502969741821,13.651946038007736,13.74,True,False,True,0
465652.3483999,31.132197500031907,settle_start,0.975345253944397,13.666176050901413,13.74,True,False,True,0
465652.374436,31.158233600028325,settle_start,0.9752539396286011,13.66355076432228,13.74,True,False,True,0
465652.4342583,31.218055900011677,settle_start,0.9750304818153381,13.657126352190971,13.74,True,False,True,0
465652.4604326,31.24423020001268,settle_start,0.9760376811027527,13.68608333170414,13.74,True,False,True,0
465652.4867708,31.270568400039338,settle_start,0.9749996662139893,13.656240403652191,13.74,True,False,True,0
465652.545979,31.329776600003242,settle_start,0.9750539660453796,13.657801523804665,13.74,True,False,True,0
465652.5716875,31.35548510000808,settle_start,0.9761895537376404,13.690449669957161,13.74,True,False,True,0
465652.5977459,31.38154349999968,settle_start,0.9754983186721802,13.67057666182518,13.74,True,False,True,0
465652.6567188,31.44051640003454,settle_start,0.9753748774528503,13.667027726769447,13.74,True,False,True,0
465652.6823739,31.46617150004022,settle_start,0.975989580154419,13.684700429439545,13.74,True,False,True,0
465652.7082973,31.49209489999339,settle_start,0.974846601486206,13.651839792728424,13.74,True,False,True,0
465652.7692707,31.553068300010636,settle_start,0.9758031964302063,13.679341897368431,13.74,True,False,True,0
465652.7954719,31.579269500041846,settle_start,0.9754921197891235,13.670398443937302,13.74,True,False,True,0
465652.8210272,31.604824800044298,settle_start,0.9764227867126465,13.697155117988586,13.74,True,False,True,0
465652.8813235,31.665121100028045,settle_start,0.975826621055603,13.680015355348587,13.74,True,False,True,0
465652.9072648,31.6910624000011,settle_start,0.9751588702201843,13.6608175188303,13.74,True,False,True,0
465652.9326908,31.71648840000853,settle_start,0.9759833812713623,13.684522211551666,13.74,True,False,True,0
465652.9929647,31.776762299996335,settle_start,0.9755711555480957,13.672670722007751,13.74,True,False,True,0
465653.0186968,31.802494400006253,settle_start,0.975083589553833,13.658653199672699,13.74,True,False,True,0
465653.0447778,31.828575399995316,settle_start,0.9757390022277832,13.677496314048767,13.74,True,False,True,0
465653.1050574,31.888855000026524,settle_start,0.9750514626502991,13.657729551196098,13.74,True,False,True,0
465653.1310078,31.914805400010664,settle_start,0.975168764591217,13.66110198199749,13.74,True,False,True,0
465653.1564735,31.94027110002935,settle_start,0.9749577045440674,13.655034005641937,13.74,True,False,True,0
465653.2173299,32.001127500028815,settle_start,0.9751613140106201,13.660887777805328,13.74,True,False,True,0
465653.242542,32.02633960003732,settle_start,0.9753896594047546,13.667452707886696,13.74,True,False,True,0
465653.2681004,32.05189800000517,settle_start,0.9749070405960083,13.653577417135239,13.74,True,False,True,0
465653.3284508,32.112248399993405,settle_start,0.9752526879310608,13.663514778017998,13.74,True,False,True,0
465653.3548906,32.138688200036995,settle_start,0.9751613140106201,13.660887777805328,13.74,True,False,True,0
465653.3806463,32.164443899993785,settle_start,0.9754291772842407,13.66858884692192,13.74,True,False,True,0
465653.440513,32.22431060002418,settle_start,0.9753143787384033,13.665288388729095,13.74,True,False,True,0
465653.4661094,32.249906999990344,settle_start,0.9762117266654968,13.691087141633034,13.74,True,False,True,0
465653.4916883,32.275485899997875,settle_start,0.974962592124939,13.655174523591995,13.74,True,False,True,0
465653.552057,32.33585460000904,settle_start,0.9750539660453796,13.657801523804665,13.74,True,False,True,0
465653.5781443,32.36194189998787,settle_start,0.9759364724159241,13.683173581957817,13.74,True,False,True,0
465653.6035629,32.38736049999716,settle_start,0.9754168391227722,13.668234124779701,13.74,True,False,True,0
465653.6638751,32.44767270004377,settle_start,0.9761833548545837,13.690271452069283,13.74,True,False,True,0
465653.6893319,32.473129499994684,settle_start,0.9755871891975403,13.673131689429283,13.74,True,False,True,0
465653.7151609,32.498958500043955,settle_start,0.9751020669937134,13.65918442606926,13.74,True,False,True,0
465653.7757065,32.55950410000514,settle_start,0.9759290814399719,13.682961091399193,13.74,True,False,True,0
465653.8008472,32.58464479999384,settle_start,0.9748910069465637,13.653116449713707,13.74,True,False,True,0
465653.8258356,32.609633199987,settle_start,0.975500762462616,13.670646920800209,13.74,True,False,True,0
465653.8719337,32.65573130000848,settle_start,0.9755760431289673,13.67281123995781,13.74,True,False,True,0
465653.8975267,32.68132430000696,settle_start,0.976074755191803,13.687149211764336,13.74,True,False,True,0
465653.9229345,32.70673209999222,settle_start,0.9747971892356873,13.650419190526009,13.74,True,False,True,0
465653.9491127,32.73291030002292,settle_start,0.9758464097976685,13.680584281682968,13.74,True,False,True,0
465654.000479,32.78427659999579,settle_start,0.9749194383621216,13.653933852910995,13.74,True,False,True,0
465654.0254879,32.809285500028636,settle_start,0.9753415584564209,13.6660698056221,13.74,True,False,True,0
465654.0503974,32.83419500000309,settle_start,0.9762845635414124,13.693181201815605,13.74,True,False,True,0
465654.0967685,32.880566100007854,settle_start,0.9760759472846985,13.687183484435081,13.74,True,False,True,0
465654.1215276,32.90532520000124,settle_start,0.9747996926307678,13.650491163134575,13.74,True,False,True,0
465654.1478325,32.93163010000717,settle_start,0.9750959277153015,13.659007921814919,13.74,True,False,True,0
465654.1728423,32.95663989998866,settle_start,0.9753748774528503,13.667027726769447,13.74,True,False,True,0
465654.2239088,33.00770640000701,settle_start,0.9749009013175964,13.653400912880898,13.74,True,False,True,0
465654.2491875,33.03298509999877,settle_start,0.9753131866455078,13.66525411605835,13.74,True,False,True,0
465654.2747382,33.0585358000244,settle_start,0.9751428365707397,13.660356551408768,13.74,True,False,True,0
465654.3360773,33.1198749000323,settle_start,0.974998414516449,13.656204417347908,13.74,True,False,True,0
465654.3615579,33.14535549998982,settle_start,0.9751144647598267,13.659540861845016,13.74,True,False,True,0
465654.3864913,33.170288900029846,settle_start,0.975274920463562,13.664153963327408,13.74,True,False,True,0
465654.4476269,33.231424500001594,settle_start,0.9743886590003967,13.638673946261406,13.74,True,False,True,0
465654.4724644,33.25626200000988,settle_start,0.9759908318519592,13.684736415743828,13.74,True,False,True,0
465654.4983614,33.28215899999486,settle_start,0.9745429158210754,13.643108829855919,13.74,True,False,True,0
465654.5592182,33.343015799997374,settle_start,0.9754785299301147,13.670007735490799,13.74,True,False,True,0
