time,phase,voltage,trans_psi,alicat_psi,DIO0,DIO1,DIO2,DIO3,DIO4,DIO5,DIO6,DIO7,DIO8,DIO9,DIO10,DIO11,DIO12,DIO13,DIO14,DIO15,DIO16,DIO17,DIO18,DIO19
1770328984.0554905,sweep,1.1046464443206787,17.000585274219514,16.92,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.0825138,sweep,1.106934905052185,17.06637852025032,16.92,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.1084166,sweep,1.108896255493164,17.122767345428468,16.92,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.1344757,sweep,1.1105083227157593,17.16911427807808,16.92,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.174154,sweep,1.1128844022750854,17.237426565408708,16.92,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.2092118,sweep,1.1159355640411377,17.32514746618271,16.92,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.272196,sweep,1.1203075647354126,17.450842486143113,17.39,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.2987876,sweep,1.1223922967910767,17.510778532743455,17.39,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.325718,sweep,1.124394416809082,17.56833948326111,17.39,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.3519783,sweep,1.1259657144546509,17.613514290571214,17.39,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.3776903,sweep,1.1277060508728027,17.66354896259308,17.39,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.404452,sweep,1.1290502548217773,17.7021948261261,17.39,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.4305274,sweep,1.1315522193908691,17.77412630748749,17.39,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.479062,sweep,1.1344084739685059,17.856243626594544,17.82,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.5054605,sweep,1.1366734504699707,17.92136170101166,17.82,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.5319872,sweep,1.1382558345794678,17.9668552441597,17.82,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.5574477,sweep,1.1402961015701294,18.02551292014122,17.82,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.5826895,sweep,1.1421278715133667,18.078176306009293,17.82,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.6080043,sweep,1.1432572603225708,18.11064623427391,17.82,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.6333737,sweep,1.1452100276947021,18.166788296222688,17.82,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.6862228,sweep,1.149053692817688,18.27729366850853,18.23,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.7114568,sweep,1.1507817506790161,18.326975332021714,18.23,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.736533,sweep,1.152646780014038,18.380594925403596,18.23,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.7617552,sweep,1.1543340682983398,18.42910446357727,18.23,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.7867858,sweep,1.1562176942825317,18.48325871062279,18.23,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.813762,sweep,1.1582037210464478,18.540356980085374,18.23,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.8402216,sweep,1.1601033210754395,18.594970480918885,18.23,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.895111,sweep,1.1637667417526245,18.700293825387956,18.65,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.9204905,sweep,1.1649430990219116,18.73411409687996,18.65,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.946673,sweep,1.1672561168670654,18.800613359928132,18.65,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.9726167,sweep,1.1691521406173706,18.855124042749406,18.65,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328984.999809,sweep,1.1708788871765137,18.90476800632477,18.65,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.0254161,sweep,1.1728464365005493,18.961335049390794,18.65,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.0529165,sweep,1.1744115352630615,19.00633163881302,18.65,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.1033268,sweep,1.178242802619934,19.116480575323106,19.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.12977,sweep,1.1797301769256592,19.159242586612702,19.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.1565294,sweep,1.181896448135376,19.22152288389206,19.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.182981,sweep,1.1832245588302612,19.25970606637001,19.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.2087293,sweep,1.1861437559127808,19.343632982492448,19.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.2338614,sweep,1.1871941089630127,19.373830632686616,19.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.259455,sweep,1.189170241355896,19.43064443898201,19.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.3093295,sweep,1.1923067569732666,19.520819262981416,19.48,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.3341858,sweep,1.1942718029022217,19.577314333438874,19.48,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.3589904,sweep,1.1964577436447144,19.64016012978554,19.48,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.384909,sweep,1.1974921226501465,19.669898526191712,19.48,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.4097095,sweep,1.199812650680542,19.736613707065583,19.48,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.4388373,sweep,1.201673984527588,19.790127055168153,19.48,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.4652238,sweep,1.2035378217697144,19.84371237587929,19.48,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.5420568,sweep,1.2087342739105225,19.99311037492752,19.94,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.5691566,sweep,1.2105684280395508,20.045842306137086,19.94,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.596613,sweep,1.2123125791549683,20.09598665070534,19.94,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.6249018,sweep,1.2144837379455566,20.158407465934754,19.94,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.6507611,sweep,1.2159093618392944,20.199394152879716,19.94,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.6772466,sweep,1.218038558959961,20.260608570098878,19.94,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.7434537,sweep,1.2227104902267456,20.394926594018937,20.32,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.769375,sweep,1.2250298261642456,20.461607502222062,20.32,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.7953956,sweep,1.2264220714569092,20.50163455438614,20.32,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.820367,sweep,1.2276489734649658,20.536907987117768,20.32,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.848536,sweep,1.2296918630599976,20.59564106297493,20.32,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.8739784,sweep,1.2317531108856201,20.65490193796158,20.32,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.9023712,sweep,1.2336996793746948,20.710865782022477,20.32,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.949211,sweep,1.236910104751587,20.803165511608125,20.77,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.9741485,sweep,1.2384332418441772,20.846955703020097,20.77,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328985.9995275,sweep,1.2406426668167114,20.910476670980454,20.77,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.024312,sweep,1.2421201467514038,20.95295421910286,20.77,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.050259,sweep,1.2439099550247192,21.00441120696068,20.77,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.0750895,sweep,1.245644211769104,21.05427108836174,20.77,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.101712,sweep,1.2472537755966187,21.100546048402787,20.77,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.12769,sweep,1.2490768432617188,21.152959243774415,20.77,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.1913242,sweep,1.2536524534225464,21.28450803589821,21.22,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.2170718,sweep,1.2557804584503174,21.345688180446626,21.22,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.242392,sweep,1.2572752237319946,21.388662682294846,21.22,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.2707353,sweep,1.2592649459838867,21.445867197036744,21.22,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.2978263,sweep,1.2616866827011108,21.515492127656938,21.22,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.323223,sweep,1.2630505561828613,21.554703490257264,21.22,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.3490388,sweep,1.2650513648986816,21.612226740837098,21.22,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.3984227,sweep,1.2675533294677734,21.684158222198487,21.66,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.4239283,sweep,1.26987886428833,21.75101734828949,21.66,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.44882,sweep,1.2718377113342285,21.80733420085907,21.66,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.4748905,sweep,1.2732139825820923,21.846901999235154,21.66,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.5007696,sweep,1.274943232536316,21.896617935419084,21.66,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.5274494,sweep,1.2763651609420776,21.937498377084733,21.66,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.5525098,sweep,1.2788671255111694,22.009429858446122,21.66,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.604404,sweep,1.2829415798187256,22.12657041978836,22.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.6301308,sweep,1.284636378288269,22.175295875787736,22.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.6550877,sweep,1.2862385511398315,22.221358345270158,22.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.6820178,sweep,1.2879480123519897,22.270505355119706,22.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.7091408,sweep,1.2898167371749878,22.3242311937809,22.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.734252,sweep,1.291907787322998,22.384348885536195,22.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.759274,sweep,1.2936456203460693,22.434311584949494,22.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328986.8137524,sweep,1.2970240116119385,22.531440333843232,22.49,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
