time,phase,voltage,trans_psi,alicat_psi,DIO0,DIO1,DIO2,DIO3,DIO4,DIO5,DIO6,DIO7,DIO8,DIO9,DIO10,DIO11,DIO12,DIO13,DIO14,DIO15,DIO16,DIO17,DIO18,DIO19
1770755131.795098,sweep,0.9675171971321106,13.53111941754818,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755131.8464482,sweep,0.9665186405181885,13.502410914897919,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755131.8710732,sweep,0.9673271179199219,13.525654640197754,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755131.8956053,sweep,0.9667210578918457,13.508230414390564,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755131.9200191,sweep,0.9665692448616028,13.50386578977108,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755131.9447129,sweep,0.9661692976951599,13.492367308735847,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755131.9689791,sweep,0.9673876166343689,13.527393978238106,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755131.9936254,sweep,0.9676307439804077,13.534383889436722,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.0180132,sweep,0.9670777916908264,13.51848651111126,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.0704064,sweep,0.9674752354621887,13.529913019537926,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.0949063,sweep,0.9665963649749756,13.504645493030548,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.1195025,sweep,0.9665519595146179,13.503368836045265,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.1441762,sweep,0.9670827388763428,13.518628742694855,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.1687956,sweep,0.967766523361206,13.538287546634674,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.1933277,sweep,0.9676184058189392,13.534029167294502,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.2181406,sweep,0.9659557938575745,13.486229073405266,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.2778573,sweep,0.9669716358184814,13.515434529781341,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.3026147,sweep,0.9673690795898438,13.526861038208008,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.32696,sweep,0.9658879041671753,13.48427724480629,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.351396,sweep,0.965943455696106,13.485874351263046,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.3762236,sweep,0.9671012163162231,13.519159969091415,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.400757,sweep,0.9667568802833557,13.509260308146477,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.425514,sweep,0.9666124582290649,13.505108174085617,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.470159,sweep,0.9666149020195007,13.505178433060646,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.4947543,sweep,0.9677578806877136,13.538039069771767,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.5191615,sweep,0.9667025208473206,13.507697474360466,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.5437298,sweep,0.9662038683891296,13.493361216187477,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.5685143,sweep,0.9680787920951843,13.54726527273655,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.593226,sweep,0.967154324054718,13.520686816573143,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.6180298,sweep,0.9664927124977112,13.501665484309196,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.6426353,sweep,0.9666531682014465,13.506278585791588,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.6937525,sweep,0.9676246047019958,13.53420738518238,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.7183993,sweep,0.9666395783424377,13.505887877345085,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.744025,sweep,0.9665926694869995,13.504539247751236,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.7688415,sweep,0.967380166053772,13.527179774045944,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.7931798,sweep,0.9669543504714966,13.514937576055527,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.8178072,sweep,0.9666124582290649,13.505108174085617,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.842844,sweep,0.9667420387268066,13.50883361339569,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.9014025,sweep,0.9672777056694031,13.524234037995338,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.925951,sweep,0.9667494297027588,13.509046103954315,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.9504702,sweep,0.9662520289421082,13.49474583208561,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.97517,sweep,0.9664062857627869,13.499180715680122,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755132.999887,sweep,0.9679059982299805,13.542297449111938,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.0242605,sweep,0.9664482474327087,13.500387113690376,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.0490706,sweep,0.9665136933326721,13.502268683314323,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.093612,sweep,0.9666988253593445,13.507591229081154,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.1181614,sweep,0.9662224054336548,13.493894156217575,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.1426265,sweep,0.9665408730506897,13.503050100207329,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.1671546,sweep,0.967012345790863,13.516604941487312,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.1918263,sweep,0.9672468900680542,13.523348089456558,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.216278,sweep,0.9665149450302124,13.502304669618606,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.2407086,sweep,0.9663927555084229,13.498791720867157,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.265213,sweep,0.9668889045715332,13.51305600643158,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.3170955,sweep,0.9664630889892578,13.500813808441162,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.3417532,sweep,0.9664235711097717,13.499677669405937,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.366429,sweep,0.9676986336708069,13.536335718035698,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.391215,sweep,0.9678788185119629,13.541516032218933,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.4159062,sweep,0.9660816788673401,13.489848267436027,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.4406197,sweep,0.9668185710906982,13.511033918857574,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.4652717,sweep,0.9678270220756531,13.540026884675026,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.5249846,sweep,0.966591477394104,13.50450497508049,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.5495715,sweep,0.9661705493927002,13.49240329504013,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.5742152,sweep,0.967260479927063,13.52373879790306,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.5986068,sweep,0.9674727320671082,13.52984104692936,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.623212,sweep,0.9662631154060364,13.495064567923546,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.6478465,sweep,0.9665186405181885,13.502410914897919,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.672378,sweep,0.9672518372535706,13.523490321040153,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.7325482,sweep,0.9666309356689453,13.505639400482178,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.757224,sweep,0.9677504897117615,13.537826579213142,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.7819273,sweep,0.9670616984367371,13.51802383005619,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.8062387,sweep,0.9668123722076416,13.510855700969696,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.8307893,sweep,0.9666420817375183,13.505959849953651,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.8555567,sweep,0.966123640537262,13.491054665446281,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.8799329,sweep,0.9672406911849976,13.52316987156868,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.9404323,sweep,0.9666112065315247,13.505072187781334,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.9652739,sweep,0.966817319393158,13.510997932553291,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755133.9899602,sweep,0.9675887823104858,13.533177491426468,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.0147233,sweep,0.9665260314941406,13.502623405456543,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.0391443,sweep,0.9668148756027222,13.510927673578262,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.0638158,sweep,0.9670678973197937,13.518202047944069,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.0883787,sweep,0.9674060940742493,13.527925204634666,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.1480672,sweep,0.9666581153869629,13.506420817375183,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.1723666,sweep,0.9674727320671082,13.52984104692936,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.197272,sweep,0.9671098589897156,13.519408445954323,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.2219496,sweep,0.9669000506401062,13.513376455903053,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.246784,sweep,0.9662224054336548,13.493894156217575,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.2714639,sweep,0.9667975902557373,13.510430719852447,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.2960496,sweep,0.9672802090644836,13.524306010603905,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.3562472,sweep,0.9674517512321472,13.529237847924232,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.380832,sweep,0.9674394130706787,13.528883125782013,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.4052162,sweep,0.9671074151992798,13.519338186979294,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.429825,sweep,0.9663470387458801,13.497477363944054,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.4547527,sweep,0.9671925902366638,13.521786969304085,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.479108,sweep,0.9674394130706787,13.528883125782013,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.5039032,sweep,0.9669407606124878,13.514546867609024,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.56377,sweep,0.9676690101623535,13.535484042167663,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.5883758,sweep,0.9671419858932495,13.520332094430923,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.613097,sweep,0.9660742878913879,13.489635776877403,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.6378205,sweep,0.9669444561004639,13.514653112888336,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.6626165,sweep,0.9673024415969849,13.524945195913315,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.6873708,sweep,0.9675838351249695,13.533035259842872,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.7119212,sweep,0.9659212231636047,13.485235165953636,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.7717025,sweep,0.9671728014945984,13.521218042969704,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.7960606,sweep,0.9672616720199585,13.523773070573807,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.8207874,sweep,0.9670296311378479,13.517101895213127,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.8451684,sweep,0.9664075374603271,13.499216701984405,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.8697298,sweep,0.9676603674888611,13.535235565304756,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.8944018,sweep,0.9673394560813904,13.526009362339973,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.9189744,sweep,0.9657323360443115,13.479804661273956,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.9638977,sweep,0.967143177986145,13.52036636710167,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755134.9885406,sweep,0.9677109718322754,13.536690440177917,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.0135915,sweep,0.9664161801338196,13.499465178847313,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.0380623,sweep,0.9667667150497437,13.50954305768013,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.0625823,sweep,0.9667950868606567,13.510358747243881,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.087578,sweep,0.9674382209777832,13.528848853111267,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.1121693,sweep,0.9666889905929565,13.5073084795475,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.1368315,sweep,0.9668333530426025,13.511458899974823,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.1874163,sweep,0.9669148325920105,13.513801437020302,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.2120202,sweep,0.9665247797966003,13.50258741915226,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.2364216,sweep,0.9664371609687805,13.50006837785244,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.260949,sweep,0.9666877388954163,13.507272493243217,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.2856746,sweep,0.9678084850311279,13.539493944644928,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.3101442,sweep,0.9668296575546265,13.51135265469551,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.334771,sweep,0.9662631154060364,13.495064567923546,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.3592691,sweep,0.9674702882766724,13.52977078795433,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.4113734,sweep,0.9664260745048523,13.499749642014503,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.4363964,sweep,0.966495156288147,13.501735743284225,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.4610724,sweep,0.9669814705848694,13.515717279314995,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.4855983,sweep,0.9677702188491821,13.538393791913986,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.5103629,sweep,0.9665815830230713,13.5042205119133,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.5350823,sweep,0.9672937989234924,13.524696719050407,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.5597365,sweep,0.9677825570106506,13.538748514056206,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.6186976,sweep,0.9663260579109192,13.496874164938927,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.642998,sweep,0.9664680361747742,13.500956040024757,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.6674082,sweep,0.9670678973197937,13.518202047944069,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.6923716,sweep,0.9669642448425293,13.515222039222717,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.7168555,sweep,0.9664914608001709,13.501629498004913,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.7416382,sweep,0.966877818107605,13.512737270593643,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.766215,sweep,0.9668716192245483,13.512559052705765,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.811086,sweep,0.9665852785110474,13.504326757192612,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.8355427,sweep,0.9663359522819519,13.497158628106117,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.8603618,sweep,0.9671826958656311,13.521502506136894,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.8851845,sweep,0.9674715399742126,13.529806774258613,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.9098194,sweep,0.9660458564758301,13.488818373680115,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.9344873,sweep,0.9665260314941406,13.502623405456543,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.959199,sweep,0.967370331287384,13.52689702451229,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755135.9839685,sweep,0.9674110412597656,13.528067436218262,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755136.0346284,sweep,0.9656607508659363,13.477746587395668,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755136.059273,sweep,0.9669247269630432,13.514085900187492,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755136.0839598,sweep,0.967713475227356,13.536762412786484,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755136.1088188,sweep,0.9664902091026306,13.50159351170063,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755136.1335886,sweep,0.9665235877037048,13.502553146481514,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755136.158239,sweep,0.967681348323822,13.535838764309883,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755136.18259,sweep,0.966938316822052,13.514476608633995,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755136.2070763,sweep,0.9669852256774902,13.515825238227844,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755136.2587724,sweep,0.9674813747406006,13.530089523792267,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755136.2830026,sweep,0.9668469429016113,13.511849608421326,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755136.3075452,sweep,0.9661791920661926,13.492651771903038,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755136.332419,sweep,0.9667074680328369,13.507839705944061,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755136.3571384,sweep,0.9663729667663574,13.498222794532776,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755136.3817067,sweep,0.9675567150115967,13.532255556583404,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755136.4065523,sweep,0.9672135710716248,13.522390168309212,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755136.4309814,sweep,0.9664729833602905,13.501098271608353,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1770755136.4821348,sweep,0.967380166053772,13.527179774045944,13.56,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
