time,phase,voltage,trans_psi,alicat_psi,DIO0,DIO1,DIO2,DIO3,DIO4,DIO5,DIO6,DIO7,DIO8,DIO9,DIO10,DIO11,DIO12,DIO13,DIO14,DIO15,DIO16,DIO17,DIO18,DIO19
1770328814.2577436,sweep,1.054713249206543,15.565005914688111,15.35,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328814.3336277,sweep,1.0572559833526611,15.638109521389008,15.63,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328814.402725,sweep,1.058398962020874,15.670970158100129,15.63,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328814.4603055,sweep,1.0612614154815674,15.753265695095063,15.63,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328814.5077357,sweep,1.0639164447784424,15.82959778738022,15.63,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328814.575739,sweep,1.0663479566574097,15.899503753900529,15.89,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328814.643425,sweep,1.0684068202972412,15.958696083545686,15.89,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328814.6992373,sweep,1.0701472759246826,16.008734182834626,15.89,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328814.7499766,sweep,1.0719135999679565,16.05951599907875,15.89,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328814.8141706,sweep,1.074998140335083,16.148196534633637,16.13,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328814.8608608,sweep,1.0762522220611572,16.18425138425827,16.13,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328814.9002068,sweep,1.0777260065078735,16.226622687101365,16.13,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328814.9498563,sweep,1.0794552564620972,16.276338623285294,16.13,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328815.000238,sweep,1.080975890159607,16.3200568420887,16.13,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328815.0545018,sweep,1.0834890604019165,16.3923104865551,16.39,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328815.1273122,sweep,1.08456289768219,16.42318330836296,16.39,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328815.1910758,sweep,1.0872080326080322,16.499230937480927,16.39,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328815.2414749,sweep,1.0890854597091675,16.553206966638566,16.39,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328815.310339,sweep,1.0922144651412964,16.643165872812272,16.64,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328815.3498986,sweep,1.093727707862854,16.686671601057053,16.64,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328815.4017606,sweep,1.095165729522705,16.728014723777772,16.64,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328815.467276,sweep,1.0973467826843262,16.79072000217438,16.64,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328815.5424132,sweep,1.099635124206543,16.85650982093811,16.86,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328815.6153157,sweep,1.1015409231185913,16.9113015396595,16.86,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328815.6466272,sweep,1.1039947271347046,16.981848405122758,16.86,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328815.6781197,sweep,1.1054871082305908,17.024754361629487,16.86,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328815.7255995,sweep,1.1065436601638794,17.055130229711533,17.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328815.7555187,sweep,1.1082359552383423,17.10378371310234,17.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328815.7862382,sweep,1.1096503734588623,17.144448236942292,17.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328815.8274248,sweep,1.1099207401275635,17.15222127866745,17.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328815.871175,sweep,1.111717939376831,17.203890757083894,17.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328815.918105,sweep,1.1126905679702759,17.231853829145432,17.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328815.9819672,sweep,1.1159812211990356,17.326460109472276,17.31,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328816.0263765,sweep,1.1168897151947021,17.352579311847688,17.31,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328816.0672104,sweep,1.1193695068359375,17.423873321533204,17.31,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328816.123079,sweep,1.1202582120895386,17.449423597574235,17.31,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328816.188165,sweep,1.1228046417236328,17.522633449554444,17.52,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328816.2204666,sweep,1.1243054866790771,17.56578274202347,17.52,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328816.2584887,sweep,1.1256916522979736,17.605635003566743,17.52,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328816.296473,sweep,1.126496434211731,17.628772483587266,17.52,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328816.3386617,sweep,1.1276801824569702,17.662805245637895,17.52,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328816.3967779,sweep,1.130372166633606,17.740199790716172,17.73,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328816.4323294,sweep,1.1311091184616089,17.761387155771256,17.73,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328816.4935188,sweep,1.13302481174469,17.816463337659837,17.73,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328816.5465746,sweep,1.1348540782928467,17.869054750919343,17.73,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328816.6041985,sweep,1.1374226808547974,17.942902074575425,17.94,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328816.6324258,sweep,1.138166904449463,17.96429850292206,17.94,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328816.6762228,sweep,1.1398863792419434,18.013733403205872,17.94,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328816.7265477,sweep,1.140607237815857,18.034458087205888,17.94,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328816.7689161,sweep,1.1433312892913818,18.11277456712723,17.94,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328816.8287127,sweep,1.1455037593841553,18.175233082294465,18.16,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328816.8548663,sweep,1.146044373512268,18.190775738477708,18.16,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328816.8907864,sweep,1.1470762491226196,18.220442162275315,18.16,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328816.9565878,sweep,1.1483464241027832,18.256959692955018,18.16,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.0046115,sweep,1.1511483192443848,18.337514178276063,18.16,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.0683434,sweep,1.1534935235977173,18.404938803434373,18.4,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.1211023,sweep,1.1548055410385132,18.442659304857255,18.4,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.1644442,sweep,1.1565632820129395,18.49319435787201,18.4,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.2022982,sweep,1.1587406396865845,18.555793390989304,18.4,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.2470367,sweep,1.1592997312545776,18.571867273569108,18.4,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.3095798,sweep,1.1618634462356567,18.645574079275132,18.64,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.3405051,sweep,1.1625064611434937,18.664060757875443,18.64,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.3666782,sweep,1.164886236190796,18.732479290485383,18.64,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.39323,sweep,1.1652405261993408,18.74266512823105,18.64,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.41995,sweep,1.1661070585250854,18.767577932596208,18.64,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.45393,sweep,1.1667821407318115,18.786986546039582,18.64,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.5153363,sweep,1.1694161891937256,18.86271543931961,18.85,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.543147,sweep,1.1706011295318604,18.896782474040986,18.85,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.596304,sweep,1.1718071699142456,18.931456135034562,18.85,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.6502311,sweep,1.1732487678527832,18.972902075767518,18.85,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.699591,sweep,1.1756643056869507,19.042348788499833,18.85,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.7552783,sweep,1.1776936054229736,19.100691155910493,19.09,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.7922745,sweep,1.1787008047103882,19.12964813542366,19.09,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.8267019,sweep,1.1798709630966187,19.163290189027787,19.09,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.8666403,sweep,1.1818434000015259,19.21999775004387,19.09,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.8976724,sweep,1.1827210187911987,19.245229290246964,19.09,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.927378,sweep,1.1836726665496826,19.272589163303376,19.09,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328817.9801424,sweep,1.1858770847320557,19.3359661860466,19.32,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.0081403,sweep,1.18677818775177,19.36187289786339,19.32,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.0532603,sweep,1.1874891519546509,19.382313118696214,19.32,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.080679,sweep,1.188743233680725,19.418367968320847,19.32,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.1276197,sweep,1.1897356510162354,19.446899966716767,19.32,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.1868918,sweep,1.193379282951355,19.551654384851457,19.52,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.214006,sweep,1.19419527053833,19.57511402797699,19.52,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.2412035,sweep,1.1950839757919312,19.60066430401802,19.52,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.2686217,sweep,1.1962774991989136,19.634978101968766,19.52,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.3208601,sweep,1.1970539093017578,19.657299892425538,19.52,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.3619266,sweep,1.1983672380447388,19.69505809378624,19.52,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.4122176,sweep,1.2003198862075806,19.751196728467942,19.75,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.4482358,sweep,1.2016592025756836,19.789702074050904,19.75,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.48056,sweep,1.2035378217697144,19.84371237587929,19.75,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.5181568,sweep,1.2038710117340088,19.853291587352754,19.75,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.5488374,sweep,1.2054818868637085,19.89960424733162,19.75,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.5811815,sweep,1.2067766189575195,19.936827795028687,19.75,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.6351488,sweep,1.2085886001586914,19.98892225456238,19.97,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.6616464,sweep,1.209472417831421,20.01433201265335,19.97,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.6983733,sweep,1.2099895477294922,20.0291994972229,19.97,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.7285488,sweep,1.2113559246063232,20.068482832431794,19.97,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.7647476,sweep,1.2124298810958862,20.09935908150673,19.97,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.7958012,sweep,1.2138221263885498,20.139386133670808,19.97,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.8588805,sweep,1.2159773111343384,20.20134769511223,20.2,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.8840528,sweep,1.2176941633224487,20.250707195520402,20.2,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.9354134,sweep,1.2176498174667358,20.249432252168656,20.2,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328818.9787896,sweep,1.220481276512146,20.3308366997242,20.2,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.0283604,sweep,1.2213021516799927,20.35443686079979,20.2,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.0834508,sweep,1.2241805791854858,20.43719165158272,20.42,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.109888,sweep,1.2244644165039062,20.445351974487306,20.42,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.1407144,sweep,1.2257000207901,20.48087559771538,20.42,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.193527,sweep,1.2270762920379639,20.520443396091462,20.42,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.2350285,sweep,1.228688359260559,20.566790328741074,20.42,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.2901955,sweep,1.2309902906417847,20.63297085595131,20.62,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.3158824,sweep,1.23191237449646,20.659480766773225,20.62,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.3441937,sweep,1.2325998544692993,20.679245815992356,20.62,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.3765268,sweep,1.2341699600219727,20.724386350631715,20.62,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.4122236,sweep,1.2355363368988037,20.763669685840608,20.62,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.4508975,sweep,1.237084150314331,20.80816932153702,20.62,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.5144935,sweep,1.2390639781951904,20.865089373111726,20.84,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.5404441,sweep,1.2398452758789062,20.887551681518556,20.84,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.566206,sweep,1.240927815437317,20.91867469382286,20.84,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.6117322,sweep,1.2412537336349487,20.928044842004777,20.84,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.6442375,sweep,1.2431323528289795,20.98205514383316,20.84,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.6760411,sweep,1.2442209720611572,21.01335294675827,20.84,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.7373965,sweep,1.2471166849136353,21.096604691267014,21.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.7847273,sweep,1.2478004693984985,21.116263495206834,21.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.824386,sweep,1.249205231666565,21.156650410413743,21.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.8563263,sweep,1.2504494190216064,21.192420796871186,21.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.8910477,sweep,1.2523785829544067,21.247884259939195,21.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.9507093,sweep,1.2539325952529907,21.292562113523484,21.29,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328819.997768,sweep,1.2553496360778809,21.333302037239076,21.29,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328820.0272596,sweep,1.2562000751495361,21.357752160549165,21.29,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328820.0575593,sweep,1.2577602863311768,21.402608232021333,21.29,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328820.0916412,sweep,1.259109377861023,21.44139461350441,21.29,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328820.135889,sweep,1.2598475217819214,21.46261625123024,21.29,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328820.2019758,sweep,1.2625505924224854,21.540329532146455,21.53,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328820.231315,sweep,1.263778805732727,21.575640664815904,21.53,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328820.2610185,sweep,1.2648662328720093,21.606904195070268,21.53,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328820.2952106,sweep,1.2655624151229858,21.626919434785844,21.53,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328820.3209388,sweep,1.2669509649276733,21.66684024167061,21.53,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328820.4045594,sweep,1.2678656578063965,21.6931376619339,21.53,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328820.4903202,sweep,1.2729756832122803,21.84005089235306,21.82,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328820.5847578,sweep,1.2744519710540771,21.88249416780472,21.82,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328820.6695323,sweep,1.2772266864776611,21.96226723623276,21.82,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328820.7546644,sweep,1.2813259363174438,22.08012066912651,22.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328820.8374412,sweep,1.283825397491455,22.151980177879334,22.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328820.8840463,sweep,1.285404086112976,22.197367475748063,22.07,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328820.9518993,sweep,1.2885750532150269,22.288532779932023,22.28,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328821.0089216,sweep,1.2899833917617798,22.32902251315117,22.28,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328821.0896394,sweep,1.2922163009643555,22.39321865272522,22.28,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328821.1591048,sweep,1.2961500883102417,22.50631503891945,22.49,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328821.184675,sweep,1.2969202995300293,22.528458611488343,22.49,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328821.209762,sweep,1.2977757453918457,22.553052680015565,22.49,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328821.2809193,sweep,1.2996926307678223,22.60816313457489,22.49,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328821.347245,sweep,1.3009145259857178,22.643292622089387,22.49,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328821.4143014,sweep,1.3049421310424805,22.759086267471314,22.74,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328821.4786637,sweep,1.3058950901031494,22.786483840465547,22.74,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328821.5315545,sweep,1.3080662488937378,22.848904655694962,22.74,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328821.5794942,sweep,1.310158371925354,22.90905319285393,22.74,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328821.6391153,sweep,1.3130455017089844,22.9920581741333,22.98,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328821.664363,sweep,1.314204454421997,23.025378064632417,22.98,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328821.7143497,sweep,1.3147525787353516,23.04113663864136,22.98,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328821.7968574,sweep,1.316789150238037,23.099688069343568,22.98,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328821.8632984,sweep,1.3203785419464111,23.20288308095932,23.2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328821.9255433,sweep,1.322017788887024,23.25001143050194,23.2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328822.005327,sweep,1.3240976333618164,23.309806959152223,23.2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328822.0700417,sweep,1.3279449939727783,23.420418576717378,23.4,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328822.1370008,sweep,1.3292286396026611,23.45732338857651,23.4,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328822.201547,sweep,1.331161618232727,23.512896524190904,23.4,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328822.2559104,sweep,1.3334277868270874,23.578048871278764,23.4,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
