# port: port_a
# start_pressure_psia: 10.0
# end_pressure_psia: 100.0
# rate_psi_s: 1.0
# no_dio: 9
# nc_dio: 10
# com_dio: 3

timestamp,elapsed_time,phase,transducer_voltage,transducer_pressure_calc,alicat_pressure,no_active,nc_active,switch_activated,com_state
465390.9743277,1.373563600005582,settle_start,1.1545673608779907,18.818811625242233,10.77,True,True,False,0
465391.0318368,1.4310727000120096,settle_start,1.1525084972381592,18.759619295597076,10.77,True,True,False,0
465391.0580745,1.45731040003011,settle_start,1.1510556936264038,18.71785119175911,10.77,True,True,False,0
465391.0833268,1.482562700053677,settle_start,1.149340033531189,18.668525964021683,10.17,True,True,False,0
465391.1439404,1.5431763000087813,settle_start,1.1481304168701172,18.63374948501587,10.17,True,True,False,0
465391.1703588,1.5695947000058368,settle_start,1.1477959156036377,18.624132573604584,10.17,True,True,False,0
465391.1966028,1.5958387000137009,settle_start,1.1462135314941406,18.578639030456543,10.07,True,True,False,0
465391.2553339,1.6545698000118136,settle_start,1.1460678577423096,18.5744509100914,10.07,True,True,False,0
465391.2802819,1.6795178000465967,settle_start,1.1457147598266602,18.56429934501648,10.07,True,True,False,0
465391.306163,1.7053989000269212,settle_start,1.1447224617004395,18.535770773887634,10.02,True,True,False,0
465391.3665065,1.7657424000208266,settle_start,1.1445459127426147,18.530694991350174,10.02,True,True,False,0
465391.3922837,1.7915196000249125,settle_start,1.144869327545166,18.539993166923523,10.02,True,True,False,0
465391.4179036,1.8171395000535995,settle_start,1.1446385383605957,18.533357977867126,10.0,True,True,False,0
465391.4782435,1.8774794000200927,settle_start,1.1441274881362915,18.51866528391838,10.0,True,True,False,0
465391.5034574,1.9026933000423014,settle_start,1.144408941268921,18.526757061481476,10.0,True,True,False,0
465391.5289328,1.928168700018432,settle_start,1.1437028646469116,18.50645735859871,9.99,True,True,False,0
465391.5757784,1.9750143000273965,settle_start,1.14389169216156,18.51188614964485,9.99,True,True,False,0
465391.6019551,2.001191000046674,settle_start,1.1446372270584106,18.533320277929306,9.99,True,True,False,0
465391.627159,2.0263949000509456,settle_start,1.1436152458190918,18.50393831729889,9.99,True,True,False,0
465391.6526886,2.051924500032328,settle_start,1.1441570520401,18.519515246152878,9.98,True,True,False,0
465391.7033855,2.10262140003033,settle_start,1.144681692123413,18.534598648548126,9.98,True,True,False,0
465391.7284873,2.127723200013861,settle_start,1.144171953201294,18.5199436545372,9.98,True,True,False,0
465391.7541916,2.153427500044927,settle_start,1.143622636795044,18.504150807857513,9.98,True,True,False,0
465391.8143104,2.213546300015878,settle_start,1.1440348625183105,18.516002297401428,9.98,True,True,False,0
465391.8405056,2.2397415000014007,settle_start,1.1443274021148682,18.52441281080246,9.98,True,True,False,0
465391.8657521,2.2649880000390112,settle_start,1.1444274187088013,18.527288287878036,9.98,True,True,False,0
465391.9281636,2.327399500005413,settle_start,1.143983006477356,18.514511436223984,9.98,True,True,False,0
465391.9534933,2.352729200036265,settle_start,1.143988013267517,18.514655381441116,9.98,True,True,False,0
465391.978711,2.377946900029201,settle_start,1.1441879272460938,18.520402908325195,9.98,True,True,False,0
465392.0383568,2.4375927000073716,settle_start,1.1442151069641113,18.5211843252182,9.98,True,True,False,0
465392.0641242,2.463360100053251,settle_start,1.1439040899276733,18.51224258542061,9.98,True,True,False,0
465392.0892898,2.4885256999987178,settle_start,1.1445841789245605,18.531795144081116,9.98,True,True,False,0
465392.1498792,2.549115100002382,settle_start,1.1442224979400635,18.521396815776825,9.98,True,True,False,0
465392.1754639,2.574699800054077,settle_start,1.1438990831375122,18.512098640203476,9.98,True,True,False,0
465392.2006832,2.5999191000009887,settle_start,1.1441187858581543,18.518415093421936,9.98,True,True,False,0
465392.2625123,2.6617482000146993,settle_start,1.143933653831482,18.513092547655106,9.98,True,True,False,0
465392.289021,2.6882569000008516,settle_start,1.1440842151641846,18.517421185970306,9.98,True,True,False,0
465392.31519,2.7144259000197053,settle_start,1.1440620422363281,18.516783714294434,9.98,True,True,False,0
465392.3745106,2.773746500024572,settle_start,1.1443965435028076,18.52640062570572,9.98,True,True,False,0
465392.3997514,2.79898730001878,settle_start,1.1438757181167603,18.511426895856857,9.98,True,True,False,0
465392.4254205,2.8246564000146464,settle_start,1.1441212892532349,18.518487066030502,9.98,True,True,False,0
465392.4860444,2.88528030004818,settle_start,1.1440731287002563,18.51710245013237,9.98,True,True,False,0
465392.5114439,2.910679800028447,settle_start,1.1438953876495361,18.511992394924164,9.98,True,True,False,0
465392.5372622,2.9364981000544503,settle_start,1.1436140537261963,18.503904044628143,9.97,True,True,False,0
465392.5988934,2.998129300016444,settle_start,1.1436634063720703,18.50532293319702,9.97,True,True,False,0
465392.6251619,3.0243978000362404,settle_start,1.1438941955566406,18.511958122253418,9.97,True,True,False,0
