# port: port_b
# target_psig: -5.0
# ramp_rate: 0.1
# sample_rate_hz: 5.0
# switch_threshold_psig: 0.5

timestamp,elapsed_time_s,transducer_psia,alicat_psia,baro_psia,transducer_psig,alicat_psig,offset_abs,offset_gauge
1770310324.153044,3.923857900001167,3.017252139490977,0.28,13.707,-10.689747860509023,-13.427000000000001,2.737252139490977,2.7372521394909786
1770310324.360926,4.130969300000288,2.7320276742358223,0.25,13.707,-10.974972325764178,-13.457,2.4820276742358223,2.482027674235823
1770310324.5686855,4.338827999999921,2.4730722274046437,0.22,13.707,-11.233927772595358,-13.487,2.2530722274046435,2.253072227404642
1770310324.776572,4.548226099999738,2.2373400851185288,0.19,13.707,-11.469659914881472,-13.517000000000001,2.047340085118529,2.0473400851185293
1770310324.9844599,4.753447900002357,2.023165581294462,0.17,13.707,-11.683834418705539,-13.537,1.853165581294462,1.853165581294462
1770310325.1780999,4.954811299998255,1.8300466084497258,0.16,13.707,-11.876953391550275,-13.547,1.6700466084497259,1.6700466084497254
1770310325.3845253,5.158334799998556,1.652896576584913,0.14,13.707,-12.054103423415087,-13.567,1.5128965765849132,1.5128965765849127
1770310325.5925808,5.367295500000182,1.4937064261390607,0.13,13.707,-12.21329357386094,-13.577,1.3637064261390606,1.3637064261390606
1770310325.799945,5.571443299995735,1.3488100806910253,0.12,13.707,-12.358189919308975,-13.587000000000002,1.2288100806910252,1.2288100806910265
1770310326.0078173,5.7794502999968245,1.2179987809096386,0.11,13.707,-12.489001219090362,-13.597000000000001,1.1079987809096385,1.1079987809096394
1770310326.2156157,5.98637079999753,1.1004495708079287,0.1,13.707,-12.606550429192072,-13.607000000000001,1.0004495708079286,1.0004495708079286
1770310326.423424,6.195293799995852,0.9921180759010746,0.09,13.707,-12.714881924098925,-13.617,0.9021180759010746,0.9021180759010754
1770310326.6311648,6.401324799997383,0.8929446537022026,0.09,13.707,-12.814055346297799,-13.617,0.8029446537022026,0.8029446537022018
1770310326.8392127,6.609053699998185,0.8039264260581939,0.08,13.707,-12.903073573941807,-13.627,0.7239264260581939,0.7239264260581937
1770310327.0470176,6.816892499999085,0.7241895910070963,0.08,13.707,-12.982810408992904,-13.627,0.6441895910070964,0.6441895910070965
1770310327.2551813,7.027367999995477,0.6513902909427847,0.07,13.707,-13.055609709057215,-13.637,0.5813902909427846,0.5813902909427853
1770310327.46292,7.234275999995589,0.5851008996549217,0.07,13.707,-13.121899100345079,-13.637,0.5151008996549218,0.5151008996549216
1770310327.6704636,7.441401799995219,0.5243722540303739,0.06,13.707,-13.182627745969627,-13.647,0.4643722540303739,0.46437225403037274
1770310327.8781292,7.649354499997571,0.4707101233748799,0.06,13.707,-13.23628987662512,-13.647,0.4107101233748799,0.41071012337488
1770310328.0862758,7.858977199997753,0.42107277345194266,0.06,13.707,-13.285927226548058,-13.647,0.36107277345194266,0.36107277345194255
1770310328.2936807,8.064490299999306,0.37574266551316243,0.06,13.707,-13.331257334486839,-13.647,0.31574266551316243,0.3157426655131612
1770310328.5013237,8.270728299998154,0.3367057270560902,0.05,13.707,-13.37029427294391,-13.657,0.2867057270560902,0.28670572705608954
1770310328.709366,8.480744399996183,0.29974489227720275,0.05,13.707,-13.407255107722799,-13.657,0.24974489227720276,0.2497448922772012
1770310328.917312,8.687150899997505,0.26573848038126385,0.05,13.707,-13.441261519618736,-13.657,0.21573848038126386,0.21573848038126364
1770310329.1251547,8.896421600002213,0.2365521980155351,0.05,13.707,-13.470447801984466,-13.657,0.18655219801553508,0.18655219801553358
1770310329.3327734,9.10442029999831,0.20838241065998456,0.05,13.707,-13.498617589340016,-13.657,0.15838241065998454,0.15838241065998382
1770310329.5406098,9.311408299996401,0.18453425796740872,0.05,13.707,-13.522465742032592,-13.657,0.1345342579674087,0.1345342579674078
1770310329.748485,9.519174499997462,0.1629928645364668,0.04,13.707,-13.544007135463534,-13.667000000000002,0.1229928645364668,0.1229928645364673
1770310329.956808,9.726501199998893,0.14447150947501297,0.04,13.707,-13.562528490524988,-13.667000000000002,0.10447150947501296,0.10447150947501349
1770310330.14872,9.927958399995987,0.12596758817300233,0.04,13.707,-13.581032411826998,-13.667000000000002,0.08596758817300232,0.08596758817300376
1770310330.3566308,10.13824349999777,0.10935664279459446,0.04,13.707,-13.597643357205406,-13.667000000000002,0.06935664279459447,0.0693566427945953
1770310330.5644143,10.34546369999589,0.09553530532001135,0.04,13.707,-13.61146469467999,-13.667000000000002,0.05553530532001135,0.05553530532001183
1770310330.7720819,10.552793800001382,0.08168012620102177,0.04,13.707,-13.62531987379898,-13.667000000000002,0.041680126201021774,0.04168012620102246
1770310330.979971,10.760009600002377,0.06825948406241068,0.04,13.707,-13.63874051593759,-13.667000000000002,0.028259484062410682,0.028259484062411744
1770310331.1881552,10.968296300001384,0.058295872649387084,0.04,13.707,-13.648704127350614,-13.667000000000002,0.018295872649387084,0.01829587264938759
1770310331.3956368,11.17708760000096,0.05003481075838408,0.04,13.707,-13.656965189241618,-13.667000000000002,0.010034810758384076,0.010034810758384083
1770310331.6032708,11.384477399995376,0.04061615287371159,0.04,13.707,-13.666383847126289,-13.667000000000002,0.0006161528737115909,0.0006161528737127497
1770310331.8112082,11.590969400000176,0.03395272778666926,0.04,13.707,-13.673047272213331,-13.667000000000002,-0.006047272213330741,-0.006047272213329791
1770310332.0200875,11.800514499998826,0.027352360521527345,0.04,13.707,-13.679647639478473,-13.667000000000002,-0.012647639478472656,-0.012647639478471362
1770310332.2272322,12.008949900002335,0.019879013420437765,0.04,13.707,-13.687120986579563,-13.667000000000002,-0.020120986579562235,-0.020120986579561517
1770310332.4348645,12.216702199999418,0.012798193205560738,0.04,13.707,-13.69420180679444,-13.667000000000002,-0.027201806794439263,-0.027201806794439065
1770310332.6427786,12.424662199999148,0.0067483035705973166,0.04,13.707,-13.700251696429403,-13.667000000000002,-0.033251696429402684,-0.03325169642940118
1770310332.8507712,12.63280030000169,0.001413418172224414,0.04,13.707,-13.705586581827776,-13.667000000000002,-0.038586581827775586,-0.03858658182777397
1770310333.0582469,12.840822799997113,-0.0020074755086683764,0.04,13.707,-13.709007475508669,-13.667000000000002,-0.042007475508668374,-0.042007475508667014
1770310333.2656736,13.048514699999942,-0.006576798272208887,0.03,13.707,-13.713576798272209,-13.677000000000001,-0.03657679827220889,-0.03657679827220761
1770310333.473703,13.254904000001261,-0.00905678145177053,0.03,13.707,-13.71605678145177,-13.677000000000001,-0.03905678145177053,-0.039056781451769496
1770310333.6816416,13.463318399997661,-0.012527209270777285,0.03,13.707,-13.719527209270778,-13.677000000000001,-0.042527209270777286,-0.04252720927077647
1770310333.8892121,13.670305200001167,-0.016356782688601596,0.03,13.707,-13.723356782688603,-13.677000000000001,-0.04635678268860159,-0.04635678268860133
1770310334.097558,13.876376699998218,-0.018958834475788874,0.03,13.707,-13.72595883447579,-13.677000000000001,-0.04895883447578887,-0.04895883447578875
1770310334.3047912,14.086351599995396,-0.021013219058376612,0.03,13.707,-13.728013219058377,-13.677000000000001,-0.05101321905837661,-0.05101321905837608
1770310334.5128276,14.293240699997114,-0.022929596662398036,0.03,13.707,-13.729929596662398,-13.677000000000001,-0.052929596662398035,-0.052929596662396605
1770310334.735552,14.50311099999817,-0.023504574084170927,0.03,13.707,-13.730504574084172,-13.677000000000001,-0.053504574084170926,-0.05350457408417064
1770310334.9435034,14.712575899997319,-0.02479918657292867,0.03,13.707,-13.73179918657293,-13.677000000000001,-0.05479918657292867,-0.054799186572928704
1770310335.1371806,14.918206700000155,-0.02685157157674382,0.03,13.707,-13.733851571576745,-13.677000000000001,-0.05685157157674382,-0.056851571576743254
1770310335.3591464,15.128420900000492,-0.027154991308107525,0.03,13.707,-13.734154991308108,-13.677000000000001,-0.05715499130810753,-0.05715499130810642
1770310335.5513413,15.328739799995674,-0.02787164310746302,0.03,13.707,-13.734871643107464,-13.677000000000001,-0.05787164310746302,-0.057871643107462845
1770310335.7591012,15.530052199996135,-0.02974453383802989,0.03,13.707,-13.736744533838031,-13.677000000000001,-0.059744533838029884,-0.05974453383803002
1770310335.9667237,15.738795099998242,-0.03032646981584685,0.03,13.707,-13.737326469815848,-13.677000000000001,-0.06032646981584685,-0.06032646981584655
1770310336.1745045,15.946979299995292,-0.03116603485680512,0.03,13.707,-13.738166034856805,-13.677000000000001,-0.06116603485680512,-0.06116603485680372
1770310336.3824651,16.158512699999847,-0.03324533961954913,0.03,13.707,-13.74024533961955,-13.677000000000001,-0.06324533961954913,-0.0632453396195487
1770310336.5900738,16.361689999997907,-0.03385333758064987,0.03,13.707,-13.740853337580651,-13.677000000000001,-0.06385333758064987,-0.0638533375806496
1770310336.7976987,16.568163899995852,-0.033449469132443205,0.03,13.707,-13.740449469132445,-13.677000000000001,-0.0634494691324432,-0.06344946913244343
1770310337.005548,16.775511499996355,-0.033749592116373725,0.03,13.707,-13.740749592116375,-13.677000000000001,-0.06374959211637372,-0.06374959211637332
1770310337.2133946,16.984844599995995,-0.03420777408262904,0.03,13.707,-13.74120777408263,-13.677000000000001,-0.06420777408262904,-0.06420777408262879
1770310337.4211257,17.193169500002114,-0.033473974060840746,0.03,13.707,-13.740473974060842,-13.677000000000001,-0.06347397406084074,-0.06347397406084099
1770310337.6292164,17.4024997000015,-0.03514503815039456,0.03,13.707,-13.742145038150396,-13.677000000000001,-0.06514503815039456,-0.06514503815039419
1770310337.836781,17.60923019999609,-0.03658156435130054,0.03,13.707,-13.7435815643513,-13.677000000000001,-0.06658156435130054,-0.06658156435129925
1770310338.04486,17.81578289999743,-0.03878994664941443,0.03,13.707,-13.745789946649415,-13.677000000000001,-0.06878994664941443,-0.06878994664941374
1770310338.2528064,18.025036300001375,-0.039223225099392654,0.03,13.707,-13.746223225099394,-13.677000000000001,-0.06922322509939266,-0.0692232250993925
1770310338.460282,18.232602500000212,-0.038261118843449286,0.03,13.707,-13.74526111884345,-13.677000000000001,-0.06826111884344929,-0.06826111884344854
1770310338.6680954,18.438515299996652,-0.03874728007402402,0.03,13.707,-13.745747280074024,-13.677000000000001,-0.06874728007402402,-0.06874728007402275
1770310338.87578,18.647130299999844,-0.03874476408916457,0.03,13.707,-13.745744764089165,-13.677000000000001,-0.06874476408916458,-0.06874476408916408
1770310339.083846,18.854780100002245,-0.03900511404238114,0.03,13.707,-13.746005114042381,-13.677000000000001,-0.06900511404238113,-0.06900511404237974
1770310339.291303,19.062567699998908,-0.039122302148002115,0.03,13.707,-13.746122302148002,-13.677000000000001,-0.06912230214800211,-0.06912230214800097
1770310339.4994571,19.270951699996658,-0.04118311299078858,0.03,13.707,-13.74818311299079,-13.677000000000001,-0.07118311299078858,-0.07118311299078783
1770310339.7072008,19.47625600000174,-0.04040827208632108,0.03,13.707,-13.747408272086322,-13.677000000000001,-0.07040827208632108,-0.07040827208632017
1770310339.8993285,19.676750599996012,-0.039732164328162754,0.03,13.707,-13.746732164328163,-13.677000000000001,-0.06973216432816276,-0.06973216432816187
1770310340.1066992,19.877450499996485,-0.04051830800014575,0.03,13.707,-13.747518308000146,-13.677000000000001,-0.07051830800014575,-0.07051830800014436
1770310340.314963,20.0872298999966,-0.04060841514144396,0.03,13.707,-13.747608415141444,-13.677000000000001,-0.07060841514144396,-0.070608415141443
1770310340.522411,20.29339269999764,-0.041065654130048056,0.03,13.707,-13.748065654130048,-13.677000000000001,-0.07106565413004806,-0.07106565413004695
1770310340.7301214,20.502645000000484,-0.04124291551524386,0.03,13.707,-13.748242915515245,-13.677000000000001,-0.07124291551524387,-0.07124291551524387
1770310340.9379406,20.708139700000174,-0.04165444057357894,0.03,13.707,-13.74865444057358,-13.677000000000001,-0.07165444057357895,-0.07165444057357817
1770310341.1457155,20.91694170000119,-0.04145700065349865,0.03,13.707,-13.748457000653499,-13.677000000000001,-0.07145700065349865,-0.07145700065349736
1770310341.353327,21.123809099997743,-0.04249649862696524,0.03,13.707,-13.749496498626966,-13.677000000000001,-0.07249649862696524,-0.07249649862696472
1770310341.561291,21.33186819999537,-0.04216515752896484,0.03,13.707,-13.749165157528966,-13.677000000000001,-0.07216515752896484,-0.07216515752896413
1770310341.769033,21.539687099997536,-0.04222544267676606,0.03,13.707,-13.749225442676767,-13.677000000000001,-0.07222544267676606,-0.0722254426767659
1770310341.9772396,21.749583999997412,-0.040689875795564066,0.03,13.707,-13.747689875795565,-13.677000000000001,-0.07068987579556407,-0.07068987579556385
1770310342.1860857,21.95818650000001,-0.041107009453285645,0.03,13.707,-13.748107009453287,-13.677000000000001,-0.07110700945328564,-0.07110700945328574
1770310342.3929143,22.167633600001864,-0.040524337234534843,0.03,13.707,-13.747524337234536,-13.677000000000001,-0.07052433723453484,-0.07052433723453433
1770310342.6008034,22.373357399999804,-0.04109640065649571,0.03,13.707,-13.748096400656497,-13.677000000000001,-0.07109640065649571,-0.07109640065649536
1770310342.808405,22.583284100001038,-0.042022958193595014,0.03,13.707,-13.749022958193596,-13.677000000000001,-0.07202295819359501,-0.07202295819359428
1770310343.0166292,22.78858190000028,-0.04261198174450529,0.03,13.707,-13.749611981744506,-13.677000000000001,-0.07261198174450528,-0.07261198174450456
1770310343.224264,22.998245800001314,-0.0440257380738294,0.03,13.707,-13.75102573807383,-13.677000000000001,-0.0740257380738294,-0.0740257380738285
1770310343.431948,23.20272449999902,-0.04511004748950326,0.03,13.707,-13.752110047489504,-13.677000000000001,-0.07511004748950326,-0.07511004748950256
1770310343.639507,23.41083190000063,-0.04593332689711383,0.03,13.707,-13.752933326897114,-13.677000000000001,-0.07593332689711382,-0.07593332689711296
1770310343.8474767,23.61831749999692,-0.044541490063449124,0.03,13.707,-13.75154149006345,-13.677000000000001,-0.07454149006344912,-0.07454149006344934
1770310344.0556052,23.829269900001236,-0.043547938303989515,0.03,13.707,-13.75054793830399,-13.677000000000001,-0.07354793830398951,-0.07354793830398876
1770310344.2630405,24.036494300002232,-0.04410870227531404,0.03,13.707,-13.751108702275316,-13.677000000000001,-0.07410870227531405,-0.07410870227531419
1770310344.4707627,24.24189920000208,-0.04571345689877103,0.03,13.707,-13.752713456898771,-13.677000000000001,-0.07571345689877103,-0.07571345689876985
1770310344.678777,24.450324999997974,-0.0460257097451469,0.03,13.707,-13.753025709745147,-13.677000000000001,-0.0760257097451469,-0.07602570974514578
1770310344.886623,24.65803600000072,-0.04564664566832012,0.03,13.707,-13.752646645668321,-13.677000000000001,-0.07564664566832012,-0.07564664566831958
1770310345.0942924,24.86427079999703,-0.04670012865350151,0.03,13.707,-13.753700128653502,-13.677000000000001,-0.07670012865350151,-0.07670012865350095
1770310345.3022907,25.073082499999146,-0.04647014028327618,0.03,13.707,-13.753470140283277,-13.677000000000001,-0.07647014028327617,-0.07647014028327526
1770310345.5096858,25.280781399997068,-0.04524825128761191,0.03,13.707,-13.752248251287613,-13.677000000000001,-0.07524825128761191,-0.07524825128761137
1770310345.7177508,25.486319299998286,-0.04477659788293176,0.03,13.707,-13.751776597882932,-13.677000000000001,-0.07477659788293176,-0.07477659788293067
1770310345.9259331,25.695335099997465,-0.04362467238213896,0.03,13.707,-13.75062467238214,-13.677000000000001,-0.07362467238213896,-0.0736246723821381
1770310346.1332214,25.903131599996414,-0.044106732835527775,0.03,13.707,-13.75110673283553,-13.677000000000001,-0.07410673283552777,-0.07410673283552782
1770310346.3415494,26.11213580000185,-0.044058028039476144,0.03,13.707,-13.751058028039477,-13.677000000000001,-0.07405802803947614,-0.07405802803947559
1770310346.5489457,26.319977400002244,-0.043687660852498596,0.03,13.707,-13.750687660852499,-13.677000000000001,-0.07368766085249859,-0.07368766085249767
1770310346.756593,26.52671030000056,-0.04492641779133092,0.03,13.707,-13.751926417791331,-13.677000000000001,-0.07492641779133091,-0.07492641779133002
1770310346.9644618,26.73470129999623,-0.04493763335658679,0.03,13.707,-13.751937633356588,-13.677000000000001,-0.07493763335658679,-0.07493763335658699
1770310347.1722252,26.941580099999555,-0.04413863529068443,0.03,13.707,-13.751138635290685,-13.677000000000001,-0.07413863529068443,-0.07413863529068365
1770310347.3803127,27.150138799996057,-0.043781542116125345,0.03,13.707,-13.750781542116126,-13.677000000000001,-0.07378154211612534,-0.07378154211612475
1770310347.587897,27.358009600000514,-0.042551675439226555,0.03,13.707,-13.749551675439227,-13.677000000000001,-0.07255167543922655,-0.07255167543922525
1770310347.7957225,27.56558280000172,-0.04276489302547091,0.03,13.707,-13.749764893025471,-13.677000000000001,-0.0727648930254709,-0.07276489302546985
1770310348.003242,27.772663899995678,-0.04246000649062973,0.03,13.707,-13.749460006490631,-13.677000000000001,-0.07246000649062972,-0.07246000649062978
1770310348.2110925,27.979862699998193,-0.04261144654328986,0.03,13.707,-13.749611446543291,-13.677000000000001,-0.07261144654328985,-0.07261144654328966
1770310348.4040096,28.18663689999812,-0.042052178737896954,0.03,13.707,-13.749052178737898,-13.677000000000001,-0.07205217873789696,-0.07205217873789671
1770310348.6116543,28.394014999998035,-0.041165583572427875,0.03,13.707,-13.748165583572428,-13.677000000000001,-0.07116558357242787,-0.07116558357242653
1770310348.8194396,28.600293800001964,-0.04264943666008751,0.03,13.707,-13.749649436660087,-13.677000000000001,-0.07264943666008751,-0.07264943666008605
1770310349.0268452,28.807271099998616,-0.04250509619785226,0.03,13.707,-13.749505096197852,-13.677000000000001,-0.07250509619785225,-0.07250509619785106
1770310349.234669,29.014811299995927,-0.04319499206608126,0.03,13.707,-13.750194992066081,-13.677000000000001,-0.07319499206608127,-0.07319499206607993
1770310349.442538,29.223902799996722,-0.043180654395213035,0.03,13.707,-13.750180654395214,-13.677000000000001,-0.07318065439521304,-0.07318065439521249
1770310349.650254,29.42915340000036,-0.042131516291430866,0.03,13.707,-13.749131516291431,-13.677000000000001,-0.07213151629143086,-0.07213151629142978
1770310349.8587937,29.63942010000028,-0.043997822362540316,0.03,13.707,-13.75099782236254,-13.677000000000001,-0.07399782236254032,-0.07399782236253927
1770310350.0663812,29.84796919999644,-0.043945785455427905,0.03,13.707,-13.750945785455428,-13.677000000000001,-0.0739457854554279,-0.07394578545542707
1770310350.2738554,30.05572740000207,-0.04445605450200052,0.03,13.707,-13.751456054502,-13.677000000000001,-0.07445605450200052,-0.07445605450199899
1770310350.4820368,30.26051010000083,-0.04324390417331765,0.03,13.707,-13.750243904173319,-13.677000000000001,-0.07324390417331765,-0.07324390417331728
1770310350.6898346,30.470139500001096,-0.04554904782170931,0.03,13.707,-13.75254904782171,-13.677000000000001,-0.0755490478217093,-0.07554904782170802
1770310350.89706,30.677197299999534,-0.04655908227021884,0.03,13.707,-13.75355908227022,-13.677000000000001,-0.07655908227021885,-0.07655908227021868
1770310351.1049252,30.883889400000044,-0.047013914704818055,0.03,13.707,-13.754013914704819,-13.677000000000001,-0.07701391470481805,-0.07701391470481767
1770310351.3131537,31.093877899998915,-0.045712800580708854,0.03,13.707,-13.75271280058071,-13.677000000000001,-0.07571280058070885,-0.07571280058070862
1770310351.5209246,31.301021200000832,-0.04510241308073581,0.03,13.707,-13.752102413080737,-13.677000000000001,-0.07510241308073581,-0.07510241308073518
1770310351.7437356,31.508144899999024,-0.04483701340788943,0.03,13.707,-13.75183701340789,-13.677000000000001,-0.07483701340788942,-0.07483701340788862
1770310351.9360802,31.713448599999538,-0.044324914834806405,0.03,13.707,-13.751324914834807,-13.677000000000001,-0.07432491483480641,-0.07432491483480597
1770310352.1443398,31.922140900001978,-0.04257940073780037,0.03,13.707,-13.749579400737801,-13.677000000000001,-0.07257940073780036,-0.07257940073779956
1770310352.3536088,32.13264809999964,-0.04199137824748591,0.03,13.707,-13.748991378247487,-13.677000000000001,-0.07199137824748592,-0.07199137824748547
1770310352.55974,32.33475249999901,-0.041309558939707,0.03,13.707,-13.748309558939708,-13.677000000000001,-0.071309558939707,-0.07130955893970636
1770310352.7681208,32.536506099997496,-0.04123177476981734,0.03,13.707,-13.748231774769819,-13.677000000000001,-0.07123177476981735,-0.07123177476981724
1770310352.9751527,32.74525970000104,-0.041569870843822854,0.03,13.707,-13.748569870843824,-13.677000000000001,-0.07156987084382285,-0.07156987084382216
1770310353.1842468,32.95309519999864,-0.041977061004342224,0.03,13.707,-13.748977061004343,-13.677000000000001,-0.07197706100434223,-0.07197706100434154
1770310353.3903913,33.160965999995824,-0.04213061318180107,0.03,13.707,-13.749130613181801,-13.677000000000001,-0.07213061318180107,-0.07213061318180003
1770310353.5982213,33.36736599999858,-0.04287209482831785,0.03,13.707,-13.74987209482832,-13.677000000000001,-0.07287209482831786,-0.07287209482831791
1770310353.8059754,33.57525270000042,-0.04373109822132912,0.03,13.707,-13.75073109822133,-13.677000000000001,-0.07373109822132912,-0.0737310982213284
1770310354.013909,33.78316140000243,-0.04141332046382481,0.03,13.707,-13.748413320463825,-13.677000000000001,-0.07141332046382481,-0.07141332046382409
1770310354.2214646,33.99082049999561,-0.0414636217313366,0.03,13.707,-13.748463621731338,-13.677000000000001,-0.07146362173133661,-0.07146362173133625
1770310354.429624,34.200130099998205,-0.04166500488734456,0.03,13.707,-13.748665004887345,-13.677000000000001,-0.07166500488734456,-0.07166500488734329
1770310354.621643,34.40244399999938,-0.042978276042487135,0.03,13.707,-13.749978276042487,-13.677000000000001,-0.07297827604248713,-0.07297827604248575
1770310354.8294103,34.6095800999974,-0.04317016830594472,0.03,13.707,-13.750170168305946,-13.677000000000001,-0.07317016830594472,-0.07317016830594447
1770310355.0371637,34.81798069999786,-0.04403123793498694,0.03,13.707,-13.751031237934988,-13.677000000000001,-0.07403123793498695,-0.074031237934987
1770310355.2455137,35.02479669999593,-0.042939625270629105,0.03,13.707,-13.74993962527063,-13.677000000000001,-0.07293962527062911,-0.07293962527062803
1770310355.4529545,35.224887799995486,-0.04325953536104933,0.03,13.707,-13.75025953536105,-13.677000000000001,-0.07325953536104933,-0.07325953536104812
1770310355.6598861,35.42949270000099,-0.04181214344088831,0.03,13.707,-13.748812143440889,-13.677000000000001,-0.0718121434408883,-0.07181214344088716
1770310355.868258,35.637521199998446,-0.04137538973913728,0.03,13.707,-13.748375389739138,-13.677000000000001,-0.07137538973913728,-0.07137538973913671
1770310356.075669,35.84669240000221,-0.04199009929084306,0.03,13.707,-13.748990099290843,-13.677000000000001,-0.07199009929084306,-0.07199009929084177
1770310356.283981,36.05297689999861,-0.04247239345893435,0.03,13.707,-13.749472393458936,-13.677000000000001,-0.07247239345893436,-0.07247239345893419
1770310356.491569,36.26320889999624,-0.042402564268575665,0.03,13.707,-13.749402564268577,-13.677000000000001,-0.07240256426857566,-0.07240256426857528
1770310356.7021568,36.47141459999693,-0.042016783757150074,0.03,13.707,-13.74901678375715,-13.677000000000001,-0.07201678375715007,-0.07201678375714948
1770310356.907669,36.68141330000071,-0.04089596143645635,0.03,13.707,-13.747895961436457,-13.677000000000001,-0.07089596143645635,-0.07089596143645593
1770310357.1147633,36.88430569999764,-0.041970314275764746,0.03,13.707,-13.748970314275766,-13.677000000000001,-0.07197031427576475,-0.07197031427576484
1770310357.3227515,37.0936356999955,-0.04299395310122668,0.03,13.707,-13.749993953101228,-13.677000000000001,-0.07299395310122668,-0.0729939531012267
1770310357.5302684,37.300357000000076,-0.04254552075778454,0.03,13.707,-13.749545520757785,-13.677000000000001,-0.07254552075778453,-0.07254552075778342
1770310357.737945,37.507596499999636,-0.043919740761950696,0.03,13.707,-13.750919740761951,-13.677000000000001,-0.0739197407619507,-0.07391974076194963
1770310357.945919,37.715560199998436,-0.044074207823546305,0.03,13.707,-13.751074207823548,-13.677000000000001,-0.0740742078235463,-0.07407420782354635
1770310358.1534553,37.92302539999946,-0.043691598130230526,0.03,13.707,-13.750691598130231,-13.677000000000001,-0.07369159813023052,-0.07369159813022996
1770310358.3613966,38.12960139999632,-0.04418118916716971,0.03,13.707,-13.75118118916717,-13.677000000000001,-0.0741811891671697,-0.07418118916716843
1770310358.569337,38.33927599999879,-0.04465378036588548,0.03,13.707,-13.751653780365887,-13.677000000000001,-0.07465378036588548,-0.07465378036588532
1770310358.7773302,38.548008999998274,-0.04396482223710524,0.03,13.707,-13.750964822237107,-13.677000000000001,-0.07396482223710524,-0.07396482223710521
1770310358.9849792,38.75525519999792,-0.04329857749737299,0.03,13.707,-13.750298577497373,-13.677000000000001,-0.07329857749737298,-0.07329857749737201
1770310359.1924677,38.963184499996714,-0.043529384043785896,0.03,13.707,-13.750529384043787,-13.677000000000001,-0.0735293840437859,-0.07352938404378584
1770310359.4006243,39.17247669999779,-0.044113252496993216,0.03,13.707,-13.751113252496994,-13.677000000000001,-0.07411325249699321,-0.07411325249699274
1770310359.608263,39.37875179999537,-0.04379416981602521,0.03,13.707,-13.750794169816025,-13.677000000000001,-0.07379416981602521,-0.07379416981602382
1770310359.8160455,39.58693359999597,-0.04378023427067528,0.03,13.707,-13.750780234270676,-13.677000000000001,-0.07378023427067529,-0.07378023427067504
1770310360.0237415,39.79372969999531,-0.04379253996615109,0.03,13.707,-13.750792539966152,-13.677000000000001,-0.0737925399661511,-0.07379253996615098
1770310360.2315724,40.001611399995454,-0.043239401249925764,0.03,13.707,-13.750239401249926,-13.677000000000001,-0.07323940124992576,-0.0732394012499249
