# port: port_a
# low_psia: 15.0
# high_psia: 50.0
# rate_psi_s: 10.0
# hold_s: 3.0
# cycles: 3

timestamp,elapsed_time,phase,transducer_pressure,alicat_pressure,alicat_setpoint
467138.8265442,0.10202029999345541,ramp_up_1,14.010575264692307,13.74,15.44
467138.8832935,0.1587695999769494,ramp_up_1,14.005783945322037,13.74,15.44
467138.9080858,0.18356189999030903,ramp_up_1,14.010078310966492,13.74,15.44
467138.9327308,0.20820689998799935,ramp_up_1,14.003299176692963,13.74,16.5
467138.99435,0.2698260999750346,ramp_up_1,14.017671421170235,13.74,16.5
467139.0190697,0.29454579995945096,ramp_up_1,14.017033949494362,13.74,16.5
467139.0436752,0.31915130000561476,ramp_up_1,14.010681509971619,13.74,17.61
467139.091821,0.36729709996143356,ramp_up_1,14.00255374610424,13.74,17.61
467139.1163945,0.3918705999967642,ramp_up_1,13.994036987423897,13.74,17.61
467139.1416045,0.4170805999892764,ramp_up_1,13.99985820055008,13.74,17.61
467139.1663504,0.4418264999985695,ramp_up_1,14.006387144327164,13.74,18.84
467139.2194596,0.49493569997139275,ramp_up_1,14.012739583849907,13.74,18.84
467139.2440786,0.5195547000039369,ramp_up_1,13.997800126671791,13.74,18.84
467139.269099,0.5445751000079326,ramp_up_1,13.99921901524067,13.74,19.86
467139.3306118,0.606087899999693,ramp_up_1,14.003583639860153,13.74,19.86
467139.3552318,0.630707899981644,ramp_up_1,14.019198268651962,13.74,19.86
467139.3800212,0.6554972999729216,ramp_up_1,14.002589732408524,13.74,20.97
467139.4425636,0.7180397000047378,ramp_up_1,13.982682451605797,13.74,20.97
467139.4672456,0.7427216999931261,ramp_up_1,14.00489628314972,13.74,20.97
467139.4915792,0.7670553000061773,ramp_up_1,14.00354765355587,13.74,22.09
467139.5542528,0.8297288999892771,ramp_up_1,13.992582112550735,13.74,22.09
467139.5788267,0.8543027999694459,ramp_up_1,14.003477394580841,13.74,22.09
467139.6032938,0.8787699000095017,ramp_up_1,13.995599821209908,13.74,23.21
467139.651273,0.9267490999773145,ramp_up_1,14.016074314713478,13.74,23.21
467139.676197,0.9516731000039726,ramp_up_1,13.995918557047844,13.74,23.21
467139.7010647,0.9765408000093885,ramp_up_1,13.995315358042717,13.74,23.21
