# port: port_b
# ramp_rate_psi_s: 5.0
# start_pressure_psia: 30.0
# end_pressure_psia: 50.0
# settle_time_s: 3.0
# total_samples: 605

timestamp,elapsed_time,phase,transducer_voltage,transducer_pressure_calc,alicat_pressure,alicat_setpoint,alicat_gauge,alicat_baro,ramp_rate_commanded,offset_calc
460125.0527336,0.0,start,1.5373128652572632,29.822744876146317,29.9,30.0,16.168,13.732,0.0,-0.07725512385368205
460125.0897347,0.0,start,1.5349849462509155,29.75581720471382,29.9,30.0,16.168,13.732,0.0,-0.14418279528617717
460125.0983202,0.0,start,1.5390557050704956,29.87285152077675,29.9,30.0,16.168,13.732,0.0,-0.02714847922324992
460125.1066842,0.0,start,1.5367376804351807,29.806208312511444,29.93,30.0,16.198,13.732,0.0,-0.12379168748855562
460125.1383409,0.0,start,1.5364673137664795,29.798435270786285,29.93,30.0,16.198,13.732,0.0,-0.13156472921371432
460125.1470041,0.0,start,1.53615140914917,29.789353013038635,29.93,30.0,16.198,13.732,0.0,-0.14064698696136446
460125.1554894,0.0,start,1.5407590866088867,29.921823740005493,29.93,30.0,16.198,13.732,0.0,-0.008176259994506552
460125.1639084,0.0,start,1.5379362106323242,29.84066605567932,29.94,30.0,16.208000000000002,13.732,0.0,-0.09933394432067999
460125.2006637,0.0,start,1.5351232290267944,29.75979283452034,29.94,30.0,16.208000000000002,13.732,0.0,-0.1802071654796613
460125.2090537,0.0,start,1.539528489112854,29.886444061994553,29.94,30.0,16.208000000000002,13.732,0.0,-0.05355593800544867
460125.217124,0.0,start,1.5382139682769775,29.848651587963104,29.95,30.0,16.218,13.732,0.0,-0.10134841203689504
460125.2515732,0.0,start,1.5376263856887817,29.831758588552475,29.95,30.0,16.218,13.732,0.0,-0.11824141144752431
460125.2603152,0.0,start,1.5397765636444092,29.893576204776764,29.95,30.0,16.218,13.732,0.0,-0.05642379522323537
460125.2690361,0.0,start,1.5393025875091553,29.879949390888214,29.96,30.0,16.228,13.732,0.0,-0.08005060911178674
460125.3125574,0.0,start,1.5391124486923218,29.87448289990425,29.96,30.0,16.228,13.732,0.0,-0.08551710009574975
460125.3211701,0.0,start,1.5381052494049072,29.845525920391083,29.96,30.0,16.228,13.732,0.0,-0.11447407960891809
460125.3608081,0.0,start,1.5408097505569458,29.92328032851219,29.96,30.0,16.228,13.732,0.0,-0.03671967148780908
460125.3691219,0.0,start,1.539096474647522,29.874023646116257,29.96,30.0,16.228,13.732,0.0,-0.08597635388374414
460125.3778564,0.0,start,1.5384348630905151,29.85500231385231,29.93,30.0,16.198,13.732,0.0,-0.07499768614768954
460125.4097573,0.0,start,1.53940749168396,29.88296538591385,29.93,30.0,16.198,13.732,0.0,-0.04703461408615084
460125.4180255,0.0,start,1.5376720428466797,29.83307123184204,29.93,30.0,16.198,13.732,0.0,-0.0969287681579587
460125.4265341,0.0,start,1.5383731126785278,29.853226989507675,29.93,30.0,16.198,13.732,0.0,-0.07677301049232454
460125.4347335,0.0,start,1.5394704341888428,29.88477498292923,29.98,30.0,16.248,13.732,0.0,-0.09522501707077069
460125.4727884,0.0,start,1.5402196645736694,29.906315356492996,29.98,30.0,16.248,13.732,0.0,-0.07368464350700421
460125.4810579,0.0,start,1.5397493839263916,29.89279478788376,29.98,30.0,16.248,13.732,0.0,-0.08720521211624188
460125.489705,0.0,start,1.5379436016082764,29.840878546237946,29.95,30.0,16.218,13.732,0.0,-0.10912145376205373
460125.5209861,0.0,start,1.539718508720398,29.89190712571144,29.95,30.0,16.218,13.732,0.0,-0.05809287428855825
460125.5293103,0.0,start,1.537210464477539,29.819800853729248,29.95,30.0,16.218,13.732,0.0,-0.13019914627075124
460125.5380003,0.0,start,1.5396358966827393,29.889532029628754,29.95,30.0,16.218,13.732,0.0,-0.06046797037124563
460125.5466001,0.0,start,1.5393136739730835,29.88026812672615,29.98,30.0,16.248,13.732,0.0,-0.09973187327384991
460125.584991,0.0,start,1.540845513343811,29.924308508634567,29.98,30.0,16.248,13.732,0.0,-0.055691491365433166
460125.5940989,0.0,start,1.5380263328552246,29.843257069587708,29.98,30.0,16.248,13.732,0.0,-0.1367429304122929
460125.6028907,0.0,start,1.5391507148742676,29.875583052635193,29.97,30.0,16.238,13.732,0.0,-0.09441694736480599
460125.6339991,0.0,start,1.538933515548706,29.8693385720253,29.97,30.0,16.238,13.732,0.0,-0.10066142797469979
460125.6423894,0.0,start,1.5394457578659058,29.88406553864479,29.97,30.0,16.238,13.732,0.0,-0.08593446135520821
460125.6505357,0.0,start,1.5406640768051147,29.91909220814705,29.97,30.0,16.238,13.732,0.0,-0.05090779185294991
460125.6594841,0.0,start,1.539481520652771,29.885093718767166,29.97,30.0,16.238,13.732,0.0,-0.08490628123283273
460125.6974436,0.0,start,1.5395803451538086,29.887934923171997,29.97,30.0,16.238,13.732,0.0,-0.08206507682800179
460125.7057675,0.0,start,1.5384175777435303,29.854505360126495,29.97,30.0,16.238,13.732,0.0,-0.1154946398735035
460125.7145867,0.0,start,1.53993821144104,29.8982235789299,29.99,30.0,16.258,13.732,0.0,-0.09177642107009731
460125.7469566,0.0,start,1.5391815900802612,29.87647071480751,29.99,30.0,16.258,13.732,0.0,-0.11352928519248806
460125.7559206,0.0,start,1.541078805923462,29.93101567029953,29.99,30.0,16.258,13.732,0.0,-0.05898432970046841
460125.7646471,0.0,start,1.5397530794143677,29.89290103316307,29.99,30.0,16.258,13.732,0.0,-0.09709896683692776
460125.808496,0.0,start,1.538950800895691,29.869835525751114,29.99,30.0,16.258,13.732,0.0,-0.12016447424888455
460125.8172714,0.0,start,1.5382089614868164,29.84850764274597,29.98,30.0,16.248,13.732,0.0,-0.13149235725402875
460125.8569658,0.0,start,1.5404937267303467,29.914194643497467,29.98,30.0,16.248,13.732,0.0,-0.06580535650253339
460125.8654444,0.0,start,1.5409960746765137,29.928637146949768,29.98,30.0,16.248,13.732,0.0,-0.05136285305023236
460125.8737561,0.0,start,1.5405912399291992,29.916998147964478,29.99,30.0,16.258,13.732,0.0,-0.0730018520355209
460125.9053596,0.0,start,1.539170503616333,29.876151978969574,29.99,30.0,16.258,13.732,0.0,-0.11384802103042446
460125.9137938,0.0,start,1.53961980342865,29.889069348573685,29.99,30.0,16.258,13.732,0.0,-0.10093065142631374
460125.9221888,0.0,start,1.539786458015442,29.893860667943954,29.99,30.0,16.258,13.732,0.0,-0.09613933205604397
460125.9308987,0.0,start,1.5393457412719727,29.881190061569214,29.99,30.0,16.258,13.732,0.0,-0.10880993843078457
460125.9681368,0.0,start,1.5402110815048218,29.906068593263626,29.99,30.0,16.258,13.732,0.0,-0.08393140673637234
460125.9763123,0.0,start,1.5408985614776611,29.925833642482758,29.99,30.0,16.258,13.732,0.0,-0.06416635751724087
460125.984812,0.0,start,1.5407109260559082,29.92043912410736,29.99,30.0,16.258,13.732,0.0,-0.0695608758926376
460126.0161819,0.0,start,1.5388422012329102,29.866713285446167,29.99,30.0,16.258,13.732,0.0,-0.12328671455383144
460126.0246491,0.0,start,1.5395013093948364,29.885662645101547,29.99,30.0,16.258,13.732,0.0,-0.1043373548984512
460126.0327576,0.0,start,1.5387940406799316,29.865328669548035,29.99,30.0,16.258,13.732,0.0,-0.12467133045196377
460126.0411598,0.0,start,1.5405306816101074,29.91525709629059,29.99,30.0,16.258,13.732,0.0,-0.07474290370941006
460126.0808661,0.0,start,1.540819525718689,29.923561364412308,29.99,30.0,16.258,13.732,0.0,-0.0664386355876907
460126.0897905,0.0,start,1.5399826765060425,29.89950194954872,29.99,30.0,16.258,13.732,0.0,-0.09049805045127712
460126.0983679,0.0,start,1.539649486541748,29.889922738075256,29.99,30.0,16.258,13.732,0.0,-0.10007726192474209
