# port: port_b
# low_psia: 15.0
# high_psia: 50.0
# rate_psi_s: 10.0
# hold_s: 3.0
# cycles: 3

timestamp,elapsed_time,phase,transducer_pressure,alicat_pressure,alicat_setpoint
467202.4439748,0.10218019998865202,ramp_up_1,13.666246309876442,13.74,15.44
467202.5012356,0.15944099996704608,ramp_up_1,13.663478791713715,13.74,15.44
467202.525741,0.18394640000769868,ramp_up_1,13.676750883460045,13.74,15.44
467202.5507637,0.2089690999710001,ramp_up_1,13.669192045927048,13.74,16.51
467202.6124204,0.2706258000107482,ramp_up_1,13.669867217540741,13.74,16.51
467202.6373084,0.29551379999611527,ramp_up_1,13.687610179185867,13.74,16.51
467202.6628644,0.3210698000038974,ramp_up_1,13.661278486251831,13.74,17.63
467202.7248035,0.3830088999820873,ramp_up_1,13.686049059033394,13.74,17.63
467202.7501037,0.40830909996293485,ramp_up_1,13.67490530014038,13.74,17.63
467202.7751664,0.43337179999798536,ramp_up_1,13.663763254880905,13.74,18.75
467202.8363414,0.494546799978707,ramp_up_1,13.691656067967415,13.74,18.75
467202.8613427,0.5195481000118889,ramp_up_1,13.657623305916786,13.74,18.75
467202.8860304,0.5442357999854721,ramp_up_1,13.680229559540749,13.74,19.86
467202.9493283,0.6075337000074796,ramp_up_1,13.67941215634346,13.74,19.86
467202.9740955,0.6323009000043385,ramp_up_1,13.65911416709423,13.74,19.86
467202.9988273,0.6570326999644749,ramp_up_1,13.68285484611988,13.74,20.99
467203.0602885,0.7184938999707811,ramp_up_1,13.669156059622765,13.74,20.99
467203.0853094,0.743514799978584,ramp_up_1,13.672067523002625,13.74,20.99
467203.1113749,0.7695802999660373,ramp_up_1,13.682357892394066,13.74,22.12
467203.1723535,0.8305588999646716,ramp_up_1,13.65098811686039,13.74,22.12
467203.1969347,0.8551401000004262,ramp_up_1,13.661775439977646,13.74,22.12
467203.2217539,0.879959299985785,ramp_up_1,13.646871969103813,13.74,23.22
467203.2841998,0.9424051999812946,ramp_up_1,13.645878061652184,13.74,23.22
467203.3090439,0.9672492999816313,ramp_up_1,13.688958808779716,13.74,23.22
467203.3340152,0.9922205999610014,ramp_up_1,13.659895583987236,13.74,24.34
467203.3959876,1.0541929999599233,ramp_up_1,13.652725741267204,13.74,24.34
467203.4207716,1.0789769999682903,ramp_up_1,13.666957467794418,13.74,24.34
467203.4457202,1.103925600007642,ramp_up_1,13.65602619946003,13.74,25.46
467203.5081671,1.166372500010766,ramp_up_1,13.669440522789955,13.74,25.46
467203.533253,1.1914583999896422,ramp_up_1,13.683103322982788,13.74,25.46
467203.5583312,1.2165365999680944,ramp_up_1,13.669867217540741,13.74,26.58
467203.6200863,1.278291700000409,ramp_up_1,13.653897866606712,13.74,26.58
467203.6447286,1.3029339999775402,ramp_up_1,13.68391901254654,13.74,26.58
467203.6705257,1.3287311000167392,ramp_up_1,13.68608333170414,13.74,27.71
467203.7321126,1.390317999990657,ramp_up_1,13.681327998638153,13.74,27.71
467203.7574469,1.415652299998328,ramp_up_1,13.652088269591331,13.74,27.71
467203.7824048,1.4406101999920793,ramp_up_1,13.664721176028252,13.74,28.83
467203.8439758,1.502181199961342,ramp_up_1,13.68917129933834,13.74,28.83
467203.8690357,1.5272410999750718,ramp_up_1,13.659220412373543,13.74,28.83
467203.8943288,1.5525341999600641,ramp_up_1,13.670434430241585,13.74,29.94
467203.9560051,1.6142104999744333,ramp_up_1,13.660498782992363,13.74,29.94
467203.9815052,1.639710599964019,ramp_up_1,13.637964501976967,13.74,29.94
467204.0065292,1.6647345999954268,ramp_up_1,13.68203915655613,13.74,31.07
467204.0679462,1.7261516000144184,ramp_up_1,13.66209588944912,13.74,31.07
467204.0926769,1.7508822999661788,ramp_up_1,13.66858884692192,13.74,31.07
467204.1178815,1.7760868999757804,ramp_up_1,13.667985647916794,13.74,32.18
467204.1795128,1.8377181999967434,ramp_up_1,13.647757917642593,13.74,32.18
467204.204572,1.8627774000051431,ramp_up_1,13.687149211764336,13.74,32.18
467204.2292917,1.8874970999895595,ramp_up_1,13.642505630850792,13.74,33.29
467204.2915305,1.9497358999797143,ramp_up_1,13.659326657652855,13.74,33.29
467204.3162413,1.974446700012777,ramp_up_1,13.692187294363976,13.74,33.29
467204.3416116,1.9998170000035316,ramp_up_1,13.670646920800209,13.74,34.42
467204.4036682,2.0618736000033095,ramp_up_1,13.675011545419693,13.74,34.42
467204.4282479,2.0864532999694347,ramp_up_1,13.684770688414574,13.74,34.42
467204.4532895,2.1114948999602348,ramp_up_1,13.667382448911667,13.74,35.53
467204.5152357,2.1734410999924876,ramp_up_1,13.683884739875793,13.74,35.53
467204.5429534,2.201158799987752,ramp_up_1,13.679341897368431,13.74,35.53
467204.5712672,2.2294725999818183,ramp_up_1,13.664542958140373,13.74,36.71
467204.629867,2.2880723999696784,ramp_up_1,13.658653199672699,13.74,36.71
467204.6572727,2.315478099975735,ramp_up_1,13.657198324799538,13.74,36.71
467204.6830246,2.341229999961797,ramp_up_1,13.67281123995781,13.74,37.83
467204.7415253,2.399730700009968,ramp_up_1,13.675438240170479,13.74,37.83
467204.7660108,2.4242162000155076,ramp_up_1,13.664863407611847,13.74,37.83
467204.7904946,2.4487000000081025,ramp_up_1,13.657340556383133,13.74,38.91
467204.8508872,2.509092599968426,ramp_up_1,13.685588091611862,13.74,38.91
467204.8757939,2.5339992999797687,ramp_up_1,13.669901490211487,13.74,38.91
467204.9003818,2.5585872000083327,ramp_up_1,13.673698902130127,13.74,40.0
467204.9625346,2.6207399999839254,ramp_up_1,13.6639054864645,13.74,40.0
467204.9872466,2.645451999967918,ramp_up_1,13.644174709916115,13.74,40.0
467205.0124519,2.6706572999828495,ramp_up_1,13.677141591906548,13.74,41.13
467205.0749205,2.733125899976585,ramp_up_1,13.64836111664772,13.74,41.13
467205.099833,2.7580383999738842,ramp_up_1,13.668163865804672,13.74,41.13
467205.1247449,2.7829502999666147,ramp_up_1,13.659292384982109,13.74,42.25
467205.1866842,2.844889600004535,ramp_up_1,13.645771816372871,13.74,42.25
467205.2116278,2.8698332000058144,ramp_up_1,13.681363984942436,13.74,42.25
467205.2367303,2.894935699994676,ramp_up_1,13.670328184962273,13.74,43.37
467205.2983072,2.956512600008864,ramp_up_1,13.662059903144836,13.74,43.37
467205.3232075,2.981412899971474,ramp_up_1,13.677744790911674,13.74,43.37
467205.3483795,3.0065848999656737,ramp_up_1,13.648042380809784,13.74,44.5
467205.4105429,3.0687482999637723,ramp_up_1,13.688674345612526,13.74,44.5
467205.4355653,3.093770699982997,ramp_up_1,13.672989457845688,13.74,44.5
467205.4608345,3.119039899960626,ramp_up_1,13.649567514657974,13.74,45.61
467205.5224195,3.180624899978284,ramp_up_1,13.695275261998177,13.74,45.61
467205.5469125,3.2051178999827243,ramp_up_1,13.663833513855934,13.74,45.61
467205.5716432,3.2298485999926925,ramp_up_1,13.677780777215958,13.74,46.72
467205.6345613,3.292766699974891,ramp_up_1,13.677674531936646,13.74,46.72
467205.6595504,3.3177557999733835,ramp_up_1,13.665218129754066,13.74,46.72
467205.6844737,3.3426790999947116,ramp_up_1,13.683884739875793,13.74,47.85
467205.7463334,3.404538800008595,ramp_up_1,13.678951188921928,13.74,47.85
467205.7714583,3.429663699993398,ramp_up_1,13.655707463622093,13.74,47.85
467205.7967821,3.4549874999793246,ramp_up_1,13.675225749611855,13.74,48.97
467205.8583733,3.5165786999859847,ramp_up_1,13.672031536698341,13.74,48.97
467205.8838134,3.542018799984362,ramp_up_1,13.647260963916779,13.74,48.97
467205.9090758,3.56728119996842,ramp_up_1,13.67760255932808,13.74,50.0
467205.9703196,3.6285250000073574,ramp_up_1,13.67245651781559,13.74,50.0
467205.9966691,3.6548745000036433,ramp_up_1,13.635834455490112,13.74,50.0
467206.0217461,3.679951499972958,ramp_up_1,13.673237934708595,13.74,50.0
467206.082098,3.7403033999726176,ramp_up_1,13.674480319023132,13.74,50.0
467206.107067,3.765272399992682,ramp_up_1,13.674835041165352,13.74,50.0
467206.1317534,3.789958800014574,ramp_up_1,13.667737171053886,13.74,50.0
467206.1939376,3.852142999996431,ramp_up_1,13.646020293235779,13.74,50.0
467206.2186863,3.876891699968837,ramp_up_1,13.666921481490135,13.74,50.0
467206.2431533,3.9013587000081316,ramp_up_1,13.663372546434402,13.74,50.0
467206.3061306,3.9643359999754466,ramp_up_1,13.6911591142416,13.74,50.0
467206.3311726,3.9893779999692924,ramp_up_1,13.677283823490143,13.74,50.0
467206.3564535,4.014658899977803,ramp_up_1,13.64502638578415,13.74,50.0
467206.4176525,4.07585789996665,ramp_up_1,13.669192045927048,13.74,50.0
467206.4424926,4.100697999994736,ramp_up_1,13.688283637166023,13.74,50.0
467206.4670835,4.125288899987936,ramp_up_1,13.662023916840553,13.74,50.0
467206.5298045,4.188009899982717,ramp_up_1,13.685942813754082,13.74,50.0
467206.5544704,4.212675799964927,ramp_up_1,13.649815991520882,13.74,50.0
467206.5791711,4.237376499979291,ramp_up_1,13.705246895551682,13.74,50.0
467206.641524,4.299729399965145,ramp_up_1,13.699427396059036,13.74,50.0
467206.6668042,4.325009599968325,ramp_up_1,13.658368736505508,13.74,50.0
467206.6916363,4.3498416999937035,ramp_up_1,13.678666725754738,13.74,50.0
467206.7535016,4.41170699999202,ramp_up_1,13.668695092201233,13.74,50.0
467206.7783027,4.43650810001418,ramp_up_1,13.67256447672844,13.74,50.0
467206.8031782,4.4613835999625735,ramp_up_1,13.678347989916801,13.74,50.0
467206.8651564,4.5233618000056595,ramp_up_1,13.672528490424156,13.74,50.0
467206.8898579,4.548063299967907,ramp_up_1,13.67408961057663,13.74,50.0
467206.9148435,4.573048899997957,ramp_up_1,13.6810452491045,13.74,50.0
467206.9773868,4.635592199978419,hold_high_1,13.657871782779694,13.74,50.0
467207.0020175,4.660222899983637,hold_high_1,13.672670722007751,13.74,50.0
467207.0273415,4.6855468999710865,hold_high_1,13.666885495185852,13.74,50.0
467207.0900191,4.748224499984644,hold_high_1,13.679341897368431,13.74,50.0
467207.1151048,4.773310199961998,hold_high_1,13.67157056927681,13.74,50.0
467207.1396981,4.797903499973472,hold_high_1,13.671889305114746,13.74,50.0
467207.2009757,4.859181099978741,hold_high_1,13.66397574543953,13.74,50.0
467207.2274367,4.885642100009136,hold_high_1,13.68356429040432,13.74,50.0
467207.2520228,4.910228199965786,hold_high_1,13.662202134728432,13.74,50.0
467207.3129351,4.9711404999834485,hold_high_1,13.695169016718864,13.74,50.0
467207.3378163,4.996021699975245,hold_high_1,13.68888683617115,13.74,50.0
467207.3625984,5.020803799969144,hold_high_1,13.623662516474724,13.74,50.0
467207.4248697,5.083075099973939,hold_high_1,13.678454235196114,13.74,50.0
467207.4494503,5.107655700005125,hold_high_1,13.67852620780468,13.74,50.0
467207.4743208,5.132526199973654,hold_high_1,13.681824952363968,13.74,50.0
467207.5368075,5.195012899988797,hold_high_1,13.68448793888092,13.74,50.0
467207.5615809,5.219786299974658,hold_high_1,13.6458420753479,13.74,50.0
467207.5870533,5.245258699986152,hold_high_1,13.684912919998169,13.74,50.0
467207.6494842,5.30768959998386,hold_high_1,13.683067336678505,13.74,50.0
467207.6743988,5.332604199997149,hold_high_1,13.659292384982109,13.74,50.0
467207.6991945,5.357399899978191,hold_high_1,13.68736170232296,13.74,50.0
467207.7607205,5.418925900012255,hold_high_1,13.655494973063469,13.74,50.0
467207.7854786,5.443683999998029,hold_high_1,13.654182329773903,13.74,50.0
467207.8105558,5.468761199968867,hold_high_1,13.688177391886711,13.74,50.0
467207.8724233,5.530628699983936,hold_high_1,13.668234124779701,13.74,50.0
467207.8972867,5.555492100014817,hold_high_1,13.663763254880905,13.74,50.0
467207.9222026,5.580407999979798,hold_high_1,13.653968125581741,13.74,50.0
467207.9851587,5.6433640999603085,hold_high_1,13.650916144251823,13.74,50.0
467208.0103388,5.668544200016186,hold_high_1,13.667240217328072,13.74,50.0
467208.0357262,5.693931599962525,hold_high_1,13.668909296393394,13.74,50.0
467208.096182,5.754387399996631,hold_high_1,13.665821328759193,13.74,50.0
467208.1211377,5.77934309997363,hold_high_1,13.67625392973423,13.74,50.0
467208.1459439,5.804149299976416,hold_high_1,13.661490976810455,13.74,50.0
467208.208549,5.866754399961792,hold_high_1,13.681363984942436,13.74,50.0
467208.2336669,5.891872300009709,hold_high_1,13.701058775186539,13.74,50.0
467208.2585547,5.916760099993553,hold_high_1,13.65975335240364,13.74,50.0
467208.3200067,5.9782120999880135,hold_high_1,13.66706371307373,13.74,50.0
467208.3448429,6.003048299986403,hold_high_1,13.684628456830978,13.74,50.0
467208.3701875,6.028392900014296,hold_high_1,13.679021447896957,13.74,50.0
467208.432858,6.091063399973791,hold_high_1,13.686900734901428,13.74,50.0
467208.4579125,6.11611790000461,hold_high_1,13.640341311693192,13.74,50.0
467208.4828197,6.141025099961553,hold_high_1,13.679945096373558,13.74,50.0
467208.5440704,6.202275799994823,hold_high_1,13.685764595866203,13.74,50.0
467208.5687492,6.226954600017052,hold_high_1,13.663514778017998,13.74,50.0
467208.5938649,6.2520702999900095,hold_high_1,13.683954998850822,13.74,50.0
467208.6564848,6.314690199971665,hold_high_1,13.66461493074894,13.74,50.0
467208.6812538,6.33945919998223,hold_high_1,13.665324375033379,13.74,50.0
467208.7059675,6.364172899979167,hold_high_1,13.667312189936638,13.74,50.0
467208.7679774,6.426182799972594,hold_high_1,13.62046830356121,13.74,50.0
467208.7930161,6.451221499999519,hold_high_1,13.662484884262085,13.74,50.0
467208.8178423,6.476047699979972,hold_high_1,13.675863221287727,13.74,50.0
467208.880068,6.538273399986792,hold_high_1,13.662520870566368,13.74,50.0
467208.904733,6.56293839996215,hold_high_1,13.673592656850815,13.74,50.0
467208.9291895,6.587394899979699,hold_high_1,13.657446801662445,13.74,50.0
467208.9923766,6.650581999972928,hold_high_1,13.669618740677834,13.74,50.0
467209.0167709,6.674976299982518,hold_high_1,13.700385317206383,13.74,50.0
467209.0416196,6.699824999959674,hold_high_1,13.660284578800201,13.74,50.0
467209.1035368,6.761742200003937,hold_high_1,13.654713556170464,13.74,50.0
467209.1279652,6.7861705999821424,hold_high_1,13.663194328546524,13.74,50.0
467209.1526223,6.8108277000137605,hold_high_1,13.658510968089104,13.74,50.0
467209.2001851,6.8583905000123195,hold_high_1,13.652478978037834,13.74,50.0
467209.2256425,6.8838478999678046,hold_high_1,13.67437407374382,13.74,50.0
467209.2504813,6.908686699985992,hold_high_1,13.673237934708595,13.74,50.0
467209.2750959,6.9333012999850325,hold_high_1,13.680832758545876,13.74,50.0
467209.3284889,6.9866942999651656,hold_high_1,13.680015355348587,13.74,50.0
467209.3532188,7.011424199969042,hold_high_1,13.69268424808979,13.74,50.0
467209.3778613,7.036066700005904,hold_high_1,13.672598749399185,13.74,50.0
467209.439851,7.0980563999619335,hold_high_1,13.6853738874197,13.74,50.0
467209.4651537,7.123359099961817,hold_high_1,13.645984306931496,13.74,50.0
467209.4905839,7.148789300001226,hold_high_1,13.69935542345047,13.74,50.0
467209.5523926,7.210597999976017,hold_high_1,13.67281123995781,13.74,50.0
467209.5769514,7.2351568000158295,hold_high_1,13.660284578800201,13.74,50.0
467209.6018098,7.260015200008638,hold_high_1,13.673522397875786,13.74,50.0
467209.6637502,7.321955599996727,hold_high_1,13.658759444952011,13.74,50.0
467209.6888329,7.347038300009444,hold_high_1,13.669688999652863,13.74,50.0
467209.7139375,7.372142900014296,hold_high_1,13.68292510509491,13.74,50.0
467209.7757709,7.433976300002541,hold_high_1,13.652194514870644,13.74,50.0
467209.8004978,7.4587031999835745,hold_high_1,13.663514778017998,13.74,50.0
467209.8252531,7.483458500006236,hold_high_1,13.670612648129463,13.74,50.0
467209.8870816,7.545287000015378,hold_high_1,13.67057666182518,13.74,50.0
467209.9119115,7.570116899965797,hold_high_1,13.671179860830307,13.74,50.0
