timestamp,transducer_voltage,transducer_pressure_psi,transducer_pressure_torr,alicat_pressure_raw,alicat_units,alicat_setpoint,alicat_gauge,alicat_baro,offset_torr
460820.9329938,0.9856604933738708,13.962739184498787,722.0830569263549,13.73,PSI,13.73,0.0,13.73,12.036106926354819
460820.953535,0.987030565738678,14.002128764986992,724.1200890813024,13.73,PSI,13.73,0.0,13.73,14.073139081302315
460820.9735373,0.9868009686470032,13.995527848601341,723.7787226904184,13.73,PSI,13.73,0.0,13.73,13.731772690418325
460820.994143,0.9861838221549988,13.977784886956215,722.8611454289407,13.73,PSI,13.73,0.0,13.73,12.814195428940707
460821.0143414,0.9865356087684631,13.987898752093315,723.3841839645058,13.73,PSI,13.73,0.0,13.73,13.3372339645058
460821.0449775,0.9866577982902527,13.991411700844765,723.565856109187,13.73,PSI,13.73,0.0,13.73,13.518906109187014
460821.0652288,0.9871095418930054,14.004399329423904,724.2375113211573,13.73,PSI,13.73,0.0,13.73,14.190561321157247
460821.0853667,0.9862455129623413,13.979558497667313,722.9528677068652,13.73,PSI,13.73,0.0,13.73,12.905917706865125
460821.105638,0.9864751100540161,13.986159414052963,723.294234097749,13.73,PSI,13.73,0.0,13.73,13.247284097749002
460821.1259781,0.9862986207008362,13.98108534514904,723.0318286243827,13.73,PSI,13.73,0.0,13.73,12.984878624382645
460821.1566413,0.9862356781959534,13.97927574813366,722.9382453147323,13.73,PSI,13.73,0.0,13.73,12.891295314732247
460821.1770584,0.9869663715362549,14.000283181667328,724.0246447399259,13.73,PSI,13.73,0.0,13.73,13.977694739925823
460821.1975789,0.9872835874557495,14.009403139352798,724.49628335163,13.73,PSI,13.73,0.0,13.73,14.449333351630003
460821.217894,0.9866244792938232,13.990453779697418,723.516317217052,13.73,PSI,13.73,0.0,13.73,13.469367217051968
460821.2380942,0.986410915851593,13.9843138307333,723.1987897563727,13.73,PSI,13.73,0.0,13.73,13.151839756372624
460821.2697577,0.9868886470794678,13.998048603534698,723.909083531797,13.73,PSI,13.73,0.0,13.73,13.862133531796985
460821.289828,0.9864553809165955,13.98559220135212,723.2649006929249,13.73,PSI,13.73,0.0,13.73,13.217950692924887
