timestamp,transducer_voltage,transducer_pressure,transducer_pressure_raw,alicat_pressure_psia,alicat_setpoint_psia,alicat_baro_psia,alicat_gauge_psig,offset_psi
1770157777.1698086,0.9863726496696472,13.983213678002357,13.983213678002357,13.73,15.0,13.732,-0.0019999999999988916,0.25321367800235706
1770157777.213419,0.9856407046318054,13.962170258164406,13.962170258164406,13.73,15.0,13.732,-0.0019999999999988916,0.2321702581644054
1770157777.2453194,0.9865121245384216,13.987223580479622,13.987223580479622,13.73,15.0,13.732,-0.0019999999999988916,0.25722358047962146
1770157777.277509,0.985969066619873,13.97161066532135,13.97161066532135,13.73,15.0,13.732,-0.0019999999999988916,0.24161066532134967
1770157777.309974,0.9859740138053894,13.971752896904945,13.971752896904945,13.73,15.0,13.732,-0.0019999999999988916,0.24175289690494495
1770157777.3417943,0.9869281053543091,13.999183028936386,13.999183028936386,13.73,15.0,13.732,-0.0019999999999988916,0.2691830289363857
1770157777.3737168,0.9858011603355408,13.966783359646797,13.966783359646797,13.73,15.0,13.732,-0.0019999999999988916,0.23678335964679675
1770157777.4059458,0.9860517382621765,13.973987475037575,13.973987475037575,13.73,15.0,13.732,-0.0019999999999988916,0.24398747503757434
1770157777.437189,0.9864405393600464,13.985165506601334,13.985165506601334,13.73,15.0,13.732,-0.0019999999999988916,0.2551655066013332
1770157777.469391,0.9856962561607361,13.963767364621162,13.963767364621162,13.73,15.0,13.732,-0.0019999999999988916,0.233767364621162
1770157777.5013623,0.9860419034957886,13.973704725503922,13.973704725503922,13.73,15.0,13.732,-0.0019999999999988916,0.24370472550392108
1770157777.533347,0.9858530163764954,13.968274220824242,13.968274220824242,13.73,15.0,13.732,-0.0019999999999988916,0.2382742208242412
1770157777.5649803,0.9860813617706299,13.97483915090561,13.97483915090561,13.73,15.0,13.732,-0.0019999999999988916,0.2448391509056087
1770157777.597562,0.986325740814209,13.981865048408508,13.981865048408508,13.73,15.0,13.732,-0.0019999999999988916,0.2518650484085079
1770157777.6302164,0.985954225063324,13.971183970570564,13.971183970570564,13.73,15.0,13.732,-0.0019999999999988916,0.24118397057056384
1770157777.6612,0.9863553643226624,13.982716724276543,13.982716724276543,13.73,15.0,13.732,-0.0019999999999988916,0.25271672427654224
1770157777.6933844,0.9860344529151917,13.97349052131176,13.97349052131176,13.73,15.0,13.732,-0.0019999999999988916,0.24349052131175952
1770157777.7255218,0.9863739013671875,13.98324966430664,13.98324966430664,13.73,15.0,13.732,-0.0019999999999988916,0.2532496643066402
1770157777.7570624,0.985990047454834,13.972213864326477,13.972213864326477,13.73,15.0,13.732,-0.0019999999999988916,0.24221386432647662
1770157777.7893267,0.9855999946594238,13.960999846458435,13.960999846458435,13.73,15.0,13.732,-0.0019999999999988916,0.23099984645843463
1770157777.8205209,0.9859233498573303,13.970296308398247,13.970296308398247,13.73,15.0,13.732,-0.0019999999999988916,0.24029630839824634
1770157777.8536303,0.9863220453262329,13.981758803129196,13.981758803129196,13.73,15.0,13.732,-0.0019999999999988916,0.25175880312919574
1770157777.8848588,0.9859937429428101,13.97232010960579,13.97232010960579,13.73,15.0,13.732,-0.0019999999999988916,0.24232010960578876
1770157777.9167178,0.9859875440597534,13.97214189171791,13.97214189171791,13.73,15.0,13.732,-0.0019999999999988916,0.24214189171791034
1770157777.9487982,0.9860900044441223,13.975087627768517,13.975087627768517,13.73,15.0,13.732,-0.0019999999999988916,0.24508762776851611
1770157777.9810894,0.9858011603355408,13.966783359646797,13.966783359646797,13.73,15.0,13.732,-0.0019999999999988916,0.23678335964679675
1770157778.0127745,0.9861665368080139,13.9772879332304,13.9772879332304,13.73,15.0,13.732,-0.0019999999999988916,0.24728793323039966
1770157778.0452182,0.9861751794815063,13.977536410093307,13.977536410093307,13.73,15.0,13.732,-0.0019999999999988916,0.24753641009330707
1770157778.0772173,0.9855394959449768,13.959260508418083,13.959260508418083,13.73,15.0,13.732,-0.0019999999999988916,0.22926050841808276
1770157778.1097214,0.9861134886741638,13.97576279938221,13.97576279938221,13.73,15.0,13.732,-0.0019999999999988916,0.24576279938220935
1770157778.1420832,0.9867639541625977,13.994463682174683,13.994463682174683,13.73,15.0,13.732,-0.0019999999999988916,0.2644636821746822
1770157778.173305,0.9862331748008728,13.979203775525093,13.979203775525093,13.73,15.0,13.732,-0.0019999999999988916,0.24920377552509265
1770157778.2054787,0.9860455989837646,13.973810970783234,13.973810970783234,13.73,15.0,13.732,-0.0019999999999988916,0.24381097078323322
1770157778.2370696,0.9868577718734741,13.997160941362381,13.997160941362381,13.73,15.0,13.732,-0.0019999999999988916,0.26716094136238056
1770157778.2690253,0.9859369397163391,13.97068701684475,13.97068701684475,13.73,15.0,13.732,-0.0019999999999988916,0.24068701684474902
1770157778.300761,0.9861739277839661,13.977500423789024,13.977500423789024,13.73,15.0,13.732,-0.0019999999999988916,0.24750042378902393
