timestamp,transducer_voltage,transducer_pressure,transducer_pressure_raw,alicat_pressure_psia,alicat_setpoint_psia,alicat_baro_psia,alicat_gauge_psig,offset_psi
1775607012.503123,3.026899576187134,9.12308578491211,9.080698728561401,9.74,13.46,13.46,-3.7200000000000006,-0.6169142150878901
1775607012.6043594,3.0252838134765625,9.104192047119142,9.075851440429688,9.74,13.46,13.46,-3.7200000000000006,-0.6358079528808585
1775607012.7047591,3.023616313934326,9.090854804992677,9.070848941802979,9.74,13.46,13.46,-3.7200000000000006,-0.649145195007323
1775607012.805026,3.0517020225524902,9.116555310058594,9.15510606765747,9.74,13.46,13.46,-3.7200000000000006,-0.6234446899414063
1775607012.9053063,3.0489211082458496,9.128638515930176,9.146763324737549,9.74,13.46,13.46,-3.7200000000000006,-0.6113614840698247
1775607013.00533,3.0497443675994873,9.13687635067749,9.149233102798462,9.74,13.46,13.46,-3.7200000000000006,-0.6031236493225105
1775607013.105425,3.0251615047454834,9.112319616101074,9.07548451423645,9.74,13.46,13.46,-3.7200000000000006,-0.6276803838989267
1775607013.2065659,3.046868324279785,9.123633758796386,9.140604972839355,9.74,13.46,13.46,-3.7200000000000006,-0.6163662412036146
1775607013.3079946,3.025279998779297,9.104516253812989,9.07583999633789,9.74,13.46,13.46,-3.7200000000000006,-0.6354837461870115
1775607013.4093049,3.026010751724243,9.093922654356884,9.07803225517273,9.74,13.46,13.46,-3.7200000000000006,-0.6460773456431159
1775607013.5103717,3.0519771575927734,9.118726181725458,9.15593147277832,9.74,13.46,13.46,-3.7200000000000006,-0.6212738182745419
1775607013.6105716,3.0487210750579834,9.129700999104855,9.14616322517395,9.74,13.46,13.46,-3.7200000000000006,-0.6102990008951448
1775607013.7106688,3.024306297302246,9.106988156225608,9.072918891906738,9.74,13.46,13.46,-3.7200000000000006,-0.6330118437743923
1775607013.8117201,3.0292088985443115,9.099243571988538,9.087626695632935,9.74,13.46,13.46,-3.7200000000000006,-0.6407564280114624
1775607013.912845,3.021570920944214,9.085431248326179,9.064712762832642,9.74,13.46,13.46,-3.7200000000000006,-0.6545687516738212
1775607014.013807,3.0515167713165283,9.113078874575542,9.154550313949585,9.74,13.46,13.46,-3.7200000000000006,-0.6269211254244578
1775607014.1142783,3.049198627471924,9.126885677711634,9.147595882415771,9.74,13.46,13.46,-3.7200000000000006,-0.6131143222883662
1775607014.2156901,3.0259392261505127,9.107258478007596,9.077817678451538,9.74,13.46,13.46,-3.7200000000000006,-0.6327415219924042
1775607014.3168318,3.025738000869751,9.095240687848259,9.077214002609253,9.74,13.46,13.46,-3.7200000000000006,-0.6447593121517414
1775607014.417287,3.0236284732818604,9.085498580647188,9.070885419845581,9.74,13.46,13.46,-3.7200000000000006,-0.6545014193528118
1775607014.518556,3.025165319442749,9.081497531719613,9.075495958328247,9.74,13.46,13.46,-3.7200000000000006,-0.6585024682803873
1775607014.6188273,3.0500330924987793,9.108938230030303,9.150099277496338,9.74,13.46,13.46,-3.7200000000000006,-0.6310617699696977
1775607014.7198818,3.0512983798980713,9.126920993895867,9.153895139694214,9.74,13.46,13.46,-3.7200000000000006,-0.6130790061041331
1775607014.8204124,3.0249135494232178,9.106048855645382,9.074740648269653,9.74,13.46,13.46,-3.7200000000000006,-0.6339511443546186
1775607014.9211607,3.047605276107788,9.120755644716574,9.142815828323364,9.74,13.46,13.46,-3.7200000000000006,-0.6192443552834259
1775607015.0217118,3.0488815307617188,9.131111223744007,9.146644592285156,9.74,13.46,13.46,-3.7200000000000006,-0.6088887762559931
1775607015.123478,3.0504934787750244,9.139258908776434,9.151480436325073,9.74,13.46,13.46,-3.7200000000000006,-0.6007410912235667
1775607015.2236784,3.0517055988311768,9.145602063863272,9.15511679649353,9.74,13.46,13.46,-3.7200000000000006,-0.594397936136728
1775607015.3243058,3.0519216060638428,9.149667165594575,9.155764818191528,9.74,13.46,13.46,-3.7200000000000006,-0.5903328344054248
1775607015.4248073,3.023421287536621,9.117905844400692,9.070263862609863,9.74,13.46,13.46,-3.7200000000000006,-0.6220941555993083
1775607015.525669,3.0246505737304688,9.100324195116977,9.073951721191406,9.74,13.46,13.46,-3.7200000000000006,-0.6396758048830229
1775607015.627029,3.050682306289673,9.121013284617794,9.152046918869019,9.74,13.46,13.46,-3.7200000000000006,-0.6189867153822064
1775607015.7283108,3.025055408477783,9.102674460944016,9.07516622543335,9.74,13.46,13.46,-3.7200000000000006,-0.6373255390559844
1775607015.8294764,3.025995969772339,9.092799840293216,9.077987909317017,9.74,13.46,13.46,-3.7200000000000006,-0.6472001597067845
1775607015.9303153,3.050065279006958,9.115758238984279,9.150195837020874,9.74,13.46,13.46,-3.7200000000000006,-0.6242417610157212
1775607016.0309877,3.051835298538208,9.131657301636416,9.155505895614624,9.74,13.46,13.46,-3.7200000000000006,-0.6083426983635842
1775607016.131098,3.0500059127807617,9.139001476318764,9.150017738342285,9.74,13.46,13.46,-3.7200000000000006,-0.6009985236812359
1775607016.2311025,3.051387071609497,9.145065371722655,9.154161214828491,9.74,13.46,13.46,-3.7200000000000006,-0.5949346282773451
1775607016.332303,3.024627208709717,9.116591873485254,9.07388162612915,9.74,13.46,13.46,-3.7200000000000006,-0.6234081265147466
1775607016.432501,3.025355339050293,9.100381530951504,9.076066017150879,9.74,13.46,13.46,-3.7200000000000006,-0.6396184690484965
1775607016.532593,3.051483392715454,9.122008989829446,9.154450178146362,9.74,13.46,13.46,-3.7200000000000006,-0.6179910101705541
1775607016.6328316,3.0261428356170654,9.104576796638145,9.078428506851196,9.74,13.46,13.46,-3.7200000000000006,-0.6354232033618548
1775607016.7343318,3.0243048667907715,9.091911918131814,9.072914600372314,9.74,13.46,13.46,-3.7200000000000006,-0.6480880818681864
1775607016.83467,3.025766372680664,9.086066798095885,9.077299118041992,9.74,13.46,13.46,-3.7200000000000006,-0.6539332019041151
1775607016.9361603,3.0247998237609863,9.081399867370713,9.074399471282959,9.74,13.46,13.46,-3.7200000000000006,-0.658600132629287
1775607017.036864,3.0261106491088867,9.080172699353092,9.07833194732666,9.74,13.46,13.46,-3.7200000000000006,-0.6598273006469082
1775607017.1379251,3.0269205570220947,9.080408288038369,9.080761671066284,9.74,13.46,13.46,-3.7200000000000006,-0.6595917119616317
1775607017.238036,3.0258195400238037,9.079228420851585,9.077458620071411,9.74,13.46,13.46,-3.7200000000000006,-0.660771579148415
1775607017.338488,3.0366172790527344,9.091477787374233,9.109851837158203,9.74,13.46,13.46,-3.7200000000000006,-0.6485222126257675
1775607017.439609,3.0237717628479004,9.08341278784202,9.071315288543701,9.74,13.46,13.46,-3.7200000000000006,-0.6565872121579801
1775607017.5409348,3.024420976638794,9.079352844671766,9.073262929916382,9.74,13.46,13.46,-3.7200000000000006,-0.6606471553282347
1775607017.6419141,3.0273587703704834,9.08044223124764,9.08207631111145,9.74,13.46,13.46,-3.7200000000000006,-0.6595577687523608
1775607017.743156,3.025954008102417,9.079410148471483,9.077862024307251,9.74,13.46,13.46,-3.7200000000000006,-0.6605898515285169
1775607017.8437016,3.02651309967041,9.079461808687382,9.07953929901123,9.74,13.46,13.46,-3.7200000000000006,-0.660538191312618
1775607017.9446042,3.023202657699585,9.07552027445193,9.069607973098755,9.74,13.46,13.46,-3.7200000000000006,-0.6644797255480697
1775607018.0463414,3.0262861251831055,9.076855514890884,9.078858375549316,9.74,13.46,13.46,-3.7200000000000006,-0.6631444851091164
1775607018.14756,3.0259368419647217,9.077237519292197,9.077810525894165,9.74,13.46,13.46,-3.7200000000000006,-0.6627624807078032
1775607018.2482398,3.0252554416656494,9.076649041574097,9.075766324996948,9.74,13.46,13.46,-3.7200000000000006,-0.6633509584259034
1775607018.348857,3.0269057750701904,9.078276355028688,9.080717325210571,9.74,13.46,13.46,-3.7200000000000006,-0.6617236449713122
