timestamp,transducer_voltage,transducer_pressure,transducer_pressure_raw,alicat_pressure_psia,alicat_setpoint_psia,alicat_baro_psia,alicat_gauge_psig,offset_psi
1775682693.0291588,-0.004904462955892086,-0.01013942789286375,-0.014713388867676256,13.51,13.46,13.508,0.002000000000000668,-13.520139427892863
1775682693.1306164,-0.006470583379268646,-0.013848356790840625,-0.01941175013780594,13.51,13.46,13.508,0.002000000000000668,-13.52384835679084
1775682693.2316725,-0.007544283289462328,-0.01736215402185917,-0.022632849868386984,13.51,13.46,13.508,0.002000000000000668,-13.527362154021858
1775682693.3324935,-0.008202078752219677,-0.020259786915779114,-0.02460623625665903,13.51,13.46,13.508,0.002000000000000668,-13.53025978691578
1775682693.433882,-0.008611812256276608,-0.022490046856999398,-0.025835436768829823,13.51,13.46,13.508,0.002000000000000668,-13.532490046857
1775682693.5343628,-0.008852468803524971,-0.024116990678429606,-0.026557406410574913,13.51,13.46,13.508,0.002000000000000668,-13.534116990678429
1775682693.6352232,-0.009035121649503708,-0.025312340386462212,-0.027105364948511124,13.51,13.46,13.508,0.002000000000000668,-13.535312340386461
1775682693.7359447,-0.00913385208696127,-0.026148026736230852,-0.027401556260883808,13.51,13.46,13.508,0.002000000000000668,-13.53614802673623
1775682693.8372436,-0.009254797361791134,-0.026794572875887872,-0.0277643920853734,13.51,13.46,13.508,0.002000000000000668,-13.536794572875888
1775682693.9377623,-0.00926960725337267,-0.027200272429579925,-0.027808821760118008,13.51,13.46,13.508,0.002000000000000668,-13.53720027242958
1775682694.0392525,-0.0093140359967947,-0.027497006653901594,-0.027942107990384102,13.51,13.46,13.508,0.002000000000000668,-13.5374970066539
1775682694.1394293,-0.009405362419784069,-0.02778463889608184,-0.028216087259352207,13.51,13.46,13.508,0.002000000000000668,-13.537784638896081
1775682694.240872,-0.00943745020776987,-0.02799572358697295,-0.028312350623309612,13.51,13.46,13.508,0.002000000000000668,-13.537995723586972
1775682694.3419297,-0.009480644948780537,-0.028174208090720413,-0.02844193484634161,13.51,13.46,13.508,0.002000000000000668,-13.53817420809072
1775682694.4423897,-0.009438684210181236,-0.02823094590664973,-0.02831605263054371,13.51,13.46,13.508,0.002000000000000668,-13.53823094590665
1775682694.5429811,-0.009448557160794735,-0.02827683613694352,-0.028345671482384205,13.51,13.46,13.508,0.002000000000000668,-13.538276836136943
1775682694.6441088,-0.009406596422195435,-0.02825401738880063,-0.028219789266586304,13.51,13.46,13.508,0.002000000000000668,-13.5382540173888
1775682694.745131,-0.0094757080078125,-0.02832326004265538,-0.0284271240234375,13.51,13.46,13.508,0.002000000000000668,-13.538323260042656
1775682694.845391,-0.009490517899394035,-0.02838257750486607,-0.028471553698182106,13.51,13.46,13.508,0.002000000000000668,-13.538382577504866
