# port: port_a
# ramp_rate_psi_s: 5.0
# start_pressure_psia: 30.0
# end_pressure_psia: 50.0
# settle_time_s: 3.0
# total_samples: 580

timestamp,elapsed_time,phase,transducer_voltage,transducer_pressure_calc,alicat_pressure,alicat_setpoint,alicat_gauge,alicat_baro,ramp_rate_commanded,offset_calc
461404.7771536,0.0,start,1.5498844385147095,30.184177607297897,29.83,30.0,16.099999999999998,13.73,0.0,0.35417760729789904
461404.8142549,0.0,start,1.5499646663665771,30.186484158039093,29.83,30.0,16.099999999999998,13.73,0.0,0.3564841580390947
461404.8232139,0.0,start,1.5510594844818115,30.21796017885208,29.83,30.0,16.099999999999998,13.73,0.0,0.387960178852083
461404.8323818,0.0,start,1.5505880117416382,30.204405337572098,29.86,30.0,16.13,13.73,0.0,0.34440533757209835
461404.8765963,0.0,start,1.5517741441726685,30.238506644964218,29.86,30.0,16.13,13.73,0.0,0.3785066449642187
461404.8851784,0.0,start,1.5512298345565796,30.222857743501663,29.88,30.0,16.15,13.73,0.0,0.3428577435016642
461404.9255723,0.0,start,1.5522160530090332,30.251211524009705,29.88,30.0,16.15,13.73,0.0,0.3712115240097056
461404.9342869,0.0,start,1.5519272089004517,30.242907255887985,29.88,30.0,16.15,13.73,0.0,0.3629072558879862
461404.9424991,0.0,start,1.5522654056549072,30.252630412578583,29.91,30.0,16.18,13.73,0.0,0.3426304125785826
461404.973976,0.0,start,1.5530146360397339,30.27417078614235,29.91,30.0,16.18,13.73,0.0,0.3641707861423491
461404.9821279,0.0,start,1.5531344413757324,30.277615189552307,29.91,30.0,16.18,13.73,0.0,0.367615189552307
461404.9903535,0.0,start,1.5526381731033325,30.26334747672081,29.91,30.0,16.18,13.73,0.0,0.3533474767208098
461404.9989702,0.0,start,1.552711009979248,30.26544153690338,29.93,30.0,16.2,13.73,0.0,0.33544153690338163
461405.0374008,0.0,start,1.5531035661697388,30.27672752737999,29.93,30.0,16.2,13.73,0.0,0.3467275273799899
461405.0466084,0.0,start,1.553550362586975,30.289572924375534,29.93,30.0,16.2,13.73,0.0,0.35957292437553434
461405.0553493,0.0,start,1.553617000579834,30.291488766670227,29.94,30.0,16.21,13.73,0.0,0.35148876667022577
461405.085715,0.0,start,1.5536787509918213,30.293264091014862,29.94,30.0,16.21,13.73,0.0,0.3532640910148608
461405.0943309,0.0,start,1.5540872812271118,30.305009335279465,29.94,30.0,16.21,13.73,0.0,0.36500933527946344
461405.1025201,0.0,start,1.5537824630737305,30.29624581336975,29.94,30.0,16.21,13.73,0.0,0.3562458133697497
461405.1108814,0.0,start,1.5535305738449097,30.289003998041153,29.95,30.0,16.22,13.73,0.0,0.33900399804115366
461405.1487145,0.0,start,1.5543971061706543,30.31391680240631,29.95,30.0,16.22,13.73,0.0,0.36391680240631175
461405.1570693,0.0,start,1.5543032884597778,30.311219543218613,29.95,30.0,16.22,13.73,0.0,0.3612195432186134
461405.1655998,0.0,start,1.5544019937515259,30.31405732035637,29.96,30.0,16.23,13.73,0.0,0.35405732035636817
461405.1970708,0.0,start,1.5542514324188232,30.309728682041168,29.96,30.0,16.23,13.73,0.0,0.34972868204116736
461405.2056889,0.0,start,1.5543254613876343,30.311857014894485,29.96,30.0,16.23,13.73,0.0,0.3518570148944846
461405.2144151,0.0,start,1.5543156862258911,30.31157597899437,29.96,30.0,16.23,13.73,0.0,0.35157597899436865
461405.2231555,0.0,start,1.5544686317443848,30.315973162651062,29.97,30.0,16.24,13.73,0.0,0.34597316265106315
461405.2605475,0.0,start,1.5546921491622925,30.32239928841591,29.97,30.0,16.24,13.73,0.0,0.35239928841590995
461405.268929,0.0,start,1.554602026939392,30.319808274507523,29.97,30.0,16.24,13.73,0.0,0.3498082745075237
461405.2771403,0.0,start,1.5550734996795654,30.333363115787506,29.97,30.0,16.24,13.73,0.0,0.36336311578750724
461405.309664,0.0,start,1.5549598932266235,30.330096930265427,29.97,30.0,16.24,13.73,0.0,0.3600969302654278
461405.3182668,0.0,start,1.5545105934143066,30.317179560661316,29.97,30.0,16.24,13.73,0.0,0.34717956066131705
461405.3265317,0.0,start,1.555171012878418,30.336166620254517,29.97,30.0,16.24,13.73,0.0,0.36616662025451774
461405.3348731,0.0,start,1.5543761253356934,30.313313603401184,29.98,30.0,16.25,13.73,0.0,0.33331360340118366
461405.372666,0.0,start,1.5556659698486328,30.350396633148193,29.98,30.0,16.25,13.73,0.0,0.37039663314819293
461405.3809804,0.0,start,1.5551846027374268,30.33655732870102,29.98,30.0,16.25,13.73,0.0,0.35655732870101886
461405.3894361,0.0,start,1.554792046546936,30.32527133822441,29.98,30.0,16.25,13.73,0.0,0.3452713382244106
461405.421195,0.0,start,1.5549328327178955,30.329318940639496,29.98,30.0,16.25,13.73,0.0,0.3493189406394954
461405.4298814,0.0,start,1.5552030801773071,30.33708855509758,29.98,30.0,16.25,13.73,0.0,0.35708855509757953
461405.4383482,0.0,start,1.5542958974838257,30.31100705265999,29.98,30.0,16.25,13.73,0.0,0.331007052659988
