# port: port_a
# low_psia: 15.0
# high_psia: 50.0
# rate_psi_s: 10.0
# hold_s: 3.0
# cycles: 3

timestamp,elapsed_time,phase,transducer_pressure,alicat_pressure,alicat_setpoint
466422.3574802,0.08676770003512502,ramp_up_1,15.870683342218399,15.17,15.43
466422.413981,0.1432685000472702,ramp_up_1,15.968874543905258,15.17,15.43
466422.4385137,0.16780120000476018,ramp_up_1,16.271611899137497,15.17,15.43
466422.463067,0.19235450000269338,ramp_up_1,16.829427033662796,16.14,16.49
466422.5111557,0.24044320004759356,ramp_up_1,17.102107256650925,16.14,16.49
466422.5358752,0.26516270003048703,ramp_up_1,17.37226501107216,16.14,16.49
466422.5603869,0.2896744000026956,ramp_up_1,17.637137919664383,16.14,16.49
466422.5849251,0.3142126000020653,ramp_up_1,18.213940113782883,17.47,17.71
466422.6389368,0.3682243000366725,ramp_up_1,18.460857570171356,17.47,17.71
466422.6635163,0.3928038000012748,ramp_up_1,18.73964175581932,17.47,17.71
466422.6880806,0.41736810002475977,ramp_up_1,19.231629371643066,18.56,18.74
466422.7347326,0.4640201000147499,ramp_up_1,19.48706015944481,18.56,18.74
466422.7592345,0.4885220000287518,ramp_up_1,19.743097573518753,18.56,18.74
466422.7839168,0.5132043000194244,ramp_up_1,19.99696895480156,18.56,18.74
466422.8083319,0.5376194000127725,ramp_up_1,20.543145090341568,19.81,19.94
466422.8615023,0.5907898000441492,ramp_up_1,20.804505050182343,19.81,19.94
466422.886135,0.6154225000063889,ramp_up_1,21.05912357568741,19.81,19.94
466422.910714,0.6400015000253916,ramp_up_1,21.554267704486847,20.88,20.96
466422.9593416,0.6886291000409983,ramp_up_1,21.80441364645958,20.88,20.96
466422.9837961,0.7130836000433192,ramp_up_1,22.03696057200432,20.88,20.96
466423.0084929,0.7377804000279866,ramp_up_1,22.30087384581566,20.88,20.96
466423.0330643,0.7623518000473268,ramp_up_1,22.85755455493927,22.13,22.19
466423.0862084,0.8154959000530653,ramp_up_1,23.081793785095215,22.13,22.19
466423.1108134,0.8401009000372142,ramp_up_1,23.29652577638626,22.13,22.19
466423.1353993,0.8646868000505492,ramp_up_1,23.794192373752594,23.16,23.21
466423.1819822,0.9112697000382468,ramp_up_1,24.061262160539627,23.16,23.21
466423.2067468,0.936034300015308,ramp_up_1,24.321950376033783,23.16,23.21
466423.2313417,0.9606292000389658,ramp_up_1,24.5914363861084,23.16,23.21
466423.2560497,0.9853372000507079,ramp_up_1,25.105567574501038,24.38,24.42
466423.3100814,1.0393689000047743,ramp_up_1,25.359863936901093,24.38,24.42
466423.3351114,1.0643989000236616,ramp_up_1,25.62867820262909,24.38,24.42
466423.359553,1.0888405000441708,ramp_up_1,26.071481108665466,25.43,25.45
466423.4065864,1.1358739000279456,ramp_up_1,26.323933601379395,25.43,25.45
466423.4312071,1.1604946000152268,ramp_up_1,26.560130566358566,25.43,25.45
466423.4556162,1.1849037000210956,ramp_up_1,26.822450160980225,25.43,25.45
466423.480261,1.209548500017263,ramp_up_1,27.361706644296646,26.65,26.66
466423.5337524,1.2630399000481702,ramp_up_1,27.619872391223907,26.65,26.66
466423.5587851,1.288072600029409,ramp_up_1,27.86639913916588,26.65,26.66
466423.5834243,1.3127118000411429,ramp_up_1,28.33163008093834,27.68,27.69
466423.6302803,1.3595678000128828,ramp_up_1,28.558672815561295,27.68,27.69
466423.6550024,1.384289900015574,ramp_up_1,28.80991891026497,27.68,27.69
466423.6796243,1.4089118000119925,ramp_up_1,29.066415578126907,27.68,27.69
466423.7043223,1.4336098000057973,ramp_up_1,29.59669604897499,28.88,28.9
466423.7577275,1.4870150000206195,ramp_up_1,29.853086471557617,28.88,28.9
466423.7822695,1.5115570000489242,ramp_up_1,30.088505446910858,28.88,28.9
466423.8077059,1.5369934000191279,ramp_up_1,30.566547513008118,29.92,29.93
466423.8538338,1.5831213000346906,ramp_up_1,30.82904189825058,29.92,29.93
466423.8785116,1.6077991000493057,ramp_up_1,31.063288748264313,29.92,29.93
466423.9033871,1.632674600055907,ramp_up_1,31.31269097328186,29.92,29.93
466423.9280787,1.657366200000979,ramp_up_1,31.859538853168488,31.12,31.14
466423.981875,1.7111625000252388,ramp_up_1,32.11014747619629,31.12,31.14
466424.0069421,1.7362296000355855,ramp_up_1,32.36327514052391,31.12,31.14
466424.031285,1.7605725000030361,ramp_up_1,32.82108947634697,32.17,32.17
466424.077894,1.807181500014849,ramp_up_1,33.05562078952789,32.17,32.17
466424.1023927,1.8316802000044845,ramp_up_1,33.29799368977547,32.17,32.17
466424.1270186,1.856306100031361,ramp_up_1,33.54572683572769,32.17,32.17
466424.1517529,1.8810404000105336,ramp_up_1,34.07419428229332,33.36,33.38
466424.2053629,1.9346504000131972,ramp_up_1,34.339920580387115,33.36,33.38
466424.2300591,1.9593466000515036,ramp_up_1,34.577999114990234,33.36,33.38
466424.2552951,1.984582600009162,ramp_up_1,35.034857243299484,34.4,34.41
466424.3015273,2.030814800004009,ramp_up_1,35.2830496430397,34.4,34.41
466424.3262122,2.0554997000144795,ramp_up_1,35.53120777010918,34.4,34.41
466424.3508019,2.080089399998542,ramp_up_1,35.786395221948624,34.4,34.41
466424.3757809,2.1050684000365436,ramp_up_1,36.33668750524521,35.61,35.62
466424.429096,2.158383500005584,ramp_up_1,36.5671369433403,35.61,35.62
466424.4534647,2.1827522000530735,ramp_up_1,36.814763844013214,35.61,35.62
466424.4780239,2.2073114000377245,ramp_up_1,37.28741139173508,36.63,36.64
466424.5263433,2.255630800034851,ramp_up_1,37.535319328308105,36.63,36.64
466424.5506654,2.279952900018543,ramp_up_1,37.791606932878494,36.63,36.64
466424.5757549,2.3050424000248313,ramp_up_1,38.04214358329773,36.63,36.64
466424.6006705,2.3299580000457354,ramp_up_1,38.55737492442131,37.86,37.87
466424.6528727,2.382160200038925,ramp_up_1,38.79055589437485,37.86,37.87
466424.6774512,2.4067387000541203,ramp_up_1,39.046843498945236,37.86,37.87
466424.7017707,2.4310582000180148,ramp_up_1,39.514449536800385,38.87,38.88
466424.7488299,2.4781174000236206,ramp_up_1,39.76931482553482,38.87,38.88
466424.7737897,2.5030772000318393,ramp_up_1,40.01612603664398,38.87,38.88
466424.7985371,2.527824600052554,ramp_up_1,40.24849474430084,38.87,38.88
466424.8231019,2.5523894000216387,ramp_up_1,40.795945823192596,40.08,40.09
466424.8772873,2.606574800040107,ramp_up_1,41.04275703430176,40.08,40.09
466424.9017837,2.6310712000122294,ramp_up_1,41.30461394786835,40.08,40.09
466424.9266864,2.655973900051322,ramp_up_1,41.78475007414818,41.12,41.12
466424.9735799,2.702867400017567,ramp_up_1,42.01509326696396,41.12,41.12
466424.9982494,2.7275369000271894,ramp_up_1,42.262648195028305,41.12,41.12
466425.0230861,2.7523736000293866,ramp_up_1,42.51265361905098,41.12,41.12
466425.047682,2.7769695000024512,ramp_up_1,43.04637163877487,42.34,42.34
466425.1013664,2.830653900047764,ramp_up_1,43.28331917524338,42.34,42.34
466425.1260981,2.855385600007139,ramp_up_1,43.55329871177673,42.34,42.34
466425.1506702,2.8799577000318095,ramp_up_1,43.99376422166824,43.35,43.37
466425.1967563,2.9260438000201248,ramp_up_1,44.236599802970886,43.35,43.37
466425.2216066,2.9508941000094637,ramp_up_1,44.485323429107666,43.35,43.37
466425.2463976,2.9756851000129245,ramp_up_1,44.73376601934433,43.35,43.37
466425.2712219,3.0005094000371173,ramp_up_1,45.273197293281555,44.56,44.57
466425.3247034,3.0539909000508487,ramp_up_1,45.52763760089874,44.56,44.57
466425.3497134,3.0790009000338614,ramp_up_1,45.77920585870743,44.56,44.57
466425.3745485,3.1038360000238754,ramp_up_1,46.23194098472595,45.6,45.6
466425.4211845,3.150472000008449,ramp_up_1,46.50398373603821,45.6,45.6
466425.4459845,3.1752720000222325,ramp_up_1,46.71768754720688,45.6,45.6
466425.470547,3.1998345000320114,ramp_up_1,46.98025047779083,45.6,45.6
466425.4953261,3.2246136000030674,ramp_up_1,47.53785312175751,46.81,46.81
466425.5484443,3.277731800044421,ramp_up_1,47.782642245292664,46.81,46.81
466425.5734049,3.3026924000005238,ramp_up_1,48.00652503967285,46.81,46.81
466425.5978669,3.3271544000017457,ramp_up_1,48.470337092876434,47.83,47.84
466425.6446084,3.3738959000329487,ramp_up_1,48.71843010187149,47.83,47.84
466425.6690247,3.398312200035434,ramp_up_1,48.96633803844452,47.83,47.84
466425.6940866,3.4233741000061855,ramp_up_1,49.19525891542435,47.83,47.84
466425.7183686,3.4476561000337824,ramp_up_1,49.77437108755112,49.03,49.04
466425.7726893,3.501976800034754,ramp_up_1,49.99690353870392,49.03,49.04
466425.7973247,3.526612200017553,ramp_up_1,50.240205228328705,49.03,49.04
466425.8219167,3.5512042000191286,ramp_up_1,50.37171632051468,50.06,50.0
466425.8679109,3.597198400006164,ramp_up_1,50.374307334423065,50.06,50.0
466425.8929525,3.6222400000551715,ramp_up_1,50.367953181266785,50.06,50.0
466425.9177224,3.647009900014382,ramp_up_1,50.39847642183304,50.06,50.0
466425.9421107,3.671398200036492,ramp_up_1,50.37494480609894,50.02,50.0
466425.9952161,3.724503600038588,ramp_up_1,50.37981152534485,50.02,50.0
466426.0203665,3.7496540000429377,ramp_up_1,50.37264168262482,50.02,50.0
466426.0447601,3.774047600047197,ramp_up_1,50.35329818725586,50.02,50.0
466426.0931799,3.822467400052119,ramp_up_1,50.33254265785217,50.02,50.0
466426.1177277,3.8470152000081725,ramp_up_1,50.3822585940361,50.02,50.0
466426.1425175,3.871805000002496,ramp_up_1,50.371257066726685,50.02,50.0
466426.1670292,3.896316700032912,ramp_up_1,50.35096079111099,50.01,50.0
466426.2196259,3.948913400003221,ramp_up_1,50.35418927669525,50.01,50.0
466426.2438074,3.973094900022261,ramp_up_1,50.363730788230896,50.01,50.0
466426.2684247,3.9977122000418603,ramp_up_1,50.326010286808014,50.01,50.0
466426.3155991,4.044886600051541,ramp_up_1,50.369838178157806,50.01,50.0
466426.3401344,4.0694219000288285,ramp_up_1,50.37774831056595,50.01,50.0
466426.3653214,4.09460890002083,ramp_up_1,50.36568433046341,50.01,50.0
466426.3899961,4.1192836000118405,ramp_up_1,50.37416338920593,50.01,50.0
466426.4447259,4.174013400042895,ramp_up_1,50.373491644859314,50.01,50.0
466426.469715,4.199002500041388,ramp_up_1,50.3339958190918,50.01,50.0
466426.494351,4.2236385000287555,ramp_up_1,50.365225076675415,50.01,50.0
466426.5399243,4.269211800012272,ramp_up_1,50.36074906587601,50.01,50.0
466426.5644234,4.293710900004953,ramp_up_1,50.35311996936798,50.01,50.0
466426.5890518,4.318339300050866,ramp_up_1,50.353407859802246,50.01,50.0
466426.6136995,4.342987000010908,ramp_up_1,50.360680520534515,50.01,50.0
466426.6676939,4.396981400030199,ramp_up_1,50.33761501312256,50.01,50.0
466426.69254,4.421827500045765,ramp_up_1,50.3513103723526,50.01,50.0
466426.7170551,4.446342600043863,ramp_up_1,50.367212891578674,50.0,50.0
466426.7643028,4.493590300029609,ramp_up_1,50.35492956638336,50.0,50.0
466426.7887547,4.5180422000121325,ramp_up_1,50.347478687763214,50.0,50.0
466426.8133269,4.542614400037564,ramp_up_1,50.347231924533844,50.0,50.0
