# port: port_b
# start_pressure_psia: 20.0
# end_pressure_psia: 0.1
# rate_psi_s: 1.5
# no_dio: 9
# nc_dio: 11
# com_dio: 12

timestamp,elapsed_time,phase,transducer_voltage,transducer_pressure_calc,alicat_pressure,no_active,nc_active,switch_activated,com_state
514470.4033066,1.1174404000048526,settle_start,1.1967058181762695,20.03029227256775,20.63,False,True,False,0
514470.459971,1.1741047999821603,settle_start,1.197443962097168,20.05151391029358,20.63,False,True,False,0
514470.4843325,1.198466300033033,settle_start,1.196293592453003,20.018440783023834,20.63,False,True,False,0
514470.5088909,1.2230247000115924,settle_start,1.1948654651641846,19.977382123470306,20.13,False,True,False,0
514470.5561179,1.2702517000143416,settle_start,1.1949481964111328,19.97976064682007,20.13,False,True,False,0
514470.5807369,1.294870699988678,settle_start,1.194260597229004,19.959992170333862,20.13,False,True,False,0
514470.6054596,1.319593399995938,settle_start,1.1926770210266113,19.914464354515076,20.13,False,True,False,0
514470.6301477,1.3442815000307746,settle_start,1.193740963935852,19.945052713155746,20.07,False,True,False,0
514470.6834745,1.3976083000306971,settle_start,1.1931966543197632,19.92940381169319,20.07,False,True,False,0
514470.7080784,1.42221220000647,settle_start,1.19242525100708,19.907225966453552,20.07,False,True,False,0
514470.7325006,1.4466343999956734,settle_start,1.1928201913833618,19.918580502271652,20.04,False,True,False,0
514470.7805952,1.4947290000272915,settle_start,1.1928164958953857,19.91847425699234,20.04,False,True,False,0
514470.8049566,1.519090400019195,settle_start,1.1911637783050537,19.870958626270294,20.04,False,True,False,0
514470.8294647,1.543598500022199,settle_start,1.1917240619659424,19.887066781520844,20.04,False,True,False,0
514470.8538448,1.5679785999818705,settle_start,1.1926733255386353,19.914358109235764,20.02,False,True,False,0
514470.9069987,1.6211325000040233,settle_start,1.191368579864502,19.87684667110443,20.02,False,True,False,0
514470.9313432,1.6454769999836572,settle_start,1.1899577379226685,19.836284965276718,20.02,False,True,False,0
514470.9556646,1.6697984000202268,settle_start,1.1919314861297607,19.89303022623062,20.01,False,True,False,0
514471.0034362,1.7175699999788776,settle_start,1.1903293132781982,19.8469677567482,20.01,False,True,False,0
514471.0281222,1.7422559999977238,settle_start,1.1908897161483765,19.863079339265823,20.01,False,True,False,0
514471.0526124,1.7667461999808438,settle_start,1.1920487880706787,19.896402657032013,20.01,False,True,False,0
514471.0776803,1.791814099997282,settle_start,1.1909711360931396,19.865420162677765,20.0,False,True,False,0
514471.1316463,1.8457801000331528,settle_start,1.190488576889038,19.851546585559845,20.0,False,True,False,0
514471.1562835,1.8704173000296578,settle_start,1.1913526058197021,19.876387417316437,20.0,False,True,False,0
514471.1807588,1.8948926000157371,settle_start,1.1904489994049072,19.850408732891083,20.0,False,True,False,0
514471.2269367,1.941070500004571,settle_start,1.1904934644699097,19.851687103509903,20.0,False,True,False,0
514471.2515661,1.9656998999998905,settle_start,1.1916933059692383,19.8861825466156,20.0,False,True,False,0
514471.2763236,1.9904573999810964,settle_start,1.1911982297897339,19.87194910645485,20.0,False,True,False,0
514471.3011508,2.015284600027371,settle_start,1.1901183128356934,19.840901494026184,20.0,False,True,False,0
