run_id,phase,elapsed_s,transducer_psi,transducer_raw_psi,alicat_psi,switch_activated
1,out,10.036564000009093,9.995810570771672,9.995810570771672,10.05,False
1,out,10.08421590004582,9.976155170114911,9.976155170114911,10.0,False
1,out,10.131860600027721,9.902440552335731,9.902440552335731,9.95,False
1,out,10.180046600056812,9.881221575884497,9.881221575884497,9.9,False
1,out,10.227894800016657,9.805692798264749,9.805692798264749,9.86,False
1,out,10.27644110005349,9.790729841320491,9.790729841320491,9.81,False
1,out,10.323924000025727,9.72177803674621,9.72177803674621,9.76,False
1,out,10.371548300026916,9.683711574017755,9.683711574017755,9.71,False
1,out,10.41976280004019,9.6139067538893,9.6139067538893,9.67,False
1,out,10.467387700045947,9.592830232751943,9.592830232751943,9.62,False
1,out,10.515522000030614,9.521424077589192,9.521424077589192,9.57,False
1,out,10.56336020003073,9.49302569658441,9.49302569658441,9.52,False
1,out,10.611663200019393,9.421193891809112,9.421193891809112,9.47,False
1,out,10.659224400005769,9.403280565171443,9.403280565171443,9.43,False
1,out,10.707229200052097,9.337030262573562,9.337030262573562,9.38,False
1,out,10.75527940003667,9.296085515973173,9.296085515973173,9.33,False
1,out,10.802765100030228,9.235094045685134,9.235094045685134,9.28,False
1,out,10.851073600002564,9.203674925494544,9.203674925494544,9.24,False
1,out,10.899017300049309,9.122138996084832,9.122138996084832,9.18,False
1,out,10.946798700024374,9.11680807795351,9.11680807795351,9.14,False
1,out,10.994613900023978,9.044265712937914,9.044265712937914,9.09,False
1,out,11.042841000016779,9.008403016751833,9.008403016751833,9.04,False
1,out,11.090498800040223,8.952423227385706,8.952423227385706,9.0,False
1,out,11.13833159999922,8.8822631271371,8.8822631271371,8.95,False
1,out,11.186595200037118,8.86676639184808,8.86676639184808,8.9,False
1,out,11.234285000013188,8.800480046339459,8.800480046339459,8.85,False
1,out,11.2827157000429,8.779758805322253,8.779758805322253,8.8,False
1,out,11.330494600057136,8.715461685220651,8.715461685220651,8.75,False
1,out,11.378531200054567,8.671460156523711,8.671460156523711,8.71,False
1,out,11.426176100037992,8.600943059825875,8.600943059825875,8.66,False
1,out,11.47444900003029,8.593870067675464,8.593870067675464,8.61,False
1,out,11.52210580004612,8.51212302978856,8.51212302978856,8.56,False
1,out,11.569976900005713,8.478393730652458,8.478393730652458,8.52,False
1,out,11.618205400009174,8.406846836504913,8.406846836504913,8.47,False
1,out,11.665881100052502,8.386978611041881,8.386978611041881,8.42,False
1,out,11.714239700057078,8.301641012713663,8.301641012713663,8.37,False
1,out,11.762010900012683,8.29556177510222,8.29556177510222,8.32,False
1,out,11.810126500029583,8.223019410086623,8.223019410086623,8.28,False
1,out,11.857864800025709,8.191636332806773,8.191636332806773,8.23,False
1,out,11.905781100038439,8.137541072773612,8.137541072773612,8.18,False
1,out,11.95405420003226,8.087602761779106,8.087602761779106,8.13,False
1,out,12.001647100027185,8.018010766456923,8.018010766456923,8.08,False
1,out,12.050122100044973,7.993628595506005,7.993628595506005,8.04,False
1,out,12.097527300007641,7.923609234242193,7.923609234242193,7.99,False
1,out,12.145877800008748,7.898765370767988,7.898765370767988,7.94,False
1,out,12.193485000054352,7.845559169199742,7.845559169199742,7.89,False
1,out,12.241716800024733,7.801343099367447,7.801343099367447,7.84,False
1,out,12.289811700000428,7.758266672046162,7.758266672046162,7.8,False
1,out,12.337422200012952,7.701255368901245,7.701255368901245,7.75,False
1,out,12.38557160005439,7.681920921782978,7.681920921782978,7.7,False
1,out,12.433332500047982,7.590718626978672,7.590718626978672,7.65,False
1,out,12.481496500025969,7.5857429889675005,7.5857429889675005,7.61,False
1,out,12.529351500037592,7.504243102468528,7.504243102468528,7.56,False
1,out,12.577629600011278,7.4675994765497515,7.4675994765497515,7.51,False
1,out,12.625408700027037,7.424378877585507,7.424378877585507,7.46,False
1,out,12.673359200009145,7.382368290624671,7.382368290624671,7.41,False
1,out,12.721392600040417,7.322301921712286,7.322301921712286,7.36,False
1,out,12.769131700042635,7.287398653483517,7.287398653483517,7.32,False
1,out,12.817514900001697,7.2219292806183315,7.2219292806183315,7.27,False
1,out,12.865181200031657,7.171494950518883,7.171494950518883,7.22,False
