# port: port_b
# start_pressure_psia: 0.1
# end_pressure_psia: 20.0
# rate_psi_s: 1.2
# no_dio: 9
# nc_dio: 11
# com_dio: 12

timestamp,elapsed_time,phase,transducer_voltage,transducer_pressure_calc,alicat_pressure,no_active,nc_active,switch_activated,com_state
514726.8936732,30.372064600000158,settle_start,0.9658607244491577,13.393495827913284,13.52,False,True,False,0
514726.9453187,30.423710100003518,settle_start,0.9669111371040344,13.42369519174099,13.52,False,True,False,0
514726.9700391,30.448430499993265,settle_start,0.9672901034355164,13.434590473771095,13.52,False,True,False,0
514726.9948181,30.473209500021767,settle_start,0.9660100936889648,13.39779019355774,13.52,False,True,False,0
514727.0410902,30.519481600029394,settle_start,0.9659705758094788,13.396654054522514,13.52,False,True,False,0
514727.0657241,30.54411550000077,settle_start,0.9662643671035767,13.405100554227829,13.52,False,True,False,0
514727.0904149,30.56880629999796,settle_start,0.9669012427330017,13.4234107285738,13.52,False,True,False,0
514727.1151504,30.59354179998627,settle_start,0.966616153717041,13.41521441936493,13.52,False,True,False,0
514727.1690732,30.64746460004244,settle_start,0.9663593769073486,13.407832086086273,13.52,False,True,False,0
514727.1938524,30.672243800014257,settle_start,0.9661039113998413,13.400487452745438,13.52,False,True,False,0
514727.2190546,30.697446000005584,settle_start,0.9660162329673767,13.39796669781208,13.52,False,True,False,0
514727.2654117,30.74380310002016,settle_start,0.9668914079666138,13.423127979040146,13.52,False,True,False,0
514727.2901577,30.768549100030214,settle_start,0.9668963551521301,13.423270210623741,13.52,False,True,False,0
514727.3146617,30.793053100002,settle_start,0.9659175276756287,13.395128920674324,13.52,False,True,False,0
514727.3397566,30.818147999991197,settle_start,0.9670592546463013,13.427953571081161,13.52,False,True,False,0
514727.3934177,30.871809100033715,settle_start,0.9660977125167847,13.40030923485756,13.52,False,True,False,0
514727.4184661,30.896857500018086,settle_start,0.9660940170288086,13.400202989578247,13.52,False,True,False,0
514727.4435074,30.921898800006602,settle_start,0.9669296741485596,13.424228131771088,13.52,False,True,False,0
514727.4884461,30.966837499989197,settle_start,0.9669864177703857,13.42585951089859,13.52,False,True,False,0
514727.513101,30.991492400004063,settle_start,0.965695321559906,13.388740494847298,13.52,False,True,False,0
514727.5379579,31.01634929998545,settle_start,0.9663112759590149,13.406449183821678,13.52,False,True,False,0
514727.5632478,31.041639200004283,settle_start,0.9662075638771057,13.40346746146679,13.52,False,True,False,0
514727.6166903,31.095081700012088,settle_start,0.9659236669540405,13.395305424928665,13.52,False,True,False,0
514727.6417345,31.120125900022686,settle_start,0.9659372568130493,13.395696133375168,13.52,False,True,False,0
514727.6671713,31.145562699995935,settle_start,0.9667790532112122,13.41989777982235,13.52,False,True,False,0
514727.7131568,31.19154820003314,settle_start,0.9652139544487,13.374901190400124,13.52,False,True,False,0
514727.7375923,31.2159837000072,settle_start,0.9659495949745178,13.396050855517387,13.52,False,True,False,0
514727.7630899,31.241481300035957,settle_start,0.9670456647872925,13.427562862634659,13.52,False,True,False,0
514727.7874984,31.265889800037257,settle_start,0.9661557078361511,13.401976600289345,13.52,False,True,False,0
514727.840494,31.31888540001819,settle_start,0.9662976861000061,13.406058475375175,13.52,False,True,False,0
514727.8653826,31.343774000008125,settle_start,0.9666482210159302,13.416136354207993,13.52,False,True,False,0
514727.8903489,31.36874030000763,settle_start,0.9655126333236694,13.383488208055496,13.52,False,True,False,0
514727.936228,31.414619399991352,settle_start,0.9660224318504333,13.398144915699959,13.52,False,True,False,0
514727.9609999,31.439391300024,settle_start,0.967370331287384,13.436897024512291,13.52,False,True,False,0
514727.9875079,31.46589930000482,settle_start,0.9672345519065857,13.432993367314339,13.52,False,True,False,0
514728.0130945,31.491485900012776,settle_start,0.9663705229759216,13.408152535557747,13.52,False,True,False,0
514728.0647536,31.54314500000328,settle_start,0.9669580459594727,13.425043821334839,13.52,False,True,False,0
514728.089448,31.56783940002788,settle_start,0.9660841226577759,13.399918526411057,13.52,False,True,False,0
514728.1140131,31.592404499999247,settle_start,0.9661545157432556,13.401942327618599,13.52,False,True,False,0
514728.1596689,31.638060300028883,settle_start,0.9671086072921753,13.42937245965004,13.52,False,True,False,0
514728.184624,31.663015400001314,settle_start,0.9669234752655029,13.42404991388321,13.52,False,True,False,0
514728.209395,31.687786400027107,settle_start,0.9666568636894226,13.4163848310709,13.52,False,True,False,0
514728.2339355,31.712326899985783,settle_start,0.967093825340271,13.428947478532791,13.52,False,True,False,0
514728.2872662,31.765657600015402,settle_start,0.9661705493927002,13.40240329504013,13.52,False,True,False,0
514728.3118802,31.790271600009874,settle_start,0.9662742018699646,13.405383303761482,13.52,False,True,False,0
514728.3362837,31.81467510003131,settle_start,0.9666062593460083,13.414929956197739,13.52,False,True,False,0
514728.3833962,31.861787600035314,settle_start,0.9668926000595093,13.423162251710892,13.52,False,True,False,0
514728.4076732,31.886064600024838,settle_start,0.9658706188201904,13.393780291080475,13.52,False,True,False,0
514728.4325487,31.91094010003144,settle_start,0.9658212065696716,13.39235968887806,13.52,False,True,False,0
514728.4566098,31.93500120000681,settle_start,0.9661471247673035,13.401729837059975,13.52,False,True,False,0
514728.5109044,31.989295800041873,settle_start,0.9659138321876526,13.395022675395012,13.52,False,True,False,0
514728.5355685,32.01395990001038,settle_start,0.9660631418228149,13.39931532740593,13.52,False,True,False,0
514728.5602211,32.03861250000773,settle_start,0.967404842376709,13.437889218330383,13.52,False,True,False,0
514728.607,32.08539140003268,settle_start,0.9662112593650818,13.403573706746101,13.52,False,True,False,0
514728.6315777,32.10996910004178,settle_start,0.9657915830612183,13.391508013010025,13.52,False,True,False,0
514728.6560986,32.134490000025835,settle_start,0.9667741060256958,13.419755548238754,13.52,False,True,False,0
514728.6808352,32.15922660002252,settle_start,0.966066837310791,13.399421572685242,13.52,False,True,False,0
514728.7347857,32.213177099998575,settle_start,0.965575635433197,13.385299518704414,13.52,False,True,False,0
514728.7596012,32.23799260001397,settle_start,0.9666568636894226,13.4163848310709,13.52,False,True,False,0
514728.7837081,32.262099499988835,settle_start,0.9657101631164551,13.389167189598083,13.52,False,True,False,0
514728.8307928,32.30918420001399,settle_start,0.9660804271697998,13.399812281131744,13.52,False,True,False,0
514728.8553637,32.33375510002952,settle_start,0.9674110412597656,13.438067436218262,13.52,False,True,False,0
514728.8801839,32.358575300022494,settle_start,0.9665642976760864,13.413723558187485,13.52,False,True,False,0
514728.9827241,32.461115500016604,ramping,0.9664865136146545,13.411487266421318,13.52,False,True,False,0
514729.0388847,32.517276099999435,ramping,0.9660384654998779,13.39860588312149,13.52,False,True,False,0
514729.0632555,32.54164690000471,ramping,0.9667840003967285,13.420040011405945,13.52,False,True,False,0
514729.0880274,32.566418800037354,ramping,0.9665223360061646,13.41251716017723,13.52,False,True,False,0
514729.1351785,32.61356989998603,ramping,0.9656015038490295,13.3860432356596,13.52,False,True,False,0
514729.1597508,32.638142200012226,ramping,0.9666938781738281,13.417448997497559,13.52,False,True,False,0
514729.1842755,32.662666900025215,ramping,0.967023491859436,13.426925390958786,13.52,False,True,False,0
514729.2087444,32.68713580002077,ramping,0.9654953479766846,13.382991254329681,13.52,False,True,False,0
514729.2625113,32.740902699995786,ramping,0.9667889475822449,13.42018224298954,13.52,False,True,False,0
514729.2871949,32.76558629999636,ramping,0.96724933385849,13.433418348431587,13.52,False,True,False,0
514729.3120323,32.790423700003885,ramping,0.9659520983695984,13.396122828125954,13.52,False,True,False,0
514729.3590279,32.83741929999087,ramping,0.9671148061752319,13.429550677537918,13.52,False,True,False,0
514729.3839529,32.86234430002514,ramping,0.9672505855560303,13.43345433473587,13.52,False,True,False,0
514729.4085637,32.88695509999525,ramping,0.9662211537361145,13.403858169913292,13.52,False,True,False,0
514729.4330894,32.91148080001585,ramping,0.9666247963905334,13.415462896227837,13.52,False,True,False,0
514729.4862558,32.96464720001677,ramping,0.9663951992988586,13.408861979842186,13.52,False,True,False,0
514729.5107426,32.98913400003221,ramping,0.9660656452178955,13.399387300014496,13.52,False,True,False,0
514729.5354126,33.01380399998743,ramping,0.9672110676765442,13.432318195700645,13.52,False,True,False,0
514729.5829599,33.06135130004259,ramping,0.9667778611183167,13.419863507151604,13.52,False,True,False,0
514729.6076622,33.08605360001093,ramping,0.9660952687263489,13.40023897588253,13.52,False,True,False,0
514729.6325812,33.11097259999951,ramping,0.9661582112312317,13.402048572897911,13.52,False,True,False,0
514729.6571772,33.13556860003155,ramping,0.9674023985862732,13.437818959355354,13.52,False,True,False,0
514729.7101872,33.18857860000571,ramping,0.9654855132102966,13.382708504796028,13.52,False,True,False,0
514729.734405,33.21279640001012,ramping,0.9661964774131775,13.403148725628853,13.52,False,True,False,0
514729.75909,33.23748140002135,ramping,0.9664223790168762,13.409643396735191,13.52,False,True,False,0
514729.8065535,33.28494490002049,ramping,0.9656200408935547,13.386576175689697,13.52,False,True,False,0
514729.8313551,33.30974649998825,ramping,0.965837299823761,13.392822369933128,13.52,False,True,False,0
514729.8557048,33.33409620000748,ramping,0.9660754799842834,13.399670049548149,13.52,False,True,False,0
514729.8805514,33.35894280002685,ramping,0.965503990650177,13.383239731192589,13.52,False,True,False,0
514729.9341931,33.412584500038065,ramping,0.9662532210350037,13.404780104756355,13.52,False,True,False,0
514729.958486,33.436877400032245,ramping,0.9666284918785095,13.415569141507149,13.52,False,True,False,0
514729.9828638,33.46125520003261,ramping,0.9661977291107178,13.403184711933136,13.52,False,True,False,0
514730.0296548,33.50804620003328,ramping,0.9664149284362793,13.40942919254303,13.52,False,True,False,0
514730.0545657,33.53295710001839,ramping,0.9671900868415833,13.431714996695518,13.52,False,True,False,0
514730.079305,33.55769640003564,ramping,0.9671123623847961,13.429480418562889,13.52,False,True,False,0
514730.1039077,33.582299100002274,ramping,0.965861976146698,13.393531814217567,13.52,False,True,False,0
514730.157438,33.63582940003835,ramping,0.9667556285858154,13.419224321842194,13.52,False,True,False,0
514730.1822321,33.660623500007205,ramping,0.9669197797775269,13.423943668603897,13.52,False,True,False,0
514730.2066647,33.68505610001739,ramping,0.9658446907997131,13.393034860491753,13.52,False,True,False,0
514730.2544081,33.732799499994144,ramping,0.9668259620666504,13.421246409416199,13.52,False,True,False,0
514730.2788311,33.75722249998944,ramping,0.9662396907806396,13.40439110994339,13.52,False,True,False,0
514730.3035268,33.78191820002394,ramping,0.9656755924224854,13.388173282146454,13.52,False,True,False,0
514730.328044,33.806435400038026,ramping,0.9662877917289734,13.405774012207985,13.52,False,True,False,0
514730.3812004,33.85959180002101,ramping,0.9672765135765076,13.434199765324593,13.52,False,True,False,0
514730.4057703,33.884161700028926,ramping,0.9663458466529846,13.407443091273308,13.52,False,True,False,0
514730.4301246,33.908516000024974,ramping,0.967224657535553,13.432708904147148,13.52,False,True,False,0
514730.477218,33.95560939999996,ramping,0.966640830039978,13.415923863649368,13.52,False,True,False,0
514730.5017092,33.98010059999069,ramping,0.9656484127044678,13.387391865253448,13.52,False,True,False,0
514730.5264554,34.00484680000227,ramping,0.966555655002594,13.413475081324577,13.52,False,True,False,0
514730.5508221,34.02921350003453,ramping,0.9668728709220886,13.422595039010048,13.52,False,True,False,0
514730.6053236,34.08371500001522,ramping,0.9659940600395203,13.397329226136208,13.52,False,True,False,0
514730.6300442,34.10843560000649,ramping,0.9655460119247437,13.38444784283638,13.52,False,True,False,0
514730.6544641,34.132855500036385,ramping,0.9671974778175354,13.431927487254143,13.52,False,True,False,0
514730.701343,34.179734400007874,ramping,0.9656558632850647,13.38760606944561,13.52,False,True,False,0
514730.7257926,34.20418400003109,ramping,0.9666124582290649,13.415108174085617,13.52,False,True,False,0
514730.7504728,34.22886420000577,ramping,0.9668272137641907,13.421282395720482,13.52,False,True,False,0
514730.7747185,34.253109899989795,ramping,0.9659014940261841,13.394667953252792,13.52,False,True,False,0
514730.8287169,34.307108300039545,ramping,0.9654941558837891,13.382956981658936,13.52,False,True,False,0
514730.8531294,34.331520800013095,ramping,0.967012345790863,13.426604941487312,13.52,False,True,False,0
514730.8776359,34.356027300003916,ramping,0.9657792448997498,13.391153290867805,13.52,False,True,False,0
514730.9244825,34.402873900020495,ramping,0.9659841656684875,13.397044762969017,13.52,False,True,False,0
514730.9491424,34.427533800015226,ramping,0.9667913913726807,13.420252501964569,13.52,False,True,False,0
514730.9738198,34.452211200026795,ramping,0.9666765928268433,13.416952043771744,13.52,False,True,False,0
514730.9984212,34.47681260004174,ramping,0.9664655327796936,13.410884067416191,13.52,False,True,False,0
514731.052805,34.53119639999932,ramping,0.9673172235488892,13.435370177030563,13.52,False,True,False,0
514731.0772315,34.55562290002126,ramping,0.9668839573860168,13.422913774847984,13.52,False,True,False,0
514731.1019862,34.580377600039355,ramping,0.9666568636894226,13.4163848310709,13.52,False,True,False,0
514731.1486594,34.62705080001615,ramping,0.9669530987739563,13.424901589751244,13.52,False,True,False,0
514731.1731251,34.65151649998734,ramping,0.9667865037918091,13.420111984014511,13.52,False,True,False,0
514731.1974824,34.67587380000623,ramping,0.9660742878913879,13.399635776877403,13.52,False,True,False,0
514731.222503,34.70089440001175,ramping,0.9672567248344421,13.433630838990211,13.52,False,True,False,0
514731.2763135,34.75470490002772,ramping,0.9662865996360779,13.405739739537239,13.52,False,True,False,0
514731.3009866,34.779378000006545,ramping,0.9665173888206482,13.412374928593636,13.52,False,True,False,0
514731.3254885,34.80387990002055,ramping,0.9665186405181885,13.412410914897919,13.52,False,True,False,0
514731.3726736,34.85106499999529,ramping,0.9666297435760498,13.415605127811432,13.52,False,True,False,0
514731.3969699,34.875361300015356,ramping,0.9660347700119019,13.398499637842178,13.52,False,True,False,0
514731.4216539,34.900045300018974,ramping,0.9659483432769775,13.396014869213104,13.52,False,True,False,0
514731.4459449,34.924336299998686,ramping,0.9669259786605835,13.424121886491776,13.52,False,True,False,0
514731.50033,34.97872140002437,ramping,0.9657743573188782,13.391012772917747,13.52,False,True,False,0
514731.5246848,35.003076200024225,ramping,0.9665346741676331,13.41287188231945,13.52,False,True,False,0
