timestamp,transducer_voltage,transducer_pressure_psi,transducer_pressure_torr,alicat_pressure_raw,alicat_units,alicat_setpoint,alicat_gauge,alicat_baro,offset_torr
452498.0457625,0.9910914897918701,14.118880331516266,730.1578963443637,13.75,PSI,13.75,0.0,13.75,19.076646344363667
452498.0768258,0.9920234084129333,14.145672991871834,731.5434787746519,13.75,PSI,13.75,0.0,13.75,20.462228774651862
452498.0969951,0.9917617440223694,14.13815014064312,731.154434523359,13.75,PSI,13.75,0.0,13.75,20.07318452335892
452498.1175027,0.9918703436851501,14.141272380948067,731.3159011807293,13.75,PSI,13.75,0.0,13.75,20.2346511807292
452498.1380693,0.9911926984786987,14.121790081262589,730.3083740524949,13.75,PSI,13.75,0.0,13.75,19.227124052494787
452498.1586613,0.9912482500076294,14.123387187719345,730.390968412906,13.75,PSI,13.75,0.0,13.75,19.30971841290591
452498.1883303,0.9924269914627075,14.157276004552841,732.1435285754502,13.75,PSI,13.75,0.0,13.75,21.062278575450136
452498.2087377,0.9918345212936401,14.140242487192154,731.2626402251423,13.75,PSI,13.75,0.0,13.75,20.181390225142195
452498.2288322,0.9912173748016357,14.122499525547028,730.3450629636645,13.75,PSI,13.75,0.0,13.75,19.263812963664463
452498.2492071,0.9915198087692261,14.13119450211525,730.7947236768902,13.75,PSI,13.75,0.0,13.75,19.71347367689009
452498.2697957,0.9915913939476013,14.133252575993538,730.9011569675058,13.75,PSI,13.75,0.0,13.75,19.819906967505744
452498.3006587,0.9918752908706665,14.141414612531662,731.323256687075,13.75,PSI,13.75,0.0,13.75,20.242006687074877
452498.3209015,0.9921110272407532,14.148192033171654,731.6737509954721,13.75,PSI,13.75,0.0,13.75,20.59250099547205
452498.3409835,0.9912124276161194,14.122357293963432,730.337707457319,13.75,PSI,13.75,0.0,13.75,19.256457457318902
452498.3610514,0.9921727180480957,14.149965643882751,731.7654732733965,13.75,PSI,13.75,0.0,13.75,20.68422327339647
452498.3810878,0.9919221997261047,14.142763242125511,731.3930010665208,13.75,PSI,13.75,0.0,13.75,20.311751066520742
452498.412525,0.9914160966873169,14.12821277976036,730.6405239053071,13.75,PSI,13.75,0.0,13.75,19.55927390530701
452498.4326421,0.9912334084510803,14.12296049296856,730.3689018938691,13.75,PSI,13.75,0.0,13.75,19.287651893868997
452498.4529563,0.9915235042572021,14.131300747394562,730.8002181515099,13.75,PSI,13.75,0.0,13.75,19.718968151509785
452498.4731904,0.9918012022972107,14.139284566044807,731.2131013330072,13.75,PSI,13.75,0.0,13.75,20.13185133300715
452498.4933593,0.9923529624938965,14.155147671699524,732.033461841941,13.75,PSI,13.75,0.0,13.75,20.95221184194088
452498.5244216,0.9921715259552002,14.149931371212006,731.7637008622289,13.75,PSI,13.75,0.0,13.75,20.682450862228848
452498.544493,0.9915518760681152,14.132116436958313,730.8424015372992,13.75,PSI,13.75,0.0,13.75,19.761151537299156
452498.5648003,0.9917827248573303,14.138753339648247,731.1856289599091,13.75,PSI,13.75,0.0,13.75,20.104378959909013
452498.5852463,0.9922357201576233,14.15177695453167,731.8591452036053,13.75,PSI,13.75,0.0,13.75,20.777895203605226
452498.6057944,0.9915210008621216,14.131228774785995,730.7964960880578,13.75,PSI,13.75,0.0,13.75,19.71524608805771
452498.6360801,0.9917555451393127,14.137971922755241,731.1452179852873,13.75,PSI,13.75,0.0,13.75,20.063967985287263
452498.6565193,0.991430938243866,14.128639474511147,730.662590424344,13.75,PSI,13.75,0.0,13.75,19.58134042434392
452498.6765695,0.9916839599609375,14.135913848876953,731.0387846946717,13.75,PSI,13.75,0.0,13.75,19.957534694671608
452498.6966967,0.9916790127754211,14.135771617293358,731.031429188326,13.75,PSI,13.75,0.0,13.75,19.950179188325933
452498.717269,0.9915925860404968,14.133286848664284,730.9029293786734,13.75,PSI,13.75,0.0,13.75,19.821679378673366
452498.7479281,0.9917382597923279,14.137474969029427,731.1195180233568,13.75,PSI,13.75,0.0,13.75,20.03826802335675
452498.7680611,0.9918320775032043,14.140172228217125,731.2590067822487,13.75,PSI,13.75,0.0,13.75,20.177756782248593
452498.7882494,0.9920530319213867,14.146524667739868,731.5875231921673,13.75,PSI,13.75,0.0,13.75,20.506273192167214
452498.8087187,0.9918740391731262,14.141378626227379,731.321395655349,13.75,PSI,13.75,0.0,13.75,20.240145655348897
452498.8291875,0.990786612033844,14.110115095973015,729.7046021882445,13.75,PSI,13.75,0.0,13.75,18.62335218824444
452498.8599655,0.9912506937980652,14.123457446694374,730.3946018557996,13.75,PSI,13.75,0.0,13.75,19.31335185579951
452498.879966,0.9916913509368896,14.136126339435577,731.049773643911,13.75,PSI,13.75,0.0,13.75,19.968523643910885
452498.9005567,0.9919604659080505,14.143863394856453,731.4498954650015,13.75,PSI,13.75,0.0,13.75,20.368645465001464
452498.9208121,0.9923060536384583,14.153799042105675,731.963717462495,13.75,PSI,13.75,0.0,13.75,20.8824674624949
452498.9412317,0.9914321303367615,14.128673747181892,730.6643628355116,13.75,PSI,13.75,0.0,13.75,19.583112835511542
452498.9716696,0.9914815425872803,14.130094349384308,730.7378292784095,13.75,PSI,13.75,0.0,13.75,19.65657927840948
452498.9918862,0.9921702742576599,14.149895384907722,731.7618398305029,13.75,PSI,13.75,0.0,13.75,20.680589830502868
452499.0122386,0.9921801686286926,14.150179848074913,731.7765508431942,13.75,PSI,13.75,0.0,13.75,20.695300843194104
452499.0323677,0.9918962717056274,14.142017811536789,731.354451123625,13.75,PSI,13.75,0.0,13.75,20.273201123624972
