timestamp,transducer_voltage,transducer_pressure,transducer_pressure_raw,alicat_pressure_psia,alicat_setpoint_psia,alicat_baro_psia,alicat_gauge_psig,offset_psi
1770164132.4876926,0.9762499928474426,13.692187294363976,13.692187294363976,13.74,13.74,13.74,0.0,-0.04781270563602469
1770164132.5166268,0.975299596786499,13.664863407611847,13.664863407611847,13.74,13.74,13.74,0.0,-0.07513659238815329
1770164132.5481627,0.975093424320221,13.658935949206352,13.658935949206352,13.74,13.74,13.74,0.0,-0.08106405079364798
1770164132.580594,0.9760118126869202,13.685339614748955,13.685339614748955,13.74,13.74,13.74,0.0,-0.05466038525104544
1770164132.613015,0.9750379323959351,13.657340556383133,13.657340556383133,13.74,13.74,13.74,0.0,-0.08265944361686728
1770164132.6441705,0.9753896594047546,13.667452707886696,13.667452707886696,13.74,13.74,13.74,0.0,-0.07254729211330435
1770164132.676082,0.9752193689346313,13.662556856870651,13.662556856870651,13.74,13.74,13.74,0.0,-0.07744314312934897
1770164132.7083755,0.974496066570282,13.641761913895607,13.641761913895607,13.74,13.74,13.74,0.0,-0.09823808610439322
1770164132.7405717,0.975002110004425,13.65631066262722,13.65631066262722,13.74,13.74,13.74,0.0,-0.08368933737278006
1770164132.7725074,0.9759241342544556,13.682818859815598,13.682818859815598,13.74,13.74,13.74,0.0,-0.05718114018440268
1770164132.8049986,0.9750971794128418,13.659043908119202,13.659043908119202,13.74,13.74,13.74,0.0,-0.08095609188079855
1770164132.8363962,0.9751403331756592,13.660284578800201,13.660284578800201,13.74,13.74,13.74,0.0,-0.0797154211997988
1770164132.868324,0.975671112537384,13.675544485449791,13.675544485449791,13.74,13.74,13.74,0.0,-0.06445551455020926
1770164132.903449,0.9751378893852234,13.660214319825172,13.660214319825172,13.74,13.74,13.74,0.0,-0.07978568017482779
1770164132.932707,0.9749119877815247,13.653719648718834,13.653719648718834,13.74,13.74,13.74,0.0,-0.08628035128116629
1770164132.9668078,0.975610613822937,13.673805147409439,13.673805147409439,13.74,13.74,13.74,0.0,-0.06619485259056113
1770164132.9957137,0.9750539660453796,13.657801523804665,13.657801523804665,13.74,13.74,13.74,0.0,-0.0821984761953356
1770164133.0280037,0.9748477935791016,13.65187406539917,13.65187406539917,13.74,13.74,13.74,0.0,-0.08812593460083029
1770164133.0601275,0.9760019183158875,13.685055151581764,13.685055151581764,13.74,13.74,13.74,0.0,-0.05494484841823599
1770164133.0921905,0.9758303165435791,13.6801216006279,13.6801216006279,13.74,13.74,13.74,0.0,-0.05987839937210104
1770164133.124126,0.9745824337005615,13.644244968891144,13.644244968891144,13.74,13.74,13.74,0.0,-0.09575503110885641
1770164133.1568804,0.975801944732666,13.679305911064148,13.679305911064148,13.74,13.74,13.74,0.0,-0.060694088935852264
1770164133.189075,0.9756896495819092,13.676077425479889,13.676077425479889,13.74,13.74,13.74,0.0,-0.0639225745201113
1770164133.2210796,0.9750379323959351,13.657340556383133,13.657340556383133,13.74,13.74,13.74,0.0,-0.08265944361686728
1770164133.2522564,0.9754143953323364,13.668163865804672,13.668163865804672,13.74,13.74,13.74,0.0,-0.07183613419532797
1770164133.2842267,0.9753748774528503,13.667027726769447,13.667027726769447,13.74,13.74,13.74,0.0,-0.07297227323055289
1770164133.3157573,0.9753156304359436,13.665324375033379,13.665324375033379,13.74,13.74,13.74,0.0,-0.07467562496662161
1770164133.3474443,0.9761561751365662,13.689490035176277,13.689490035176277,13.74,13.74,13.74,0.0,-0.05050996482372305
1770164133.3799815,0.975826621055603,13.680015355348587,13.680015355348587,13.74,13.74,13.74,0.0,-0.05998464465141318
1770164133.4117963,0.9748354554176331,13.65151934325695,13.65151934325695,13.74,13.74,13.74,0.0,-0.08848065674304983
1770164133.4440002,0.9757266640663147,13.677141591906548,13.677141591906548,13.74,13.74,13.74,0.0,-0.06285840809345267
1770164133.475329,0.9761574268341064,13.68952602148056,13.68952602148056,13.74,13.74,13.74,0.0,-0.05047397851943991
1770164133.5074167,0.9747194647789001,13.64818461239338,13.64818461239338,13.74,13.74,13.74,0.0,-0.091815387606621
1770164133.5400538,0.9754452109336853,13.669049814343452,13.669049814343452,13.74,13.74,13.74,0.0,-0.07095018565654776
1770164133.5718307,0.9756081700325012,13.67373488843441,13.67373488843441,13.74,13.74,13.74,0.0,-0.06626511156559012
1770164133.604092,0.9746206998825073,13.645345121622086,13.645345121622086,13.74,13.74,13.74,0.0,-0.09465487837791464
1770164133.6371965,0.9749823808670044,13.655743449926376,13.655743449926376,13.74,13.74,13.74,0.0,-0.08425655007362387
1770164133.6687534,0.9756340980529785,13.674480319023132,13.674480319023132,13.74,13.74,13.74,0.0,-0.06551968097686789
1770164133.699993,0.9751564264297485,13.66074725985527,13.66074725985527,13.74,13.74,13.74,0.0,-0.07925274014472983
1770164133.7322526,0.9753403067588806,13.666033819317818,13.666033819317818,13.74,13.74,13.74,0.0,-0.07396618068218253
1770164133.763791,0.9759044051170349,13.682251647114754,13.682251647114754,13.74,13.74,13.74,0.0,-0.05774835288524649
1770164133.7957325,0.9749058485031128,13.653543144464493,13.653543144464493,13.74,13.74,13.74,0.0,-0.08645685553550742
1770164133.8270626,0.9746885895729065,13.647296950221062,13.647296950221062,13.74,13.74,13.74,0.0,-0.0927030497789385
1770164133.8591425,0.9757636785507202,13.678205758333206,13.678205758333206,13.74,13.74,13.74,0.0,-0.061794241666794036
1770164133.8911352,0.9757106304168701,13.676680624485016,13.676680624485016,13.74,13.74,13.74,0.0,-0.06331937551498434
1770164133.9239738,0.9753995537757874,13.667737171053886,13.667737171053886,13.74,13.74,13.74,0.0,-0.0722628289461138
1770164133.9557934,0.9758179783821106,13.67976687848568,13.67976687848568,13.74,13.74,13.74,0.0,-0.06023312151432059
1770164133.988139,0.9752427935600281,13.663230314850807,13.663230314850807,13.74,13.74,13.74,0.0,-0.07676968514919302
1770164134.019456,0.9755266904830933,13.671392351388931,13.671392351388931,13.74,13.74,13.74,0.0,-0.06860764861106894
1770164134.051126,0.9759364724159241,13.683173581957817,13.683173581957817,13.74,13.74,13.74,0.0,-0.056826418042183136
1770164134.082912,0.9757995009422302,13.679235652089119,13.679235652089119,13.74,13.74,13.74,0.0,-0.060764347910881256
1770164134.116093,0.9753514528274536,13.666354268789291,13.666354268789291,13.74,13.74,13.74,0.0,-0.07364573121070883
1770164134.1475694,0.9756056666374207,13.673662915825844,13.673662915825844,13.74,13.74,13.74,0.0,-0.0663370841741564
1770164134.1790812,0.9760944843292236,13.68771642446518,13.68771642446518,13.74,13.74,13.74,0.0,-0.05228357553482077
1770164134.2110236,0.9753353595733643,13.665891587734222,13.665891587734222,13.74,13.74,13.74,0.0,-0.0741084122657778
1770164134.243371,0.9751354455947876,13.660144060850143,13.660144060850143,13.74,13.74,13.74,0.0,-0.07985593914985678
1770164134.2748907,0.9756402373313904,13.674656823277473,13.674656823277473,13.74,13.74,13.74,0.0,-0.06534317672252676
1770164134.3072634,0.9748539924621582,13.652052283287048,13.652052283287048,13.74,13.74,13.74,0.0,-0.08794771671295187
1770164134.339171,0.9751860499382019,13.661598935723305,13.661598935723305,13.74,13.74,13.74,0.0,-0.07840106427669546
1770164134.371385,0.9758599400520325,13.680973276495934,13.680973276495934,13.74,13.74,13.74,0.0,-0.05902672350406668
1770164134.4040134,0.9750440716743469,13.657517060637474,13.657517060637474,13.74,13.74,13.74,0.0,-0.08248293936252615
