timestamp,transducer_voltage,transducer_pressure,transducer_pressure_raw,alicat_pressure_psia,alicat_setpoint_psia,alicat_baro_psia,alicat_gauge_psig,offset_psi
1770163897.1507,0.9875292181968689,14.01646502315998,14.01646502315998,5.57,50.0,13.739,-8.169,8.44646502315998
1770163897.194799,0.9874848127365112,14.015188366174698,14.015188366174698,5.57,50.0,13.739,-8.169,8.445188366174698
1770163897.227424,0.9874823093414307,14.015116393566132,14.015116393566132,5.57,50.0,13.739,-8.169,8.445116393566131
1770163897.2606356,0.9868318438529968,13.996415510773659,13.996415510773659,5.57,50.0,13.739,-8.169,8.426415510773658
1770163897.291964,0.9875736832618713,14.017743393778801,14.017743393778801,5.57,50.0,13.739,-8.169,8.4477433937788
1770163897.3242047,0.9875588417053223,14.017316699028015,14.017316699028015,5.57,50.0,13.739,-8.169,8.447316699028015
1770163897.3558502,0.9875181317329407,14.016146287322044,14.016146287322044,5.57,50.0,13.739,-8.169,8.446146287322044
1770163897.387383,0.987356424331665,14.01149719953537,14.01149719953537,5.57,50.0,13.739,-8.169,8.44149719953537
1770163897.4194496,0.9873749613761902,14.012030139565468,14.012030139565468,5.57,50.0,13.739,-8.169,8.442030139565468
1770163897.451265,0.9875168800354004,14.016110301017761,14.016110301017761,5.57,50.0,13.739,-8.169,8.446110301017761
1770163897.4841554,0.9871515035629272,14.005605727434158,14.005605727434158,5.57,50.0,13.739,-8.169,8.435605727434158
1770163897.5157957,0.9870577454566956,14.002910181879997,14.002910181879997,5.57,50.0,13.739,-8.169,8.432910181879997
1770163897.5479784,0.9871256351470947,14.004862010478973,14.004862010478973,5.57,50.0,13.739,-8.169,8.434862010478973
1770163897.580309,0.9876131415367126,14.018877819180489,14.018877819180489,5.57,50.0,13.739,-8.169,8.448877819180488
1770163897.6113,0.9874169230461121,14.013236537575722,14.013236537575722,5.57,50.0,13.739,-8.169,8.443236537575721
1770163897.643977,0.9869552850723267,13.999964445829391,13.999964445829391,5.57,50.0,13.739,-8.169,8.429964445829391
1770163897.6761346,0.9875711798667908,14.017671421170235,14.017671421170235,5.57,50.0,13.739,-8.169,8.447671421170234
1770163897.7078173,0.9870712757110596,14.003299176692963,14.003299176692963,5.57,50.0,13.739,-8.169,8.433299176692962
1770163897.7395096,0.987511932849884,14.015968069434166,14.015968069434166,5.57,50.0,13.739,-8.169,8.445968069434166
1770163897.7720547,0.9871453642845154,14.005429223179817,14.005429223179817,5.57,50.0,13.739,-8.169,8.435429223179817
1770163897.8037155,0.9874971508979797,14.015543088316917,14.015543088316917,5.57,50.0,13.739,-8.169,8.445543088316917
1770163897.8362074,0.9876958727836609,14.02125634253025,14.02125634253025,5.57,50.0,13.739,-8.169,8.45125634253025
1770163897.8675623,0.9871811270713806,14.006457403302193,14.006457403302193,5.57,50.0,13.739,-8.169,8.436457403302192
1770163897.899307,0.987784743309021,14.023811370134354,14.023811370134354,5.57,50.0,13.739,-8.169,8.453811370134353
1770163897.931043,0.9874193668365479,14.01330679655075,14.01330679655075,5.57,50.0,13.739,-8.169,8.44330679655075
1770163897.9635937,0.9868108630180359,13.995812311768532,13.995812311768532,5.57,50.0,13.739,-8.169,8.425812311768532
1770163897.9948857,0.987377405166626,14.012100398540497,14.012100398540497,5.57,50.0,13.739,-8.169,8.442100398540497
1770163898.0276537,0.9872268438339233,14.007771760225296,14.007771760225296,5.57,50.0,13.739,-8.169,8.437771760225296
1770163898.0588486,0.9871712923049927,14.00617465376854,14.00617465376854,5.57,50.0,13.739,-8.169,8.43617465376854
1770163898.0911298,0.9873798489570618,14.012170657515526,14.012170657515526,5.57,50.0,13.739,-8.169,8.442170657515526
1770163898.122969,0.9874094724655151,14.01302233338356,14.01302233338356,5.57,50.0,13.738,-8.168,8.44302233338356
1770163898.1552684,0.9873082637786865,14.010112583637238,14.010112583637238,5.57,50.0,13.738,-8.168,8.440112583637237
1770163898.186746,0.9878057241439819,14.02441456913948,14.02441456913948,5.57,50.0,13.738,-8.168,8.45441456913948
1770163898.2187119,0.987005889415741,14.001419320702553,14.001419320702553,5.57,50.0,13.738,-8.168,8.431419320702553
1770163898.2507274,0.9867392778396606,13.993754237890244,13.993754237890244,5.57,50.0,13.738,-8.168,8.423754237890243
1770163898.2825222,0.987282395362854,14.009368866682053,14.009368866682053,5.57,50.0,13.738,-8.168,8.439368866682052
1770163898.3147948,0.9876168966293335,14.018985778093338,14.018985778093338,5.57,50.0,13.738,-8.168,8.448985778093338
1770163898.3466847,0.9871749877929688,14.006280899047852,14.006280899047852,5.57,50.0,13.738,-8.168,8.436280899047851
1770163898.379449,0.9870749711990356,14.003405421972275,14.003405421972275,5.57,50.0,13.738,-8.168,8.433405421972274
1770163898.4114602,0.987189769744873,14.0067058801651,14.0067058801651,5.57,50.0,13.738,-8.168,8.4367058801651
1770163898.4431007,0.9872292876243591,14.007842019200325,14.007842019200325,5.57,50.0,13.738,-8.168,8.437842019200325
1770163898.474672,0.9866985082626343,13.992582112550735,13.992582112550735,5.57,50.0,13.738,-8.168,8.422582112550735
1770163898.5070148,0.987572431564331,14.017707407474518,14.017707407474518,5.57,50.0,13.738,-8.168,8.447707407474518
1770163898.538583,0.9872885346412659,14.009545370936394,14.009545370936394,5.57,50.0,13.738,-8.168,8.439545370936393
1770163898.5704622,0.9873157143592834,14.010326787829399,14.010326787829399,5.57,50.0,13.738,-8.168,8.440326787829399
1770163898.6028554,0.9874354004859924,14.013767763972282,14.013767763972282,5.57,50.0,13.738,-8.168,8.443767763972282
1770163898.634717,0.9868441820144653,13.996770232915878,13.996770232915878,5.57,50.0,13.739,-8.169,8.426770232915878
1770163898.666405,0.9873194098472595,14.010433033108711,14.010433033108711,5.57,50.0,13.739,-8.169,8.440433033108711
1770163898.698886,0.9874823093414307,14.015116393566132,14.015116393566132,5.57,50.0,13.739,-8.169,8.445116393566131
1770163898.7302291,0.9874045848846436,14.012881815433502,14.012881815433502,5.57,50.0,13.739,-8.169,8.442881815433502
1770163898.7622154,0.9866306185722351,13.99063028395176,13.99063028395176,5.57,50.0,13.739,-8.169,8.420630283951759
1770163898.79553,0.9871836304664612,14.006529375910759,14.006529375910759,5.57,50.0,13.739,-8.169,8.436529375910759
1770163898.8272927,0.9868824481964111,13.99787038564682,13.99787038564682,5.57,50.0,13.739,-8.169,8.42787038564682
1770163898.858666,0.9869021773338318,13.998437598347664,13.998437598347664,5.57,50.0,13.739,-8.169,8.428437598347664
1770163898.8901727,0.9871836304664612,14.006529375910759,14.006529375910759,5.57,50.0,13.739,-8.169,8.436529375910759
1770163898.922699,0.9872885346412659,14.009545370936394,14.009545370936394,5.57,50.0,13.739,-8.169,8.439545370936393
1770163898.9544861,0.9870626330375671,14.003050699830055,14.003050699830055,5.57,50.0,13.739,-8.169,8.433050699830055
1770163898.986675,0.9871811270713806,14.006457403302193,14.006457403302193,5.57,50.0,13.739,-8.169,8.436457403302192
1770163899.0180783,0.9872527718544006,14.008517190814018,14.008517190814018,5.57,50.0,13.739,-8.169,8.438517190814018
1770163899.050802,0.9868910908699036,13.998118862509727,13.998118862509727,5.57,50.0,13.739,-8.169,8.428118862509727
1770163899.0822284,0.986994743347168,14.001098871231079,14.001098871231079,5.57,50.0,13.739,-8.169,8.431098871231079
1770163899.1140418,0.987200915813446,14.007026329636574,14.007026329636574,5.57,50.0,13.739,-8.169,8.437026329636574
1770163899.1459315,0.9870330095291138,14.00219902396202,14.00219902396202,5.57,50.0,13.739,-8.169,8.43219902396202
1770163899.1783524,0.9876131415367126,14.018877819180489,14.018877819180489,5.57,50.0,13.739,-8.169,8.448877819180488
1770163899.2099812,0.9872552156448364,14.008587449789047,14.008587449789047,5.57,50.0,13.739,-8.169,8.438587449789047
1770163899.2424228,0.9870491027832031,14.00266170501709,14.00266170501709,5.57,50.0,13.739,-8.169,8.43266170501709
1770163899.2746449,0.9868281483650208,13.996309265494347,13.996309265494347,5.57,50.0,13.739,-8.169,8.426309265494346
1770163899.307019,0.987282395362854,14.009368866682053,14.009368866682053,5.57,50.0,13.739,-8.169,8.439368866682052
1770163899.3383834,0.9874403476715088,14.013909995555878,14.013909995555878,5.57,50.0,13.739,-8.169,8.443909995555877
1770163899.3707988,0.986863911151886,13.997337445616722,13.997337445616722,5.57,50.0,13.739,-8.169,8.427337445616722
1770163899.4027202,0.9871675968170166,14.006068408489227,14.006068408489227,5.57,50.0,13.739,-8.169,8.436068408489227
1770163899.434209,0.9869725704193115,14.000461399555206,14.000461399555206,5.57,50.0,13.739,-8.169,8.430461399555206
