# port: port_b
# ramp_rate_psi_s: 2.0
# start_pressure_psia: 15.0
# end_pressure_psia: 35.0
# settle_time_s: 3.0
# total_samples: 1581

timestamp,elapsed_time,phase,transducer_voltage,transducer_pressure_calc,alicat_pressure,alicat_setpoint,alicat_gauge,alicat_baro,ramp_rate_commanded,offset_calc
453276.2719401,0.0,start,1.0357171297073364,15.401867479085922,15.54,15.0,1.7899999999999991,13.75,0.0,-0.1381325209140769
453276.3077181,0.0,start,1.0243971347808838,15.076417624950409,15.54,15.0,1.7899999999999991,13.75,0.0,-0.4635823750495902
453276.3162793,0.0,start,1.024237871170044,15.071838796138763,15.54,15.0,1.7899999999999991,13.75,0.0,-0.4681612038612357
453276.3247578,0.0,start,1.0229036808013916,15.033480823040009,15.13,15.0,1.3800000000000008,13.75,0.0,-0.09651917695999224
453276.3558056,0.0,start,1.0213594436645508,14.989084005355835,15.13,15.0,1.3800000000000008,13.75,0.0,-0.14091599464416582
453276.3644439,0.0,start,1.0210076570510864,14.978970140218735,15.13,15.0,1.3800000000000008,13.75,0.0,-0.15102985978126604
453276.3727503,0.0,start,1.0207756757736206,14.972300678491592,15.13,15.0,1.3800000000000008,13.75,0.0,-0.15769932150840837
453276.3810352,0.0,start,1.0208584070205688,14.974679201841354,15.08,15.0,1.33,13.75,0.0,-0.1053207981586457
453276.4194386,0.0,start,1.0210422277450562,14.979964047670364,15.08,15.0,1.33,13.75,0.0,-0.10003595232963569
453276.4283515,0.0,start,1.020723819732666,14.970809817314148,15.08,15.0,1.33,13.75,0.0,-0.10919018268585212
453276.4365501,0.0,start,1.0199930667877197,14.949800670146942,15.06,15.0,1.3100000000000005,13.75,0.0,-0.11019932985305836
453276.4676273,0.0,start,1.0201436281204224,14.954129308462143,15.06,15.0,1.3100000000000005,13.75,0.0,-0.10587069153785755
453276.4760374,0.0,start,1.0198918581008911,14.94689092040062,15.06,15.0,1.3100000000000005,13.75,0.0,-0.11310907959938099
453276.4845309,0.0,start,1.0206657648086548,14.969140738248825,15.06,15.0,1.3100000000000005,13.75,0.0,-0.09085926175117542
453276.4927672,0.0,start,1.0204066038131714,14.961689859628677,15.04,15.0,1.2899999999999991,13.75,0.0,-0.07831014037132178
453276.5317212,0.0,start,1.0200474262237549,14.951363503932953,15.04,15.0,1.2899999999999991,13.75,0.0,-0.08863649606704627
453276.5403789,0.0,start,1.019714117050171,14.941780865192413,15.04,15.0,1.2899999999999991,13.75,0.0,-0.09821913480758582
453276.5492098,0.0,start,1.0195684432983398,14.93759274482727,15.03,15.0,1.2799999999999994,13.75,0.0,-0.09240725517272885
453276.5801442,0.0,start,1.0188019275665283,14.91555541753769,15.03,15.0,1.2799999999999994,13.75,0.0,-0.11444458246231015
453276.5888676,0.0,start,1.0198067426681519,14.944443851709366,15.03,15.0,1.2799999999999994,13.75,0.0,-0.08555614829063352
453276.5979406,0.0,start,1.0192772150039673,14.92921993136406,15.03,15.0,1.2799999999999994,13.75,0.0,-0.10078006863593991
453276.6063372,0.0,start,1.0199906826019287,14.94973212480545,15.02,15.0,1.2699999999999996,13.75,0.0,-0.07026787519454913
453276.6434955,0.0,start,1.0185081958770752,14.907110631465912,15.02,15.0,1.2699999999999996,13.75,0.0,-0.11288936853408771
453276.6520739,0.0,start,1.018305778503418,14.901291131973267,15.02,15.0,1.2699999999999996,13.75,0.0,-0.11870886802673297
453276.6611535,0.0,start,1.0183699131011963,14.903135001659393,15.01,15.0,1.2599999999999998,13.75,0.0,-0.10686499834060648
453276.6911725,0.0,start,1.0193846225738525,14.93230789899826,15.01,15.0,1.2599999999999998,13.75,0.0,-0.07769210100173929
453276.6996503,0.0,start,1.019431471824646,14.933654814958572,15.01,15.0,1.2599999999999998,13.75,0.0,-0.0763451850414274
453276.7084719,0.0,start,1.0194487571716309,14.934151768684387,15.01,15.0,1.2599999999999998,13.75,0.0,-0.07584823131561258
453276.7168943,0.0,start,1.0191154479980469,14.924569129943848,15.0,15.0,1.25,13.75,0.0,-0.07543087005615234
453276.755478,0.0,start,1.0180144309997559,14.892914891242981,15.0,15.0,1.25,13.75,0.0,-0.10708510875701904
453276.7643409,0.0,start,1.0181725025177002,14.89745944738388,15.0,15.0,1.25,13.75,0.0,-0.10254055261611938
453276.773163,0.0,start,1.0181515216827393,14.896856248378754,14.99,15.0,1.2400000000000002,13.75,0.0,-0.09314375162124655
453276.8039273,0.0,start,1.0188415050506592,14.916693270206451,14.99,15.0,1.2400000000000002,13.75,0.0,-0.0733067297935488
453276.8127173,0.0,start,1.0184613466262817,14.9057637155056,14.99,15.0,1.2400000000000002,13.75,0.0,-0.08423628449440024
453276.8212248,0.0,start,1.018811821937561,14.91583988070488,14.99,15.0,1.2400000000000002,13.75,0.0,-0.07416011929512045
453276.8294729,0.0,start,1.018446445465088,14.905335307121277,14.98,15.0,1.2300000000000004,13.75,0.0,-0.07466469287872357
453276.8669936,0.0,start,1.0166468620300293,14.853597283363342,14.98,15.0,1.2300000000000004,13.75,0.0,-0.12640271663665814
453276.8754748,0.0,start,1.017473816871643,14.877372235059738,14.98,15.0,1.2300000000000004,13.75,0.0,-0.10262776494026227
453276.8840018,0.0,start,1.0170344114303589,14.864739328622818,14.97,15.0,1.2200000000000006,13.75,0.0,-0.10526067137718265
453276.9157825,0.0,start,1.017733097076416,14.88482654094696,14.97,15.0,1.2200000000000006,13.75,0.0,-0.08517345905304019
453276.9242404,0.0,start,1.017562747001648,14.879928976297379,14.97,15.0,1.2200000000000006,13.75,0.0,-0.0900710237026221
453276.9329679,0.0,start,1.0178269147872925,14.887523800134659,14.97,15.0,1.2200000000000006,13.75,0.0,-0.08247619986534183
453276.9414756,0.0,start,1.016611099243164,14.852569103240967,14.95,15.0,1.1999999999999993,13.75,0.0,-0.09743089675903249
453276.9786049,0.0,start,1.0166740417480469,14.854378700256348,14.95,15.0,1.1999999999999993,13.75,0.0,-0.09562129974365163
453276.9868995,0.0,start,1.0174059867858887,14.8754221200943,14.95,15.0,1.1999999999999993,13.75,0.0,-0.07457787990569997
453276.9949774,0.0,start,1.016535758972168,14.850403070449829,14.94,15.0,1.1899999999999995,13.75,0.0,-0.0895969295501704
453277.0274842,0.0,start,1.0170763731002808,14.865945726633072,14.94,15.0,1.1899999999999995,13.75,0.0,-0.0740542733669276
453277.0360407,0.0,start,1.0153841972351074,14.817295670509338,14.94,15.0,1.1899999999999995,13.75,0.0,-0.12270432949066112
453277.0446889,0.0,start,1.0156828165054321,14.825880974531174,14.94,15.0,1.1899999999999995,13.75,0.0,-0.1141190254688258
453277.0532964,0.0,start,1.015485405921936,14.820205420255661,14.92,15.0,1.17,13.75,0.0,-0.09979457974433892
453277.0903638,0.0,start,1.0160284042358398,14.835816621780396,14.92,15.0,1.17,13.75,0.0,-0.08418337821960442
453277.099035,0.0,start,1.015791416168213,14.82900321483612,14.92,15.0,1.17,13.75,0.0,-0.09099678516387932
453277.1078116,0.0,start,1.0164024829864502,14.846571385860443,14.9,15.0,1.1500000000000004,13.75,0.0,-0.05342861413955724
453277.1387685,0.0,start,1.0142560005187988,14.784860014915466,14.9,15.0,1.1500000000000004,13.75,0.0,-0.11513998508453405
453277.1475525,0.0,start,1.014390468597412,14.788725972175598,14.9,15.0,1.1500000000000004,13.75,0.0,-0.11127402782440221
453277.1557664,0.0,start,1.0140140056610107,14.777902662754059,14.9,15.0,1.1500000000000004,13.75,0.0,-0.12209733724594152
453277.1641712,0.0,start,1.0140621662139893,14.779287278652191,14.89,15.0,1.1400000000000006,13.75,0.0,-0.1107127213478094
453277.2021004,0.0,start,1.0146620273590088,14.796533286571503,14.89,15.0,1.1400000000000006,13.75,0.0,-0.09346671342849788
453277.2105214,0.0,start,1.0143818855285645,14.788479208946228,14.89,15.0,1.1400000000000006,13.75,0.0,-0.10152079105377254
453277.2191317,0.0,start,1.0143461227416992,14.787451028823853,14.87,15.0,1.1199999999999992,13.75,0.0,-0.08254897117614668
453277.2506018,0.0,start,1.0134166479110718,14.760728627443314,14.87,15.0,1.1199999999999992,13.75,0.0,-0.10927137255668562
453277.2587058,0.0,start,1.014022707939148,14.778152853250504,14.87,15.0,1.1199999999999992,13.75,0.0,-0.09184714674949568
453277.2672117,0.0,start,1.0145349502563477,14.792879819869995,14.87,15.0,1.1199999999999992,13.75,0.0,-0.0771201801300041
453277.2757757,0.0,start,1.0150138139724731,14.806647151708603,14.89,15.0,1.1400000000000006,13.75,0.0,-0.08335284829139766
453277.3140848,0.0,start,1.0162975788116455,14.843555390834808,14.89,15.0,1.1400000000000006,13.75,0.0,-0.04644460916519222
453277.3228072,0.0,start,1.0155742168426514,14.822758734226227,14.89,15.0,1.1400000000000006,13.75,0.0,-0.06724126577377376
453277.3313496,0.0,start,1.0158642530441284,14.831097275018692,14.9,15.0,1.1500000000000004,13.75,0.0,-0.06890272498130834
453277.3638616,0.0,start,1.0153286457061768,14.815698564052582,14.9,15.0,1.1500000000000004,13.75,0.0,-0.08430143594741857
453277.3725422,0.0,start,1.015339732170105,14.816017299890518,14.9,15.0,1.1500000000000004,13.75,0.0,-0.08398270010948217
453277.3810425,0.0,start,1.015721082687378,14.826981127262115,14.9,15.0,1.1500000000000004,13.75,0.0,-0.07301887273788488
453277.3896103,0.0,start,1.0156865119934082,14.825987219810486,14.92,15.0,1.17,13.75,0.0,-0.09401278018951409
453277.4268674,0.0,start,1.0163432359695435,14.844868034124374,14.92,15.0,1.17,13.75,0.0,-0.07513196587562554
453277.4355296,0.0,start,1.0163764953613281,14.845824241638184,14.92,15.0,1.17,13.75,0.0,-0.07417575836181634
453277.4441911,0.0,start,1.0154767036437988,14.819955229759216,14.93,15.0,1.1799999999999997,13.75,0.0,-0.11004477024078341
453277.4746934,0.0,start,1.0159112215042114,14.832447618246078,14.93,15.0,1.1799999999999997,13.75,0.0,-0.09755238175392122
453277.4831613,0.0,start,1.0165345668792725,14.850368797779083,14.93,15.0,1.1799999999999997,13.75,0.0,-0.07963120222091646
453277.4912733,0.0,start,1.0166431665420532,14.85349103808403,14.93,15.0,1.1799999999999997,13.75,0.0,-0.07650896191596956
453277.4998055,0.0,start,1.0170505046844482,14.865202009677887,14.94,15.0,1.1899999999999995,13.75,0.0,-0.07479799032211254
453277.5381701,0.0,start,1.0164777040481567,14.848733991384506,14.94,15.0,1.1899999999999995,13.75,0.0,-0.09126600861549328
453277.5466331,0.0,start,1.0170023441314697,14.863817393779755,14.94,15.0,1.1899999999999995,13.75,0.0,-0.07618260622024486
453277.5550945,0.0,start,1.01670241355896,14.855194389820099,14.95,15.0,1.1999999999999993,13.75,0.0,-0.09480561017990041
453277.5863977,0.0,start,1.017303466796875,14.872474670410156,14.95,15.0,1.1999999999999993,13.75,0.0,-0.07752532958984304
