timestamp,transducer_voltage,transducer_pressure_psi,transducer_pressure_torr,alicat_pressure_raw,alicat_units,alicat_setpoint,alicat_gauge,alicat_baro,offset_torr
453118.1425666,0.9751971364021301,13.661917671561241,706.5260723847896,13.76,PSI,13.75,0.009999999999999787,13.75,-5.072327615210497
453118.1725751,0.975239098072052,13.663124069571495,706.5884612578899,13.76,PSI,13.75,0.009999999999999787,13.75,-5.009938742110194
453118.1927088,0.9763820767402649,13.695984706282616,708.2878490854055,13.76,PSI,13.75,0.009999999999999787,13.75,-3.3105509145946144
453118.2127605,0.975540280342102,13.671783059835434,707.0362609393895,13.76,PSI,13.75,0.009999999999999787,13.75,-4.562139060610548
453118.2328543,0.9744269251823425,13.639774098992348,705.3809175293893,13.76,PSI,13.75,0.009999999999999787,13.75,-6.217482470610776
453118.2533114,0.9756192564964294,13.674053624272346,707.1536831792445,13.76,PSI,13.75,0.009999999999999787,13.75,-4.444716820755616
453118.2843904,0.9760463237762451,13.686331808567047,707.7886494800449,13.76,PSI,13.75,0.009999999999999787,13.75,-3.8097505199551733
453118.3047344,0.9746330380439758,13.645699843764305,705.6873674202711,13.76,PSI,13.75,0.009999999999999787,13.75,-5.911032579728953
453118.3252371,0.9755995273590088,13.673486411571503,707.1243497744204,13.76,PSI,13.75,0.009999999999999787,13.75,-4.474050225579731
453118.3453038,0.9749798774719238,13.65567147731781,706.2030504494905,13.76,PSI,13.75,0.009999999999999787,13.75,-5.395349550509536
453118.3653789,0.9753180742263794,13.665394634008408,706.7058834977448,13.76,PSI,13.75,0.009999999999999787,13.75,-4.892516502255262
453118.3957629,0.9750576615333557,13.657907769083977,706.3187002781779,13.76,PSI,13.75,0.009999999999999787,13.75,-5.279699721822226
453118.4159944,0.9762154221534729,13.691193386912346,708.040066004172,13.76,PSI,13.75,0.009999999999999787,13.75,-3.558333995828093
453118.4365541,0.9749885201454163,13.655919954180717,706.2159004304558,13.76,PSI,13.75,0.009999999999999787,13.75,-5.382499569544279
453118.4567686,0.9753180742263794,13.665394634008408,706.7058834977448,13.76,PSI,13.75,0.009999999999999787,13.75,-4.892516502255262
453118.4772704,0.9751230478286743,13.659787625074387,706.415917030722,13.76,PSI,13.75,0.009999999999999787,13.75,-5.182482969278112
453118.5076466,0.9759130477905273,13.682500123977661,707.5904939115048,13.76,PSI,13.75,0.009999999999999787,13.75,-4.007906088495247
453118.5281328,0.9756044745445251,13.673628643155098,707.1317052807659,13.76,PSI,13.75,0.009999999999999787,13.75,-4.4666947192341695
453118.5483434,0.9751391410827637,13.660250306129456,706.4398445814849,13.76,PSI,13.75,0.009999999999999787,13.75,-5.1585554185152205
453118.5687088,0.9753983020782471,13.667701184749603,706.8251667693257,13.76,PSI,13.75,0.009999999999999787,13.75,-4.77323323067435
453118.588733,0.9760118126869202,13.685339614748955,707.7373381767422,13.76,PSI,13.75,0.009999999999999787,13.75,-3.8610618232578418
453118.6196973,0.9761685729026794,13.689846470952034,707.9704102452845,13.76,PSI,13.75,0.009999999999999787,13.75,-3.6279897547155997
453118.6401337,0.974962592124939,13.655174523591995,706.17735048756,13.76,PSI,13.75,0.009999999999999787,13.75,-5.4210495124400495
453118.6601403,0.9756377935409546,13.674586564302444,707.181244172901,13.76,PSI,13.75,0.009999999999999787,13.75,-4.417155827099123
453118.6806278,0.9758402109146118,13.68040606379509,707.4821995891631,13.76,PSI,13.75,0.009999999999999787,13.75,-4.116200410836996
453118.7009385,0.975324273109436,13.665572851896286,706.7151000358165,13.76,PSI,13.75,0.009999999999999787,13.75,-4.883299964183607
453118.730589,0.9751366376876831,13.66017833352089,706.4361225180328,13.76,PSI,13.75,0.009999999999999787,13.75,-5.162277481967294
453118.750872,0.9750181436538696,13.656771630048752,706.2599448479713,13.76,PSI,13.75,0.009999999999999787,13.75,-5.338455152028814
453118.7711442,0.9746379852294922,13.6458420753479,705.6947229266167,13.76,PSI,13.75,0.009999999999999787,13.75,-5.903677073383392
453118.7925598,0.9759389758110046,13.683245554566383,707.6290438544006,13.76,PSI,13.75,0.009999999999999787,13.75,-3.969356145599477
453118.8128013,0.9757686257362366,13.678347989916801,707.3757662985474,13.76,PSI,13.75,0.009999999999999787,13.75,-4.222633701452651
453118.8431572,0.975058913230896,13.65794375538826,706.320561309904,13.76,PSI,13.75,0.009999999999999787,13.75,-5.277838690096132
453118.8631926,0.9740998148918152,13.630369678139687,704.8945679049939,13.76,PSI,13.75,0.009999999999999787,13.75,-6.703832095006192
453118.883262,0.9757476449012756,13.677744790911674,707.3445718619973,13.76,PSI,13.75,0.009999999999999787,13.75,-4.253828138002746
453118.9036941,0.9759303331375122,13.682997077703476,707.6161938734353,13.76,PSI,13.75,0.009999999999999787,13.75,-3.9822061265647335
453118.9244672,0.9759377241134644,13.6832095682621,707.6271828226745,13.76,PSI,13.75,0.009999999999999787,13.75,-3.9712171773255704
453118.9550973,0.975727915763855,13.67717757821083,707.3152384571731,13.76,PSI,13.75,0.009999999999999787,13.75,-4.283161542826974
453118.9753262,0.9755020141601562,13.670682907104492,706.9793665409088,13.76,PSI,13.75,0.009999999999999787,13.75,-4.61903345909127
453118.9954747,0.9762969017028809,13.693535923957825,708.161210307479,13.76,PSI,13.75,0.009999999999999787,13.75,-3.4371896925210876
453119.0160914,0.9765758514404297,13.701555728912354,708.5759545207025,13.76,PSI,13.75,0.009999999999999787,13.75,-3.0224454792976303
453119.0366281,0.9753872156143188,13.667382448911667,706.8086833454669,13.76,PSI,13.75,0.009999999999999787,13.75,-4.789716654533208
453119.067418,0.9754168391227722,13.668234124779701,706.8527277629823,13.76,PSI,13.75,0.009999999999999787,13.75,-4.745672237017743
453119.088283,0.976148784160614,13.689277544617653,707.940988219902,13.76,PSI,13.75,0.009999999999999787,13.75,-3.657411780098073
453119.1087324,0.976184606552124,13.690307438373566,707.994249175489,13.76,PSI,13.75,0.009999999999999787,13.75,-3.6041508245110663
453119.1291541,0.9758303165435791,13.6801216006279,707.4674885764719,13.76,PSI,13.75,0.009999999999999787,13.75,-4.130911423528232
453119.1492505,0.9750255346298218,13.656984120607376,706.2709337972105,13.76,PSI,13.75,0.009999999999999787,13.75,-5.327466202789537
453119.1787191,0.975727915763855,13.67717757821083,707.3152384571731,13.76,PSI,13.75,0.009999999999999787,13.75,-4.283161542826974
453119.1989081,0.9764178991317749,13.697014600038528,708.3411100409926,13.76,PSI,13.75,0.009999999999999787,13.75,-3.257289959007494
453119.2193155,0.975801944732666,13.679305911064148,707.4253051906825,13.76,PSI,13.75,0.009999999999999787,13.75,-4.173094809317604
453119.2394155,0.9749996662139893,13.656240403652191,706.2324724748731,13.76,PSI,13.75,0.009999999999999787,13.75,-5.365927525126949
453119.2596094,0.9745268821716309,13.642647862434387,705.5295342057943,13.76,PSI,13.75,0.009999999999999787,13.75,-6.068865794205749
453119.2913443,0.9757834076881409,13.67877297103405,707.397744197026,13.76,PSI,13.75,0.009999999999999787,13.75,-4.200655802974097
453119.3118542,0.9752576351165771,13.663657009601593,706.6160222515464,13.76,PSI,13.75,0.009999999999999787,13.75,-4.9823777484537
453119.3327204,0.9749860763549805,13.655849695205688,706.2122669875622,13.76,PSI,13.75,0.009999999999999787,13.75,-5.386133012437881
453119.3530358,0.975642740726471,13.67472879588604,707.1885996792466,13.76,PSI,13.75,0.009999999999999787,13.75,-4.4098003207534475
453119.373112,0.9756094217300415,13.673770874738693,707.1390607871116,13.76,PSI,13.75,0.009999999999999787,13.75,-4.459339212888494
453119.4086744,0.976173460483551,13.689986988902092,707.9776771310717,13.76,PSI,13.75,0.009999999999999787,13.75,-3.6207228689283966
453119.4288871,0.9758525490760803,13.68076078593731,707.500544044748,13.76,PSI,13.75,0.009999999999999787,13.75,-4.097855955252044
453119.4490743,0.9750366806983948,13.65730457007885,706.2875058416278,13.76,PSI,13.75,0.009999999999999787,13.75,-5.310894158372321
453119.4693633,0.9755266904830933,13.671392351388931,707.0160554520786,13.76,PSI,13.75,0.009999999999999787,13.75,-4.58234454792148
453119.4899048,0.9759500622749329,13.68356429040432,707.6455272782595,13.76,PSI,13.75,0.009999999999999787,13.75,-3.9528727217406185
453119.530192,0.9746342897415161,13.645735830068588,705.6892284519971,13.76,PSI,13.75,0.009999999999999787,13.75,-5.909171548002973
453119.5508228,0.9753575921058655,13.666530773043633,706.7646389279515,13.76,PSI,13.75,0.009999999999999787,13.75,-4.83376107204856
453119.5711247,0.975168764591217,13.66110198199749,706.4838889990002,13.76,PSI,13.75,0.009999999999999787,13.75,-5.114511000999869
453119.5916044,0.9754538536071777,13.66929829120636,706.907761129737,13.76,PSI,13.75,0.009999999999999787,13.75,-4.690638870263115
453119.6262363,0.9758920669555664,13.681896924972534,707.5592994749546,13.76,PSI,13.75,0.009999999999999787,13.75,-4.0391005250454555
453119.6467693,0.9752230644226074,13.662663102149963,706.5646223276854,13.76,PSI,13.75,0.009999999999999787,13.75,-5.033777672314727
453119.6670508,0.9756488800048828,13.67490530014038,707.1977275967598,13.76,PSI,13.75,0.009999999999999787,13.75,-4.400672403240264
453119.6872056,0.9760599136352539,13.68672251701355,707.8088549673557,13.76,PSI,13.75,0.009999999999999787,13.75,-3.789545032644355
453119.707396,0.9756414890289307,13.674692809581757,707.1867386475205,13.76,PSI,13.75,0.009999999999999787,13.75,-4.411661352479541
453119.7387012,0.9750626087188721,13.658050000667572,706.3260557845235,13.76,PSI,13.75,0.009999999999999787,13.75,-5.272344215476551
453119.7593158,0.9751909375190735,13.661739453673363,706.516855846718,13.76,PSI,13.75,0.009999999999999787,13.75,-5.081544153282039
453119.7796224,0.9751391410827637,13.660250306129456,706.4398445814849,13.76,PSI,13.75,0.009999999999999787,13.75,-5.1585554185152205
453119.7997649,0.9758772253990173,13.681470230221748,707.5372329559177,13.76,PSI,13.75,0.009999999999999787,13.75,-4.061167044082367
453119.820056,0.9759821891784668,13.68448793888092,707.6932937592269,13.76,PSI,13.75,0.009999999999999787,13.75,-3.9051062407731933
453119.8505228,0.9753958582878113,13.667630925774574,706.8215333264321,13.76,PSI,13.75,0.009999999999999787,13.75,-4.776866673567952
453119.87065,0.9744985103607178,13.641832172870636,705.487350820005,13.76,PSI,13.75,0.009999999999999787,13.75,-6.1110491799951205
453119.8908552,0.9752724170684814,13.664081990718842,706.6380001500249,13.76,PSI,13.75,0.009999999999999787,13.75,-4.960399849975147
453119.9112542,0.9757118225097656,13.676714897155762,707.2913109064102,13.76,PSI,13.75,0.009999999999999787,13.75,-4.307089093589866
453119.9319139,0.97510826587677,13.659362643957138,706.3939391322434,13.76,PSI,13.75,0.009999999999999787,13.75,-5.204460867756666
453119.9628203,0.9754773378372192,13.669973462820053,706.9426776297391,13.76,PSI,13.75,0.009999999999999787,13.75,-4.655722370260946
453119.983423,0.9757488965988159,13.677780777215958,707.3464328937233,13.76,PSI,13.75,0.009999999999999787,13.75,-4.251967106276766
453120.0035299,0.9756760597229004,13.675686717033386,707.2381385713816,13.76,PSI,13.75,0.009999999999999787,13.75,-4.360261428618514
453120.0242371,0.9758278727531433,13.68005134165287,707.4638551335782,13.76,PSI,13.75,0.009999999999999787,13.75,-4.134544866421834
453120.0446453,0.9750070571899414,13.656452894210815,706.2434614241124,13.76,PSI,13.75,0.009999999999999787,13.75,-5.354938575887672
453120.0744485,0.9751477837562561,13.660498782992363,706.4526945624501,13.76,PSI,13.75,0.009999999999999787,13.75,-5.145705437549964
453120.094626,0.9759697914123535,13.684131503105164,707.6748606830836,13.76,PSI,13.75,0.009999999999999787,13.75,-3.9235393169165036
453120.1152447,0.976159930229187,13.689597994089127,707.9575602643192,13.76,PSI,13.75,0.009999999999999787,13.75,-3.6408397356808564
453120.1357254,0.9750909805297852,13.658865690231323,706.3682391703129,13.76,PSI,13.75,0.009999999999999787,13.75,-5.230160829687179
453120.1562103,0.9749144911766052,13.6537916213274,706.1058336969465,13.76,PSI,13.75,0.009999999999999787,13.75,-5.492566303053536
453120.1862059,0.9760241508483887,13.685694336891174,707.7556826323271,13.76,PSI,13.75,0.009999999999999787,13.75,-3.8427173676730035
453120.2065853,0.9762080311775208,13.690980896353722,708.0290770549327,13.76,PSI,13.75,0.009999999999999787,13.75,-3.56932294506737
453120.2269347,0.9757241606712341,13.677069619297981,707.3096553619952,13.76,PSI,13.75,0.009999999999999787,13.75,-4.288744638004914
453120.2473435,0.975165069103241,13.660995736718178,706.4783945243806,13.76,PSI,13.75,0.009999999999999787,13.75,-5.12000547561945
453120.2675981,0.9743947982788086,13.638850450515747,705.3331510484219,13.76,PSI,13.75,0.009999999999999787,13.75,-6.265248951578201
453120.2983656,0.9759945273399353,13.68484266102314,707.7116382148117,13.76,PSI,13.75,0.009999999999999787,13.75,-3.886761785188355
453120.3187085,0.9755452275276184,13.67192529141903,707.0436164457351,13.76,PSI,13.75,0.009999999999999787,13.75,-4.554783554264986
453120.338792,0.9749910235404968,13.655991926789284,706.2196224939079,13.76,PSI,13.75,0.009999999999999787,13.75,-5.378777506092206
453120.3589796,0.9753847718238831,13.667312189936638,706.8050499025733,13.76,PSI,13.75,0.009999999999999787,13.75,-4.79335009742681
453120.3792272,0.9750626087188721,13.658050000667572,706.3260557845235,13.76,PSI,13.75,0.009999999999999787,13.75,-5.272344215476551
453120.4102131,0.9752711653709412,13.664046004414558,706.636139118299,13.76,PSI,13.75,0.009999999999999787,13.75,-4.962260881701127
453120.4307567,0.9753057360649109,13.665039911866188,706.68753904216,13.76,PSI,13.75,0.009999999999999787,13.75,-4.9108609578401
453120.4512493,0.9755834937095642,13.673025444149971,707.1005108442158,13.76,PSI,13.75,0.009999999999999787,13.75,-4.497889155784264
453120.4713079,0.9753440022468567,13.66614006459713,706.7444334406406,13.76,PSI,13.75,0.009999999999999787,13.75,-4.853966559359492
453120.4914165,0.9764968752861023,13.699285164475441,708.4585322808475,13.76,PSI,13.75,0.009999999999999787,13.75,-3.139867719152562
453120.5217133,0.9758303165435791,13.6801216006279,707.4674885764719,13.76,PSI,13.75,0.009999999999999787,13.75,-4.130911423528232
453120.5419972,0.9753761291503906,13.66706371307373,706.792199921608,13.76,PSI,13.75,0.009999999999999787,13.75,-4.806200078392067
