timestamp,transducer_voltage,transducer_pressure_psi,transducer_pressure_torr,alicat_pressure_raw,alicat_units,alicat_setpoint,alicat_gauge,alicat_baro,offset_torr
452349.0053105,0.9920073747634888,14.145212024450302,731.5196398444474,13.751,PSI,13.75,-746.4595,,20.386674844447384
452349.0257238,0.9919160008430481,14.142585024237633,731.3837845284493,0.0,PSI,13.751,-13.75,13.75,731.3837845284493
452349.0660918,0.9922394156455994,14.151883199810982,731.864639678225,751.0,PSI,13.75,-9.210500000000025,,-38106.100360321776
452349.0863985,0.9920900464057922,14.147588834166527,731.642556558922,0.0,PSI,13.751,-13.75,13.75,731.642556558922
452349.1068463,0.9914025068283081,14.127822071313858,730.6203184179963,0.75,PSI,13.75,-13.001,13.751,691.8340684179963
452349.1493684,0.9918703436851501,14.141272380948067,731.3159011807293,13.751,PSI,13.75,-746.4595,,20.182936180729257
452349.1700351,0.9924677610397339,14.15844812989235,732.2041450373829,5.0,PSI,13.75,-8.751,13.751,473.62914503738284
452349.2110063,0.9916926026344299,14.13616232573986,731.0516346756369,0.751,PSI,13.75,-759.4595,,692.2136696756369
452349.2312592,0.9917185306549072,14.136907756328583,731.0901846185327,0.0,PSI,13.751,-13.75,13.75,731.0901846185327
452349.2931006,0.9921233654022217,14.148546755313873,731.692095451057,0.0,PSI,13.751,-13.75,13.75,731.692095451057
452349.3136653,0.9914296865463257,14.128603488206863,730.660729392618,0.0,PSI,13.751,-13.75,13.75,730.660729392618
452349.354172,0.9920234084129333,14.145672991871834,731.5434787746519,751.0,PSI,13.75,-9.210500000000025,,-38106.421521225355
452349.3743155,0.9920530319213867,14.146524667739868,731.5875231921673,0.0,PSI,13.751,-13.75,13.75,731.5875231921673
452349.3944046,0.9919172525405884,14.142621010541916,731.3856455601752,3.75,PSI,13.75,-10.001,13.751,537.4543955601753
452349.4371032,0.9920332431793213,14.145955741405487,731.5581011667848,0.0,PSI,13.751,-13.75,13.75,731.5581011667848
