# port: port_b
# ramp_rate_psi_s: 0.5
# start_pressure_psia: 15.0
# end_pressure_psia: 20.0
# settle_time_s: 3.0
# total_samples: 834

timestamp,elapsed_time,phase,transducer_voltage,transducer_pressure_calc,alicat_pressure,alicat_setpoint,alicat_gauge,alicat_baro,ramp_rate_commanded,offset_calc
453252.5299311,0.0,start,1.0362132787704468,15.416131764650345,15.55,15.0,1.8000000000000007,13.75,0.0,-0.13386823534965586
453252.5656991,0.0,start,1.0249550342559814,15.092457234859467,15.55,15.0,1.8000000000000007,13.75,0.0,-0.45754276514053416
453252.5743973,0.0,start,1.0243934392929077,15.076311379671097,15.55,15.0,1.8000000000000007,13.75,0.0,-0.4736886203289039
453252.5833172,0.0,start,1.0236812829971313,15.055836886167526,15.13,15.0,1.3800000000000008,13.75,0.0,-0.07416311383247454
453252.6146839,0.0,start,1.02206552028656,15.009383708238602,15.13,15.0,1.3800000000000008,13.75,0.0,-0.1206162917613991
453252.6235461,0.0,start,1.0214965343475342,14.993025362491608,15.13,15.0,1.3800000000000008,13.75,0.0,-0.13697463750839312
453252.6320066,0.0,start,1.021559476852417,14.994834959506989,15.13,15.0,1.3800000000000008,13.75,0.0,-0.13516504049301226
453252.6406131,0.0,start,1.021273136138916,14.986602663993835,15.08,15.0,1.33,13.75,0.0,-0.09339733600616462
453252.6774461,0.0,start,1.021301507949829,14.987418353557587,15.08,15.0,1.33,13.75,0.0,-0.0925816464424134
453252.6859821,0.0,start,1.0207040309906006,14.970240890979767,15.08,15.0,1.33,13.75,0.0,-0.10975910902023323
453252.6950367,0.0,start,1.0199658870697021,14.949019253253937,15.06,15.0,1.3100000000000005,13.75,0.0,-0.11098074674606373
453252.7258537,0.0,start,1.0201449394226074,14.954167008399963,15.06,15.0,1.3100000000000005,13.75,0.0,-0.10583299160003712
453252.7341691,0.0,start,1.020193099975586,14.955551624298096,15.06,15.0,1.3100000000000005,13.75,0.0,-0.1044483757019048
453252.7428334,0.0,start,1.0206904411315918,14.969850182533264,15.06,15.0,1.3100000000000005,13.75,0.0,-0.09014981746673634
453252.7513933,0.0,start,1.0210965871810913,14.981526881456375,15.04,15.0,1.2899999999999991,13.75,0.0,-0.058473118543624025
453252.789223,0.0,start,1.0193623304367065,14.931667000055313,15.04,15.0,1.2899999999999991,13.75,0.0,-0.10833299994468604
453252.7981581,0.0,start,1.019482135772705,14.935111403465271,15.04,15.0,1.2899999999999991,13.75,0.0,-0.10488859653472815
453252.8068777,0.0,start,1.019311785697937,14.930213838815689,15.03,15.0,1.2799999999999994,13.75,0.0,-0.09978616118431027
453252.8378769,0.0,start,1.0188735723495483,14.917615205049515,15.03,15.0,1.2799999999999994,13.75,0.0,-0.11238479495048459
453252.847182,0.0,start,1.0202966928482056,14.95852991938591,15.03,15.0,1.2799999999999994,13.75,0.0,-0.07147008061408933
453252.8561878,0.0,start,1.019141435623169,14.925316274166107,15.03,15.0,1.2799999999999994,13.75,0.0,-0.10468372583389218
453252.8645134,0.0,start,1.02045476436615,14.96307447552681,15.02,15.0,1.2699999999999996,13.75,0.0,-0.05692552447318988
453252.9014906,0.0,start,1.019071102142334,14.923294186592102,15.02,15.0,1.2699999999999996,13.75,0.0,-0.09670581340789752
453252.9101612,0.0,start,1.0180946588516235,14.895221441984177,15.02,15.0,1.2699999999999996,13.75,0.0,-0.12477855801582294
453252.9186722,0.0,start,1.0186156034469604,14.910198599100113,15.01,15.0,1.2599999999999998,13.75,0.0,-0.09980140089988687
453252.9499875,0.0,start,1.019478440284729,14.935005158185959,15.01,15.0,1.2599999999999998,13.75,0.0,-0.07499484181404092
453252.9590651,0.0,start,1.0192512273788452,14.9284727871418,15.01,15.0,1.2599999999999998,13.75,0.0,-0.08152721285819986
453252.967711,0.0,start,1.019311785697937,14.930213838815689,15.01,15.0,1.2599999999999998,13.75,0.0,-0.0797861611843107
453252.9764257,0.0,start,1.019077181816101,14.923468977212906,15.0,15.0,1.25,13.75,0.0,-0.07653102278709412
453253.0131462,0.0,start,1.0183749198913574,14.903278946876526,15.0,15.0,1.25,13.75,0.0,-0.09672105312347412
453253.0217069,0.0,start,1.0185785293579102,14.909132719039917,15.0,15.0,1.25,13.75,0.0,-0.09086728096008301
453253.0308258,0.0,start,1.017852783203125,14.888267517089844,14.99,15.0,1.2400000000000002,13.75,0.0,-0.10173248291015646
453253.0608097,0.0,start,1.0187612771987915,14.914386719465256,14.99,15.0,1.2400000000000002,13.75,0.0,-0.07561328053474448
453253.0694953,0.0,start,1.0190439224243164,14.922512769699097,14.99,15.0,1.2400000000000002,13.75,0.0,-0.06748723030090353
453253.0783545,0.0,start,1.018637776374817,14.910836070775986,14.99,15.0,1.2400000000000002,13.75,0.0,-0.0791639292240145
453253.086906,0.0,start,1.018214464187622,14.898665845394135,14.98,15.0,1.2300000000000004,13.75,0.0,-0.0813341546058659
