timestamp,transducer_voltage,transducer_pressure_psi,transducer_pressure_torr,alicat_pressure_raw,alicat_units,alicat_setpoint,alicat_gauge,alicat_baro,offset_torr
452431.8008283,0.9924517273902893,14.157987162470818,732.1803061071784,13.75,Torr,13.75,-0.0009999999999994458,13.751,718.4303061071784
452431.8403133,0.9916296601295471,14.13435272872448,730.9580513659865,13.75,Torr,13.75,-0.0009999999999994458,13.751,717.2080513659865
452431.8604578,0.9916580319404602,14.135168418288231,731.0002347517759,13.75,Torr,13.75,-0.0009999999999994458,13.751,717.2502347517759
452431.8808259,0.9920863509178162,14.147482588887215,731.6370620843023,13.75,Torr,13.75,-0.0009999999999994458,13.751,717.8870620843023
452431.9010591,0.9924800992012024,14.158802852034569,732.2224894929677,13.75,Torr,13.75,-0.0009999999999994458,13.751,718.4724894929677
452431.9361431,0.9923504590988159,14.155075699090958,732.0297397784889,13.75,Torr,13.75,-0.0009999999999994458,13.751,718.2797397784889
452431.9562335,0.9916740655899048,14.135629385709763,731.0240736819804,13.75,Torr,13.75,-0.0009999999999994458,13.751,717.2740736819804
452431.9767771,0.9923726916313171,14.155714884400368,732.0627952467651,13.75,Torr,13.75,-0.0009999999999994458,13.751,718.3127952467651
452431.997133,0.9928762912750244,14.170193374156952,732.8115503445268,13.75,Torr,13.75,-0.0009999999999994458,13.751,719.0615503445268
452432.0175538,0.9921838641166687,14.150286093354225,731.7820453178138,13.75,Torr,13.75,-0.0009999999999994458,13.751,718.0320453178138
452432.0490783,0.9919518232345581,14.143614917993546,731.4370454840363,13.75,Torr,13.75,-0.0009999999999994458,13.751,717.6870454840363
452432.0694101,0.9919567108154297,14.143755435943604,731.4443123698235,13.75,Torr,13.75,-0.0009999999999994458,13.751,717.6943123698235
452432.0897701,0.9916333556175232,14.134458974003792,730.9635458406061,13.75,Torr,13.75,-0.0009999999999994458,13.751,717.2135458406061
452432.1100145,0.9922431111335754,14.151989445090294,731.8701341528446,13.75,Torr,13.75,-0.0009999999999994458,13.751,718.1201341528446
452432.1303666,0.9918184876441956,14.139781519770622,731.2388012949377,13.75,Torr,13.75,-0.0009999999999994458,13.751,717.4888012949377
452432.1603785,0.9917555451393127,14.137971922755241,731.1452179852873,13.75,Torr,13.75,-0.0009999999999994458,13.751,717.3952179852873
452432.1805228,0.9922406077384949,14.151917472481728,731.8664120893926,13.75,Torr,13.75,-0.0009999999999994458,13.751,718.1164120893926
452432.2008165,0.9919283390045166,14.142939746379852,731.4021289840341,13.75,Torr,13.75,-0.0009999999999994458,13.751,717.6521289840341
452432.2210995,0.9917950630187988,14.139108061790466,731.203973415494,13.75,Torr,13.75,-0.0009999999999994458,13.751,717.453973415494
452432.2411926,0.9917073845863342,14.136587306857109,731.0736125741155,13.75,Torr,13.75,-0.0009999999999994458,13.751,717.3236125741155
452432.2720176,0.9917938113212585,14.139072075486183,731.202112383768,13.75,Torr,13.75,-0.0009999999999994458,13.751,717.452112383768
452432.2922266,0.9917469024658203,14.137723445892334,731.1323680043221,13.75,Torr,13.75,-0.0009999999999994458,13.751,717.3823680043221
452432.3127111,0.9921393990516663,14.149007722735405,731.7159343812615,13.75,Torr,13.75,-0.0009999999999994458,13.751,717.9659343812615
452432.332766,0.9912383556365967,14.123102724552155,730.3762574002147,13.75,Torr,13.75,-0.0009999999999994458,13.751,716.6262574002147
452432.3532524,0.9913926720619202,14.127539321780205,730.6056960258634,13.75,Torr,13.75,-0.0009999999999994458,13.751,716.8556960258634
452432.3842472,0.9926022887229919,14.162315800786018,732.4041616376489,13.75,Torr,13.75,-0.0009999999999994458,13.751,718.6541616376489
452432.4047389,0.9919382333755493,14.143224209547043,731.4168399967253,13.75,Torr,13.75,-0.0009999999999994458,13.751,717.6668399967253
452432.4251157,0.9921455979347229,14.149185940623283,731.7251509193331,13.75,Torr,13.75,-0.0009999999999994458,13.751,717.9751509193331
452432.4453985,0.9922764301300049,14.15294736623764,731.9196730449796,13.75,Torr,13.75,-0.0009999999999994458,13.751,718.1696730449796
452432.4658091,0.9917617440223694,14.13815014064312,731.154434523359,13.75,Torr,13.75,-0.0009999999999994458,13.751,717.404434523359
452432.4959179,0.9921147227287292,14.148298278450966,731.6792454700917,13.75,Torr,13.75,-0.0009999999999994458,13.751,717.9292454700917
