# port: port_a
# ramp_rate_psi_s: 5.0
# start_pressure_psia: 15.0
# end_pressure_psia: 35.0
# settle_time_s: 3.0
# total_samples: 1239

timestamp,elapsed_time,phase,transducer_voltage,transducer_pressure_calc,alicat_pressure,alicat_setpoint,alicat_gauge,alicat_baro,ramp_rate_commanded,offset_calc
452842.7130155,0.0,start,1.0572078227996826,16.019724905490875,15.61,15.0,1.8609999999999989,13.749,0.0,0.4097249054908758
452842.7495062,0.0,start,1.048515796661377,15.769829154014587,15.61,15.0,1.8609999999999989,13.749,0.0,0.15982915401458797
452842.757822,0.0,start,1.0475925207138062,15.743284970521927,15.61,15.0,1.8609999999999989,13.749,0.0,0.13328497052192745
452842.7659345,0.0,start,1.046050786972046,15.69896012544632,15.26,15.0,1.5109999999999992,13.749,0.0,0.4389601254463198
452842.7972312,0.0,start,1.0445140600204468,15.654779225587845,15.26,15.0,1.5109999999999992,13.749,0.0,0.39477922558784506
452842.8061181,0.0,start,1.0437735319137573,15.633489042520523,15.26,15.0,1.5109999999999992,13.749,0.0,0.3734890425205233
452842.814462,0.0,start,1.0431859493255615,15.616596043109894,15.26,15.0,1.5109999999999992,13.749,0.0,0.356596043109894
452842.8229421,0.0,start,1.042589783668518,15.599456280469894,15.14,15.0,1.391,13.749,0.0,0.45945628046989384
452842.8611533,0.0,start,1.0417529344558716,15.575396865606308,15.14,15.0,1.391,13.749,0.0,0.4353968656063074
452842.8698218,0.0,start,1.0411012172698975,15.556659996509552,15.14,15.0,1.391,13.749,0.0,0.41665999650955143
452842.8782709,0.0,start,1.0414246320724487,15.565958172082901,15.08,15.0,1.3309999999999995,13.749,0.0,0.48595817208290093
452842.9097624,0.0,start,1.0405285358428955,15.540195405483246,15.08,15.0,1.3309999999999995,13.749,0.0,0.4601954054832458
452842.9187206,0.0,start,1.0399075746536255,15.522342771291733,15.08,15.0,1.3309999999999995,13.749,0.0,0.4423427712917327
452842.9271181,0.0,start,1.0405470132827759,15.540726631879807,15.08,15.0,1.3309999999999995,13.749,0.0,0.46072663187980645
452842.9359169,0.0,start,1.0396755933761597,15.51567330956459,15.05,15.0,1.3010000000000002,13.749,0.0,0.46567330956458974
452842.9727497,0.0,start,1.0392484664916992,15.503393411636353,15.05,15.0,1.3010000000000002,13.749,0.0,0.45339341163635183
452842.9808552,0.0,start,1.0387781858444214,15.489872843027115,15.05,15.0,1.3010000000000002,13.749,0.0,0.43987284302711416
452842.9894167,0.0,start,1.039049744606018,15.49768015742302,15.02,15.0,1.270999999999999,13.749,0.0,0.47768015742301984
452843.0210318,0.0,start,1.0389485359191895,15.494770407676697,15.02,15.0,1.270999999999999,13.749,0.0,0.4747704076766972
452843.0295251,0.0,start,1.0390225648880005,15.496898740530014,15.02,15.0,1.270999999999999,13.749,0.0,0.47689874053001446
452843.0376876,0.0,start,1.0381758213043213,15.472554862499237,15.02,15.0,1.270999999999999,13.749,0.0,0.4525548624992375
452843.046343,0.0,start,1.0384005308151245,15.47901526093483,15.01,15.0,1.2609999999999992,13.749,0.0,0.4690152609348299
452843.0839749,0.0,start,1.0380635261535645,15.469326376914978,15.01,15.0,1.2609999999999992,13.749,0.0,0.45932637691497824
452843.092169,0.0,start,1.03792405128479,15.465316474437714,15.01,15.0,1.2609999999999992,13.749,0.0,0.45531647443771384
452843.1005422,0.0,start,1.0386017560958862,15.48480048775673,14.99,15.0,1.2409999999999997,13.749,0.0,0.4948004877567289
452843.132314,0.0,start,1.0381548404693604,15.47195166349411,14.99,15.0,1.2409999999999997,13.749,0.0,0.4819516634941099
452843.1403626,0.0,start,1.0378981828689575,15.464572757482529,14.99,15.0,1.2409999999999997,13.749,0.0,0.4745727574825285
452843.1488398,0.0,start,1.0372414588928223,15.44569194316864,14.99,15.0,1.2409999999999997,13.749,0.0,0.4556919431686399
452843.1569963,0.0,start,1.0376882553100586,15.458537340164185,14.99,15.0,1.2409999999999997,13.749,0.0,0.46853734016418436
452843.1958643,0.0,start,1.0378154516220093,15.462194234132767,14.99,15.0,1.2409999999999997,13.749,0.0,0.4721942341327665
452843.2038588,0.0,start,1.0376352071762085,15.457012206315994,14.99,15.0,1.2409999999999997,13.749,0.0,0.46701220631599405
452843.2118456,0.0,start,1.0383918285369873,15.478765070438385,14.98,15.0,1.2309999999999999,13.749,0.0,0.4987650704383846
452843.2440811,0.0,start,1.0374155044555664,15.450695753097534,14.98,15.0,1.2309999999999999,13.749,0.0,0.47069575309753375
452843.252585,0.0,start,1.0377241373062134,15.459568947553635,14.98,15.0,1.2309999999999999,13.749,0.0,0.4795689475536342
452843.2611382,0.0,start,1.0373883247375488,15.449914336204529,14.98,15.0,1.2309999999999999,13.749,0.0,0.4699143362045284
452843.2696513,0.0,start,1.0375611782073975,15.454883873462677,14.98,15.0,1.2309999999999999,13.749,0.0,0.4748838734626766
452843.30788,0.0,start,1.0377006530761719,15.458893775939941,14.98,15.0,1.2309999999999999,13.749,0.0,0.478893775939941
452843.3165189,0.0,start,1.0380215644836426,15.468119978904724,14.98,15.0,1.2309999999999999,13.749,0.0,0.4881199789047237
452843.3249588,0.0,start,1.0374772548675537,15.45247107744217,14.97,15.0,1.221,13.749,0.0,0.48247107744216855
452843.3561874,0.0,start,1.0373846292495728,15.449808090925217,14.97,15.0,1.221,13.749,0.0,0.47980809092521604
452843.3650703,0.0,start,1.0374364852905273,15.451298952102661,14.97,15.0,1.221,13.749,0.0,0.4812989521026605
452843.3733364,0.0,start,1.0376635789871216,15.457827895879745,14.97,15.0,1.221,13.749,0.0,0.48782789587974484
452843.3814488,0.0,start,1.0376660823822021,15.457899868488312,14.97,15.0,1.221,13.749,0.0,0.48789986848831113
452843.4205261,0.0,start,1.038214087486267,15.473655015230179,14.97,15.0,1.221,13.749,0.0,0.5036550152301782
452843.4284935,0.0,start,1.0376179218292236,15.45651525259018,14.97,15.0,1.221,13.749,0.0,0.4865152525901788
452843.4367158,0.0,start,1.0375068187713623,15.453321039676666,14.97,15.0,1.221,13.749,0.0,0.4833210396766656
452843.4691463,0.0,start,1.037031650543213,15.43965995311737,14.97,15.0,1.221,13.749,0.0,0.46965995311736997
452843.4775832,0.0,start,1.0373414754867554,15.448567420244217,14.97,15.0,1.221,13.749,0.0,0.4785674202442163
