# port: port_a
# ramp_rate_psi_s: 5.0
# start_pressure_psia: 15.0
# end_pressure_psia: 50.0
# settle_time_s: 3.0
# total_samples: 784

timestamp,elapsed_time,phase,transducer_voltage,transducer_pressure_calc,alicat_pressure,alicat_setpoint,alicat_gauge,alicat_baro,ramp_rate_commanded,offset_calc
454372.1917471,0.0,start,1.066246747970581,16.279594004154205,15.96,15.0,2.216000000000001,13.744,0.0,0.31959400415420447
454372.2288955,0.0,start,1.0554612874984741,15.969512015581131,15.96,15.0,2.216000000000001,13.744,0.0,0.009512015581130129
454372.2375902,0.0,start,1.053422212600708,15.910888612270355,15.96,15.0,2.216000000000001,13.744,0.0,-0.04911138772964563
454372.24601,0.0,start,1.0516349077224731,15.859503597021103,15.47,15.0,1.7260000000000009,13.744,0.0,0.38950359702110227
454372.2765621,0.0,start,1.0471420288085938,15.73033332824707,15.47,15.0,1.7260000000000009,13.744,0.0,0.2603333282470697
454372.2849313,0.0,start,1.0465766191482544,15.714077800512314,15.47,15.0,1.7260000000000009,13.744,0.0,0.2440778005123132
454372.2934547,0.0,start,1.045290470123291,15.677101016044617,15.47,15.0,1.7260000000000009,13.744,0.0,0.20710101604461606
454372.3021355,0.0,start,1.0444437265396118,15.65275713801384,15.22,15.0,1.4760000000000009,13.744,0.0,0.4327571380138391
454372.3399124,0.0,start,1.042036771774292,15.583557188510895,15.22,15.0,1.4760000000000009,13.744,0.0,0.36355718851089414
454372.3484682,0.0,start,1.0422121286392212,15.58859869837761,15.22,15.0,1.4760000000000009,13.744,0.0,0.3685986983776086
454372.3567459,0.0,start,1.0419121980667114,15.579975694417953,15.13,15.0,1.386000000000001,13.744,0.0,0.4499756944179527
454372.3877572,0.0,start,1.0412282943725586,15.56031346321106,15.13,15.0,1.386000000000001,13.744,0.0,0.4303134632110588
454372.3961207,0.0,start,1.0408765077590942,15.55019959807396,15.13,15.0,1.386000000000001,13.744,0.0,0.42019959807395857
454372.4047676,0.0,start,1.039762020111084,15.518158078193665,15.13,15.0,1.386000000000001,13.744,0.0,0.38815807819366377
454372.4132783,0.0,start,1.0399001836776733,15.522130280733109,15.08,15.0,1.3360000000000003,13.744,0.0,0.44213028073310845
454372.4516211,0.0,start,1.0398964881896973,15.522024035453796,15.08,15.0,1.3360000000000003,13.744,0.0,0.4420240354537963
454372.4598297,0.0,start,1.0392348766326904,15.50300270318985,15.08,15.0,1.3360000000000003,13.744,0.0,0.4230027031898498
454372.4682465,0.0,start,1.0392497777938843,15.503431111574173,15.04,15.0,1.2959999999999994,13.744,0.0,0.4634311115741738
454372.4995937,0.0,start,1.0383152961730957,15.476564764976501,15.04,15.0,1.2959999999999994,13.744,0.0,0.4365647649765023
454372.5080835,0.0,start,1.037988305091858,15.467163771390915,15.04,15.0,1.2959999999999994,13.744,0.0,0.42716377139091577
454372.5163458,0.0,start,1.038069725036621,15.469504594802856,15.04,15.0,1.2959999999999994,13.744,0.0,0.4295045948028573
454372.5247695,0.0,start,1.038443684577942,15.48025593161583,15.02,15.0,1.2759999999999998,13.744,0.0,0.4602559316158299
